TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-42,A69-1602-8672,9/3/2020 19:30,4005.73,6503.29,5.0,34.41264,-119.560023,1,5.4,,,,,In_A In_B Off_B,In_A In_B Off_B
2020-42,A69-1602-8672,9/3/2020 19:33,4079.31,6435.52,5.0,34.412029,-119.559222,2,5.2,,,,,In_B In_C Off_B OS1,In_B In_C Off_B OS1
2020-42,A69-1602-8672,9/3/2020 19:51,4416.26,5965.63,5.0,34.407794,-119.555557,1,5.3,,,,,In_C Off_C Off_D,In_C Off_C Off_D
2020-42,A69-1602-8672,9/3/2020 20:01,4761.19,5836.64,5.0,34.406631,-119.551805,1,9.2,,,,,In_C Off_C Off_D,In_C Off_C Off_D
2020-42,A69-1602-8672,9/3/2020 20:03,4858.52,5760.25,5.0,34.405942,-119.550747,1,7.5,,,,,In_C Off_C Off_E,In_C Off_C Off_E
2020-42,A69-1602-8672,9/3/2020 23:37,5268.78,5231.34,5.0,34.401174,-119.546285,1,10.3,,,,,Mid_A Off_E Off_F,Mid_A Off_E Off_F
2020-42,A69-1602-8672,9/3/2020 23:59,4636.88,5733.16,5.0,34.405698,-119.553157,1,4.8,,,,,In_C Off_C Off_D,In_C Off_C Off_D
2020-42,A69-1602-8672,9/4/2020 0:01,4589.29,5779.73,5.0,34.406118,-119.553675,3,3.4,,,,,In_C Off_C Off_D Off_E,In_C Off_C Off_D Off_E
2020-42,A69-1602-8672,9/4/2020 0:06,4378.76,5861.07,5.0,34.406851,-119.555965,2,3.1,,,,,In_B In_C Off_C Off_D,In_B In_C Off_C Off_D
2020-42,A69-1602-8672,9/4/2020 0:08,4303.31,5905.31,5.0,34.40725,-119.556786,7,2.6,,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_C Off_D
