TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-08-04 12:57:00,3979.87,6488.93,-0.303,34.412511,-119.560304,2,4.8,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,217,137577.0,777,17.73491478,8/4/2020 12:57,8/4/2020 5:57,August,5,night,night,POINT (-119.560304 34.412511)
2020-20,A69-9006-7853,2020-08-04 12:51:00,3990.54,6470.04,0.0,34.41234,-119.560188,2,4.6,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,217,137571.0,771,17.770401,8/4/2020 12:51,8/4/2020 5:51,August,5,night,night,POINT (-119.560188 34.41234)
2020-20,A69-9006-7853,2020-08-04 12:54:00,3999.62,6447.36,0.0,34.412136,-119.560089,2,4.3,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,217,137574.0,774,17.75293159,8/4/2020 12:54,8/4/2020 5:54,August,5,night,night,POINT (-119.560089 34.412136)
2020-20,A69-9006-7853,2020-08-04 12:44:00,3964.09,6481.25,0.455,34.412442,-119.560476,1,5.3,,,0.4547,,In_A In_B Off_A,In_A In_B Off_A,217,137564.0,764,16.89315414,8/4/2020 12:44,8/4/2020 5:44,August,5,night,night,POINT (-119.560476 34.412442)
2020-20,A69-9006-7853,2020-08-04 13:09:00,3972.41,6468.33,-0.607,34.412325,-119.560385,4,3.9,,,0.0,,In_A In_B Off_A Off_B,In_A In_B Off_A Off_B,217,137589.0,789,17.66439629,8/4/2020 13:09,8/4/2020 6:09,August,6,dawn,day,POINT (-119.560385 34.412325)
2020-20,A69-9006-7853,2020-08-04 13:12:00,3918.92,6516.47,-0.607,34.412759,-119.560967,1,5.2,,,0.0,,In_A In_B Off_B,In_A In_B Off_B,217,137592.0,792,17.64621925,8/4/2020 13:12,8/4/2020 6:12,August,6,dawn,day,POINT (-119.560967 34.412759)
2020-20,A69-9006-7853,2020-08-04 13:13:00,3875.84,6549.81,-0.607,34.413059,-119.561436,1,5.5,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,217,137593.0,793,17.63995552,8/4/2020 13:13,8/4/2020 6:13,August,6,dawn,day,POINT (-119.561436 34.413059)
2020-20,A69-9006-7853,2020-08-04 13:19:00,3739.0,6603.28,-0.607,34.413541,-119.562924,2,5.4,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,217,137599.0,799,17.60380363,8/4/2020 13:19,8/4/2020 6:19,August,6,dawn,day,POINT (-119.562924 34.413541)
2020-20,A69-9006-7853,2020-08-04 13:21:00,3653.53,6627.24,-0.607,34.413757,-119.563854,1,5.7,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137601.0,801,17.59158325,8/4/2020 13:21,8/4/2020 6:21,August,6,dawn,day,POINT (-119.563854 34.413757)
2020-20,A69-9006-7853,2020-08-04 13:23:00,3571.23,6621.82,-0.607,34.413708,-119.564749,1,5.5,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137603.0,803,17.57956314,8/4/2020 13:23,8/4/2020 6:23,August,6,dawn,day,POINT (-119.564749 34.413708)
2020-20,A69-9006-7853,2020-08-04 13:36:00,3829.97,6591.37,-0.607,34.413434,-119.561935,1,7.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137616.0,816,17.5041256,8/4/2020 13:36,8/4/2020 6:36,August,6,dawn,day,POINT (-119.561935 34.413434)
2020-20,A69-9006-7853,2020-08-04 13:46:00,4062.4,6420.88,-0.607,34.411897,-119.559406,1,4.8,,,0.0,,In_A In_B Off_B,In_A In_B Off_B,217,137626.0,826,17.44722939,8/4/2020 13:46,8/4/2020 6:46,August,6,dawn,day,POINT (-119.559406 34.411897)
2020-20,A69-9006-7853,2020-08-04 13:49:00,4142.72,6368.39,-0.607,34.411424,-119.558533,1,6.1,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,217,137629.0,829,17.43020821,8/4/2020 13:49,8/4/2020 6:49,August,6,dawn,day,POINT (-119.558533 34.411424)
2020-20,A69-9006-7853,2020-08-04 13:49:00,4169.99,6352.25,-0.607,34.411279,-119.558236,1,7.0,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,217,137629.0,829,17.4304142,8/4/2020 13:49,8/4/2020 6:49,August,6,dawn,day,POINT (-119.558236 34.411279)
2020-20,A69-9006-7853,2020-08-04 13:25:00,3525.63,6542.14,-0.455,34.41299,-119.565245,1,3.6,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137605.0,805,17.56819344,8/4/2020 13:25,8/4/2020 6:25,August,6,dawn,day,POINT (-119.565245 34.41299)
2020-20,A69-9006-7853,2020-08-04 13:24:00,3542.89,6604.98,-0.303,34.413556,-119.565057,1,4.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137604.0,804,17.57370186,8/4/2020 13:24,8/4/2020 6:24,August,6,dawn,day,POINT (-119.565057 34.413556)
2020-20,A69-9006-7853,2020-08-04 13:40:00,3930.12,6533.53,-0.303,34.412913,-119.560845,2,5.4,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,217,137620.0,820,17.48131752,8/4/2020 13:40,8/4/2020 6:40,August,6,dawn,day,POINT (-119.560845 34.412913)
2020-20,A69-9006-7853,2020-08-04 13:43:00,3982.24,6489.56,-0.152,34.412517,-119.560278,1,5.1,,,0.0,,In_A In_B Off_B,In_A In_B Off_B,217,137623.0,823,17.46414757,8/4/2020 13:43,8/4/2020 6:43,August,6,dawn,day,POINT (-119.560278 34.412517)
2020-20,A69-9006-7853,2020-08-04 13:04:00,3943.24,6476.57,0.0,34.412399,-119.560703,1,5.1,,,0.0,,In_A In_B Off_A OS1,In_A In_B Off_A,217,137584.0,784,17.69367218,8/4/2020 13:04,8/4/2020 6:04,August,6,dawn,day,POINT (-119.560703 34.412399)
2020-20,A69-9006-7853,2020-08-04 13:08:00,3937.88,6490.94,0.0,34.412529,-119.560761,2,4.7,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,217,137588.0,788,17.67000771,8/4/2020 13:08,8/4/2020 6:08,August,6,dawn,day,POINT (-119.560761 34.412529)
2020-20,A69-9006-7853,2020-08-04 13:27:00,3535.69,6503.88,0.0,34.412645,-119.565136,1,3.3,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,217,137607.0,807,17.55672646,8/4/2020 13:27,8/4/2020 6:27,August,6,dawn,day,POINT (-119.565136 34.412645)
2020-20,A69-9006-7853,2020-08-04 13:39:00,3906.91,6530.41,0.0,34.412885,-119.561098,1,5.3,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,217,137619.0,819,17.48715401,8/4/2020 13:39,8/4/2020 6:39,August,6,dawn,day,POINT (-119.561098 34.412885)
2020-20,A69-9006-7853,2020-08-04 13:42:00,3938.99,6493.91,0.303,34.412556,-119.560749,1,5.2,,,0.3031,,In_A In_B Off_A OS1,In_A In_B Off_A,217,137622.0,822,16.79800224,8/4/2020 13:42,8/4/2020 6:42,August,6,dawn,day,POINT (-119.560749 34.412556)
2020-20,A69-9006-7853,2020-08-04 13:51:00,4228.12,6298.13,0.303,34.410791,-119.557604,1,5.1,,,0.3031,,In_B In_C Off_B OS1,In_C Off_B OS1,217,137631.0,831,16.79236221,8/4/2020 13:51,8/4/2020 6:51,August,6,dawn,day,POINT (-119.557604 34.410791)
2020-20,A69-9006-7853,2020-08-04 13:28:00,3583.61,6527.69,0.455,34.41286,-119.564614,1,3.5,,,0.4547,,In_A Off_A OS1,In_A Off_A OS1,217,137608.0,808,16.90568542,8/4/2020 13:28,8/4/2020 6:28,August,6,dawn,day,POINT (-119.564614 34.41286)
