TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-06-15 13:50:00,5300.94,5059.8,-0.607,34.399628,-119.545935,1,7.8,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,167,65630.0,830,18.75107765,6/15/2020 13:50,6/15/2020 6:50,June,6,dawn,day,POINT (-119.545935 34.399628)
2020-20,A69-9006-7853,2020-06-15 13:52:00,5309.39,5134.25,-0.607,34.400299,-119.545843,1,4.2,,,0.0,,In_D In_E In_F Off_E,In_D In_F Off_E,167,65632.0,832,18.74292755,6/15/2020 13:52,6/15/2020 6:52,June,6,dawn,day,POINT (-119.545843 34.400299)
2020-20,A69-9006-7853,2020-06-15 13:57:00,5314.53,5320.26,-0.303,34.401976,-119.545787,1,5.7,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,167,65637.0,837,18.7224884,6/15/2020 13:57,6/15/2020 6:57,June,6,dawn,day,POINT (-119.545787 34.401976)
2020-20,A69-9006-7853,2020-06-15 13:59:00,5263.1,5352.3,-0.152,34.402265,-119.546347,1,4.8,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,167,65639.0,839,18.71542931,6/15/2020 13:59,6/15/2020 6:59,June,6,dawn,day,POINT (-119.546347 34.402265)
2020-20,A69-9006-7853,2020-06-15 13:55:00,5319.65,5259.96,0.455,34.401432,-119.545732,2,4.6,,,0.4547,,In_D In_E Off_E OS2,In_D In_E Off_E OS2,167,65635.0,835,20.36910057,6/15/2020 13:55,6/15/2020 6:55,June,6,dawn,day,POINT (-119.545732 34.401432)
2020-20,A69-9006-7853,2020-06-15 13:55:00,5319.03,5227.95,0.758,34.401144,-119.545738,5,4.6,,,0.7579,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,167,65635.0,835,19.13558006,6/15/2020 13:55,6/15/2020 6:55,June,6,dawn,day,POINT (-119.545738 34.401144)
2020-20,A69-9006-7853,2020-06-15 13:58:00,5287.52,5327.48,0.91,34.402041,-119.546081,2,4.3,,,0.9095,,In_D In_E Off_E OS2,In_D In_E Off_E OS2,167,65638.0,838,18.96917915,6/15/2020 13:58,6/15/2020 6:58,June,6,dawn,day,POINT (-119.546081 34.402041)
2020-20,A69-9006-7853,2020-06-15 13:53:00,5315.5,5184.96,1.971,34.400756,-119.545777,4,5.6,,,1.9707,,In_D In_E Off_E Off_F PB,In_D Off_E Off_F PB,167,65633.0,833,17.85186577,6/15/2020 13:53,6/15/2020 6:53,June,6,dawn,day,POINT (-119.545777 34.400756)
2020-20,A69-9006-7853,2020-06-15 13:49:00,5280.87,4997.56,2.88,34.399067,-119.546153,16,2.5,,,2.8803,,In_D In_E In_F Off_E Off_F PB,In_D In_E In_F Off_E Off_F PB,167,65629.0,829,17.26733208,6/15/2020 13:49,6/15/2020 6:49,June,6,dawn,day,POINT (-119.546153 34.399067)
2020-20,A69-9006-7853,2020-06-15 13:41:00,5198.22,4667.63,4.093,34.396093,-119.547052,1,16.5,,,4.0931,,In_E Off_E Off_F PB,In_E Off_E PB,167,65621.0,821,16.93639755,6/15/2020 13:41,6/15/2020 6:41,June,6,dawn,day,POINT (-119.547052 34.396093)
2020-20,A69-9006-7853,2020-06-15 13:42:00,5197.7,4699.88,4.548,34.396383,-119.547058,5,3.9,,,4.5479,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,167,65622.0,822,16.86195946,6/15/2020 13:42,6/15/2020 6:42,June,6,dawn,day,POINT (-119.547058 34.396383)
2020-20,A69-9006-7853,2020-06-15 13:46:00,5241.37,4896.82,4.7,34.398159,-119.546583,8,2.7,,,4.6995,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,167,65626.0,826,16.82496262,6/15/2020 13:46,6/15/2020 6:46,June,6,dawn,day,POINT (-119.546583 34.398159)
