TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-06-09 07:00:00,5158.95,5342.88,1.061,34.40218,-119.547479,1,3.5,,,1.0611,,In_D In_E Off_E,In_D In_E Off_E,161,56580.0,420,16.57828331,6/9/2020 7:00,6/9/2020 0:00,June,0,night,night,POINT (-119.547479 34.40218)
2020-20,A69-9006-7853,2020-06-09 07:03:00,5252.85,5241.69,1.819,34.401268,-119.546458,1,12.4,,,1.8191,,In_E Off_F PB,In_E Off_F PB,161,56583.0,423,16.1657505,6/9/2020 7:03,6/9/2020 0:03,June,0,night,night,POINT (-119.546458 34.401268)
2020-20,A69-9006-7853,2020-06-09 07:02:00,5221.71,5268.95,2.729,34.401513,-119.546797,6,2.9,,,2.7287,,In_D In_E Off_E OS2 PB,In_D In_E Off_E OS2 PB,161,56582.0,422,16.18249702,6/9/2020 7:02,6/9/2020 0:02,June,0,night,night,POINT (-119.546797 34.401513)
2020-20,A69-9006-7853,2020-06-09 07:14:00,5395.97,4980.11,2.729,34.39891,-119.544902,1,3.0,,,2.7287,,In_E In_F Off_F,In_E In_F Off_F,161,56594.0,434,16.17433548,6/9/2020 7:14,6/9/2020 0:14,June,0,night,night,POINT (-119.544902 34.39891)
2020-20,A69-9006-7853,2020-06-09 07:19:00,5517.32,4868.02,4.245,34.397899,-119.543582,2,5.1,,,4.2447,,In_D In_E In_F Off_E,In_D In_E In_F Off_E,161,56599.0,439,15.85995483,6/9/2020 7:19,6/9/2020 0:19,June,0,night,night,POINT (-119.543582 34.397899)
2020-20,A69-9006-7853,2020-06-09 07:17:00,5456.55,4929.8,4.548,34.398456,-119.544243,1,3.1,,,4.5479,,In_E In_F Off_F,In_E In_F Off_F,161,56597.0,437,15.89543724,6/9/2020 7:17,6/9/2020 0:17,June,0,night,night,POINT (-119.544243 34.398456)
2020-20,A69-9006-7853,2020-06-09 01:55:00,5300.53,4554.88,-0.607,34.395076,-119.54594,1,5.1,,,0.0,,In_E Off_F Off_G,In_E Off_F Off_G,160,56275.0,115,17.92259598,6/9/2020 1:55,6/8/2020 18:55,June,18,dusk,night,POINT (-119.54594 34.395076)
2020-20,A69-9006-7853,2020-06-09 01:56:00,5283.2,4588.03,-0.607,34.395375,-119.546128,1,3.5,,,0.0,,In_F Off_F Off_G,In_F Off_F Off_G,160,56276.0,116,17.92167854,6/9/2020 1:56,6/8/2020 18:56,June,18,dusk,night,POINT (-119.546128 34.395375)
2020-20,A69-9006-7853,2020-06-09 02:20:00,5036.32,5429.13,-0.607,34.402957,-119.548813,5,3.2,,,0.0,,In_D In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,160,56300.0,140,17.8998909,6/9/2020 2:20,6/8/2020 19:20,June,19,night,night,POINT (-119.548813 34.402957)
2020-20,A69-9006-7853,2020-06-09 02:38:00,4670.07,5842.93,-0.607,34.406688,-119.552796,7,3.2,,,0.0,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,160,56318.0,158,17.85743904,6/9/2020 2:38,6/8/2020 19:38,June,19,night,night,POINT (-119.552796 34.406688)
2020-20,A69-9006-7853,2020-06-09 02:33:00,4800.9,5723.65,-0.455,34.405612,-119.551373,1,3.8,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,160,56313.0,153,17.87815285,6/9/2020 2:33,6/8/2020 19:33,June,19,night,night,POINT (-119.551373 34.405612)
2020-20,A69-9006-7853,2020-06-09 02:01:00,5251.87,4766.34,-0.303,34.396983,-119.546469,5,3.3,,,0.0,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,160,56281.0,121,17.91716003,6/9/2020 2:01,6/8/2020 19:01,June,19,night,night,POINT (-119.546469 34.396983)
2020-20,A69-9006-7853,2020-06-09 02:34:00,4760.21,5737.59,-0.303,34.405738,-119.551816,1,3.7,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,160,56314.0,154,17.87403297,6/9/2020 2:34,6/8/2020 19:34,June,19,night,night,POINT (-119.551816 34.405738)
