TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-06-16 11:26:00,4279.33,5854.2,-0.607,34.406789,-119.557046,1,4.6,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,168,66926.0,686,19.37012482,6/16/2020 11:26,6/16/2020 4:26,June,4,night,night,POINT (-119.557046 34.406789)
2020-20,A69-9006-7853,2020-06-16 11:28:00,4381.97,5846.52,-0.607,34.40672,-119.55593,7,2.6,,,0.0,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,168,66928.0,688,19.36999321,6/16/2020 11:28,6/16/2020 4:28,June,4,night,night,POINT (-119.55593 34.40672)
2020-20,A69-9006-7853,2020-06-16 11:31:00,4480.02,5861.15,-0.607,34.406852,-119.554864,4,2.8,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,168,66931.0,691,19.36942673,6/16/2020 11:31,6/16/2020 4:31,June,4,night,night,POINT (-119.554864 34.406852)
2020-20,A69-9006-7853,2020-06-16 11:40:00,4771.81,5772.61,-0.607,34.406054,-119.55169,5,3.3,,,0.0,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,168,66940.0,700,19.36862755,6/16/2020 11:40,6/16/2020 4:40,June,4,night,night,POINT (-119.55169 34.406054)
2020-20,A69-9006-7853,2020-06-16 11:41:00,4780.21,5719.13,-0.607,34.405572,-119.551599,1,5.6,,,0.0,,In_D Off_C Off_D OS2,In_D Off_C Off_D,168,66941.0,701,19.36876106,6/16/2020 11:41,6/16/2020 4:41,June,4,night,night,POINT (-119.551599 34.405572)
2020-20,A69-9006-7853,2020-06-16 11:47:00,4854.78,5533.16,-0.607,34.403895,-119.550787,1,3.2,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,168,66947.0,707,19.36870575,6/16/2020 11:47,6/16/2020 4:47,June,4,night,night,POINT (-119.550787 34.403895)
2020-20,A69-9006-7853,2020-06-16 11:48:00,4897.71,5494.64,-0.607,34.403548,-119.55032,1,3.4,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,168,66948.0,708,19.36885643,6/16/2020 11:48,6/16/2020 4:48,June,4,night,night,POINT (-119.55032 34.403548)
2020-20,A69-9006-7853,2020-06-16 11:49:00,4936.75,5462.24,-0.607,34.403256,-119.549896,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,168,66949.0,709,19.36894035,6/16/2020 11:49,6/16/2020 4:49,June,4,night,night,POINT (-119.549896 34.403256)
2020-20,A69-9006-7853,2020-06-16 11:56:00,5055.9,5304.75,-0.607,34.401836,-119.5486,8,2.7,,,0.0,,In_D In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,168,66956.0,716,19.36857796,6/16/2020 11:56,6/16/2020 4:56,June,4,night,night,POINT (-119.5486 34.401836)
2020-20,A69-9006-7853,2020-06-16 11:37:00,4728.16,5837.1,-0.455,34.406635,-119.552165,7,3.3,,,0.0,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,168,66937.0,697,19.36883354,6/16/2020 11:37,6/16/2020 4:37,June,4,night,night,POINT (-119.552165 34.406635)
2020-20,A69-9006-7853,2020-06-16 11:53:00,5020.65,5392.3,-0.303,34.402626,-119.548983,1,7.1,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,168,66953.0,713,19.36865044,6/16/2020 11:53,6/16/2020 4:53,June,4,night,night,POINT (-119.548983 34.402626)
2020-20,A69-9006-7853,2020-06-16 11:37:00,4695.05,5853.83,-0.152,34.406786,-119.552525,1,5.1,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,168,66937.0,697,19.36861038,6/16/2020 11:37,6/16/2020 4:37,June,4,night,night,POINT (-119.552525 34.406786)
2020-20,A69-9006-7853,2020-06-16 11:45:00,4821.4,5562.29,-0.152,34.404158,-119.55115,1,3.1,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,168,66945.0,705,19.36892319,6/16/2020 11:45,6/16/2020 4:45,June,4,night,night,POINT (-119.55115 34.404158)
2020-20,A69-9006-7853,2020-06-16 11:36:00,4669.5,5873.54,0.0,34.406964,-119.552803,1,5.1,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,168,66936.0,696,19.36865234,6/16/2020 11:36,6/16/2020 4:36,June,4,night,night,POINT (-119.552803 34.406964)
2020-20,A69-9006-7853,2020-06-16 11:50:00,4959.15,5425.4,0.152,34.402924,-119.549652,2,3.5,,,0.1515,,In_D In_E Off_D OS2,In_D In_E Off_D OS2,168,66950.0,710,20.03772354,6/16/2020 11:50,6/16/2020 4:50,June,4,night,night,POINT (-119.549652 34.402924)
2020-20,A69-9006-7853,2020-06-16 11:57:00,5040.66,5253.35,0.455,34.401373,-119.548766,9,2.5,,,0.4547,,In_D In_E Off_D Off_E PB,In_D In_E Off_D Off_E PB,168,66957.0,717,20.63555336,6/16/2020 11:57,6/16/2020 4:57,June,4,night,night,POINT (-119.548766 34.401373)
2020-20,A69-9006-7853,2020-06-16 11:59:00,5040.3,5198.24,0.455,34.400876,-119.54877,4,2.7,,,0.4547,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,168,66959.0,719,20.63405418,6/16/2020 11:59,6/16/2020 4:59,June,4,night,night,POINT (-119.54877 34.400876)
2020-20,A69-9006-7853,2020-06-16 11:33:00,4569.4,5860.65,1.819,34.406847,-119.553891,2,3.5,,,1.8191,,In_B In_C Off_D OS2,In_B In_C Off_D OS2,168,66933.0,693,18.07021904,6/16/2020 11:33,6/16/2020 4:33,June,4,night,night,POINT (-119.553891 34.406847)
2020-20,A69-9006-7853,2020-06-16 12:40:00,5105.65,5285.85,-0.607,34.401666,-119.548059,1,3.2,,,0.0,,In_D In_E PB,In_D In_E PB,168,67000.0,760,19.35641861,6/16/2020 12:40,6/16/2020 5:40,June,5,night,night,POINT (-119.548059 34.401666)
2020-20,A69-9006-7853,2020-06-16 12:41:00,5110.79,5289.15,-0.607,34.401696,-119.548003,4,2.8,,,0.0,,In_D In_E Off_E PB,In_D In_E Off_E PB,168,67001.0,761,19.3561039,6/16/2020 12:41,6/16/2020 5:41,June,5,night,night,POINT (-119.548003 34.401696)
2020-20,A69-9006-7853,2020-06-16 12:50:00,5115.64,5261.79,-0.607,34.401449,-119.54795,10,2.6,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,168,67010.0,770,19.35353661,6/16/2020 12:50,6/16/2020 5:50,June,5,night,night,POINT (-119.54795 34.401449)
