TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-07-28 19:47:00,3540.95,6431.52,-0.607,34.411993,-119.565078,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,210,127907.0,1187,15.95131969,7/28/2020 19:47,7/28/2020 12:47,July,12,afternoon,day,POINT (-119.565078 34.411993)
2020-20,A69-9006-7853,2020-07-28 19:25:00,3617.74,6649.28,-0.303,34.413956,-119.564243,1,6.5,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,210,127885.0,1165,16.02988434,7/28/2020 19:25,7/28/2020 12:25,July,12,afternoon,day,POINT (-119.564243 34.413956)
2020-20,A69-9006-7853,2020-07-28 19:31:00,3533.0,6576.22,-0.152,34.413297,-119.565165,1,4.0,,,0.0,,In_A In_B Off_A OS1,In_A Off_A OS1,210,127891.0,1171,16.007267,7/28/2020 19:31,7/28/2020 12:31,July,12,afternoon,day,POINT (-119.565165 34.413297)
2020-20,A69-9006-7853,2020-07-28 19:39:00,3318.97,6521.47,0.152,34.412803,-119.567493,1,8.6,,,0.1515,,In_A Off_A OS1,In_A Off_A OS1,210,127899.0,1179,16.03369522,7/28/2020 19:39,7/28/2020 12:39,July,12,afternoon,day,POINT (-119.567493 34.412803)
2020-20,A69-9006-7853,2020-07-28 19:39:00,3303.81,6496.46,0.152,34.412578,-119.567658,1,8.5,,,0.1515,,In_A Off_A OS1,In_A Off_A OS1,210,127899.0,1179,16.03371048,7/28/2020 19:39,7/28/2020 12:39,July,12,afternoon,day,POINT (-119.567658 34.412578)
2020-20,A69-9006-7853,2020-07-28 19:28:00,3594.18,6631.55,0.455,34.413796,-119.5645,1,5.8,,,0.4547,,In_A Off_A OS1,In_A Off_A OS1,210,127888.0,1168,16.45618248,7/28/2020 19:28,7/28/2020 12:28,July,12,afternoon,day,POINT (-119.5645 34.413796)
2020-20,A69-9006-7853,2020-07-28 19:38:00,3342.7,6532.87,0.455,34.412906,-119.567235,1,8.0,,,0.4547,,In_A Off_A OS1,In_A Off_A OS1,210,127898.0,1178,16.49517441,7/28/2020 19:38,7/28/2020 12:38,July,12,afternoon,day,POINT (-119.567235 34.412906)
2020-20,A69-9006-7853,2020-07-28 19:41:00,3319.91,6440.08,0.455,34.41207,-119.567483,1,6.8,,,0.4547,,In_A Off_A OS1,In_A Off_A OS1,210,127901.0,1181,16.51632118,7/28/2020 19:41,7/28/2020 12:41,July,12,afternoon,day,POINT (-119.567483 34.41207)
2020-20,A69-9006-7853,2020-07-28 19:40:00,3306.46,6467.81,0.606,34.412319,-119.567629,1,7.7,,,0.6063,,In_A Off_A OS1,In_A Off_A OS1,210,127900.0,1180,15.86062813,7/28/2020 19:40,7/28/2020 12:40,July,12,afternoon,day,POINT (-119.567629 34.412319)
2020-20,A69-9006-7853,2020-07-28 19:35:00,3403.71,6569.14,0.758,34.413233,-119.566571,1,7.4,,,0.7579,,In_A Off_A OS1,In_A Off_A OS1,210,127895.0,1175,15.71308899,7/28/2020 19:35,7/28/2020 12:35,July,12,afternoon,day,POINT (-119.566571 34.413233)
2020-20,A69-9006-7853,2020-07-28 19:57:00,3802.89,6605.64,0.758,34.413563,-119.562229,5,4.2,,,0.7579,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,210,127917.0,1197,16.06031036,7/28/2020 19:57,7/28/2020 12:57,July,12,afternoon,day,POINT (-119.562229 34.413563)
2020-20,A69-9006-7853,2020-07-28 19:48:00,3585.34,6454.2,0.91,34.412197,-119.564595,7,2.8,,,0.9095,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,210,127908.0,1188,15.79412556,7/28/2020 19:48,7/28/2020 12:48,July,12,afternoon,day,POINT (-119.564595 34.412197)
2020-20,A69-9006-7853,2020-07-28 19:56:00,3763.02,6621.94,0.91,34.41371,-119.562663,2,4.8,,,0.9095,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,210,127916.0,1196,15.94961071,7/28/2020 19:56,7/28/2020 12:56,July,12,afternoon,day,POINT (-119.562663 34.41371)
2020-20,A69-9006-7853,2020-07-28 19:45:00,3452.48,6408.4,1.061,34.411784,-119.56604,1,3.7,,,1.0611,,In_A Off_A OS1,In_A Off_A OS1,210,127905.0,1185,15.6991291,7/28/2020 19:45,7/28/2020 12:45,July,12,afternoon,day,POINT (-119.56604 34.411784)
2020-20,A69-9006-7853,2020-07-28 19:46:00,3487.46,6421.83,1.971,34.411905,-119.56566,4,3.2,,,1.9707,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,210,127906.0,1186,15.64808178,7/28/2020 19:46,7/28/2020 12:46,July,12,afternoon,day,POINT (-119.56566 34.411905)
2020-20,A69-9006-7853,2020-07-28 19:52:00,3671.25,6530.7,2.122,34.412887,-119.563661,2,3.4,,,2.1223,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,210,127912.0,1192,15.65511513,7/28/2020 19:52,7/28/2020 12:52,July,12,afternoon,day,POINT (-119.563661 34.412887)
2020-20,A69-9006-7853,2020-07-28 19:51:00,3653.74,6497.07,2.274,34.412584,-119.563852,1,3.5,,,2.2739,,In_A Off_A OS1,In_A Off_A OS1,210,127911.0,1191,15.65853119,7/28/2020 19:51,7/28/2020 12:51,July,12,afternoon,day,POINT (-119.563852 34.412584)
2020-20,A69-9006-7853,2020-07-28 19:49:00,3616.9,6470.55,2.577,34.412345,-119.564252,7,2.8,,,2.5771,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,210,127909.0,1189,15.66654968,7/28/2020 19:49,7/28/2020 12:49,July,12,afternoon,day,POINT (-119.564252 34.412345)
2020-20,A69-9006-7853,2020-07-28 20:15:00,3840.61,6505.06,-0.607,34.412656,-119.561819,1,4.4,,,0.0,,In_A In_B Off_A,In_A In_B Off_A,210,127935.0,1215,16.54927063,7/28/2020 20:15,7/28/2020 13:15,July,13,afternoon,day,POINT (-119.561819 34.412656)
2020-20,A69-9006-7853,2020-07-28 20:19:00,3968.75,6479.56,-0.607,34.412426,-119.560425,1,8.8,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,210,127939.0,1219,16.60341454,7/28/2020 20:19,7/28/2020 13:19,July,13,afternoon,day,POINT (-119.560425 34.412426)
2020-20,A69-9006-7853,2020-07-28 20:22:00,3963.71,6446.76,-0.607,34.412131,-119.56048,1,5.0,,,0.0,,In_A In_B Off_A OS1,In_A In_B Off_A,210,127942.0,1222,16.62114334,7/28/2020 20:22,7/28/2020 13:22,July,13,afternoon,day,POINT (-119.56048 34.412131)
2020-20,A69-9006-7853,2020-07-28 20:23:00,4002.64,6415.36,-0.607,34.411848,-119.560056,1,5.3,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,210,127943.0,1223,16.62512398,7/28/2020 20:23,7/28/2020 13:23,July,13,afternoon,day,POINT (-119.560056 34.411848)
2020-20,A69-9006-7853,2020-07-28 20:28:00,4151.62,6337.79,-0.607,34.411148,-119.558436,2,4.2,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,210,127948.0,1228,16.64630508,7/28/2020 20:28,7/28/2020 13:28,July,13,afternoon,day,POINT (-119.558436 34.411148)
2020-20,A69-9006-7853,2020-07-28 20:29:00,4179.65,6330.43,-0.607,34.411082,-119.558131,2,4.5,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,210,127949.0,1229,16.65054703,7/28/2020 20:29,7/28/2020 13:29,July,13,afternoon,day,POINT (-119.558131 34.411082)
2020-20,A69-9006-7853,2020-07-28 20:34:00,4237.75,6326.57,-0.607,34.411047,-119.557499,1,5.5,,,0.0,,In_B In_C Off_B OS1,In_C Off_B OS1,210,127954.0,1234,16.67181206,7/28/2020 20:34,7/28/2020 13:34,July,13,afternoon,day,POINT (-119.557499 34.411047)
2020-20,A69-9006-7853,2020-07-28 20:37:00,4153.44,6340.08,-0.607,34.411169,-119.558416,5,4.1,,,0.0,,In_B In_C Off_A Off_B OS1,In_B In_C Off_A Off_B OS1,210,127957.0,1237,16.69016075,7/28/2020 20:37,7/28/2020 13:37,July,13,afternoon,day,POINT (-119.558416 34.411169)
2020-20,A69-9006-7853,2020-07-28 20:38:00,4127.83,6372.14,-0.607,34.411458,-119.558695,1,5.7,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,210,127958.0,1238,16.69714737,7/28/2020 20:38,7/28/2020 13:38,July,13,afternoon,day,POINT (-119.558695 34.411458)
2020-20,A69-9006-7853,2020-07-28 20:39:00,4085.58,6386.72,-0.607,34.411589,-119.559154,2,4.3,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,210,127959.0,1239,16.70413399,7/28/2020 20:39,7/28/2020 13:39,July,13,afternoon,day,POINT (-119.559154 34.411589)
2020-20,A69-9006-7853,2020-07-28 20:41:00,4042.6,6421.9,-0.607,34.411907,-119.559622,2,5.1,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,210,127961.0,1241,16.71809578,7/28/2020 20:41,7/28/2020 13:41,July,13,afternoon,day,POINT (-119.559622 34.411907)
2020-20,A69-9006-7853,2020-07-28 20:42:00,3991.27,6422.99,-0.607,34.411916,-119.56018,2,3.9,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,210,127962.0,1242,16.7250843,7/28/2020 20:42,7/28/2020 13:42,July,13,afternoon,day,POINT (-119.56018 34.411916)
2020-20,A69-9006-7853,2020-07-28 20:44:00,3944.97,6449.64,-0.607,34.412157,-119.560684,2,5.5,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,210,127964.0,1244,16.73904419,7/28/2020 20:44,7/28/2020 13:44,July,13,afternoon,day,POINT (-119.560684 34.412157)
2020-20,A69-9006-7853,2020-07-28 20:54:00,3696.95,6645.19,-0.607,34.413919,-119.563382,2,4.8,,,0.0,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,210,127974.0,1254,16.8048439,7/28/2020 20:54,7/28/2020 13:54,July,13,afternoon,day,POINT (-119.563382 34.413919)
2020-20,A69-9006-7853,2020-07-28 20:46:00,3879.71,6518.65,-0.455,34.412779,-119.561394,1,8.6,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,210,127966.0,1246,16.75302124,7/28/2020 20:46,7/28/2020 13:46,July,13,afternoon,day,POINT (-119.561394 34.412779)
2020-20,A69-9006-7853,2020-07-28 20:26:00,4103.3,6411.68,-0.303,34.411814,-119.558961,1,6.3,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,210,127946.0,1226,16.63785553,7/28/2020 20:26,7/28/2020 13:26,July,13,afternoon,day,POINT (-119.558961 34.411814)
2020-20,A69-9006-7853,2020-07-28 20:18:00,3925.49,6495.17,-0.152,34.412567,-119.560896,2,4.8,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B OS1,210,127938.0,1218,16.59004211,7/28/2020 20:18,7/28/2020 13:18,July,13,afternoon,day,POINT (-119.560896 34.412567)
2020-20,A69-9006-7853,2020-07-28 20:57:00,3685.48,6627.47,-0.152,34.413759,-119.563506,1,5.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,210,127977.0,1257,16.82361603,7/28/2020 20:57,7/28/2020 13:57,July,13,afternoon,day,POINT (-119.563506 34.413759)
2020-20,A69-9006-7853,2020-07-28 20:13:00,3868.86,6538.64,0.0,34.412959,-119.561512,1,5.3,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,210,127933.0,1213,16.52096748,7/28/2020 20:13,7/28/2020 13:13,July,13,afternoon,day,POINT (-119.561512 34.412959)
2020-20,A69-9006-7853,2020-07-28 20:25:00,4056.35,6421.69,0.0,34.411905,-119.559472,2,4.8,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,210,127945.0,1225,16.63362503,7/28/2020 20:25,7/28/2020 13:25,July,13,afternoon,day,POINT (-119.559472 34.411905)
2020-20,A69-9006-7853,2020-07-28 20:33:00,4267.44,6284.36,0.152,34.410667,-119.557176,1,5.3,,,0.1515,,In_B In_C Off_B OS1,In_C Off_B OS1,210,127953.0,1233,16.64728355,7/28/2020 20:33,7/28/2020 13:33,July,13,afternoon,day,POINT (-119.557176 34.410667)
2020-20,A69-9006-7853,2020-07-28 20:01:00,3690.61,6622.66,0.303,34.413716,-119.563451,3,5.4,,,0.3031,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,210,127921.0,1201,16.31259918,7/28/2020 20:01,7/28/2020 13:01,July,13,afternoon,day,POINT (-119.563451 34.413716)
2020-20,A69-9006-7853,2020-07-28 20:11:00,3817.58,6598.4,0.455,34.413497,-119.562069,5,4.2,,,0.4547,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,210,127931.0,1211,16.73038864,7/28/2020 20:11,7/28/2020 13:11,July,13,afternoon,day,POINT (-119.562069 34.413497)
2020-20,A69-9006-7853,2020-07-28 20:04:00,3649.46,6653.33,0.758,34.413992,-119.563898,1,6.7,,,0.7579,,In_A Off_A OS1,In_A Off_A OS1,210,127924.0,1204,16.18819427,7/28/2020 20:04,7/28/2020 13:04,July,13,afternoon,day,POINT (-119.563898 34.413992)
2020-20,A69-9006-7853,2020-07-28 20:12:00,3844.65,6563.43,0.758,34.413182,-119.561775,1,5.7,,,0.7579,,In_A In_B Off_B,In_A In_B Off_B,210,127932.0,1212,16.28290558,7/28/2020 20:12,7/28/2020 13:12,July,13,afternoon,day,POINT (-119.561775 34.413182)
2020-20,A69-9006-7853,2020-07-28 20:08:00,3759.55,6618.02,0.91,34.413674,-119.562701,2,4.7,,,0.9095,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,210,127928.0,1208,16.13127518,7/28/2020 20:08,7/28/2020 13:08,July,13,afternoon,day,POINT (-119.562701 34.413674)
2020-20,A69-9006-7853,2020-07-28 20:05:00,3698.74,6611.04,1.213,34.413611,-119.563362,2,4.3,,,1.2127,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,210,127925.0,1205,15.88429642,7/28/2020 20:05,7/28/2020 13:05,July,13,afternoon,day,POINT (-119.563362 34.413611)
2020-20,A69-9006-7853,2020-07-28 20:32:00,4244.21,6262.24,1.213,34.410467,-119.557429,1,4.9,,,1.2127,,In_B In_C Off_B OS1,In_C Off_B OS1,210,127952.0,1232,16.253088,7/28/2020 20:32,7/28/2020 13:32,July,13,afternoon,day,POINT (-119.557429 34.410467)
2020-20,A69-9006-7853,2020-07-28 20:17:00,3878.92,6473.49,1.516,34.412371,-119.561402,1,4.5,,,1.5159,,In_A In_B Off_B OS1,In_A In_B Off_B,210,127937.0,1217,15.87585545,7/28/2020 20:17,7/28/2020 13:17,July,13,afternoon,day,POINT (-119.561402 34.412371)
