,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
60246,2020-17,A69-9001-4330,5/21/2020 0:53,5062.72,5532.68,5.0,34.403891,-119.548526,2,9.3,,,,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
60248,2020-10,A69-1602-8660,5/21/2020 0:54,3787.65,6567.67,5.0,34.41322,-119.562395,2,4.4,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60249,2020-17,A69-9001-4330,5/21/2020 0:55,5116.92,5477.84,5.0,34.403397,-119.547936,1,18.7,,,,,In_E Off_E PB,In_E Off_E PB
60251,2020-10,A69-1602-8660,5/21/2020 0:56,3729.27,6562.35,5.0,34.413172,-119.56303,1,5.0,,,,,In_A Off_A OS1,In_A Off_A OS1
60252,2020-12,A69-9001-4324,5/21/2020 0:56,3600.45,6447.76,5.0,34.412139,-119.564431,4,2.9,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60253,2020-17,A69-9001-4330,5/21/2020 0:56,5193.22,5418.73,5.0,34.402864,-119.547107,2,4.1,,,,,In_D In_E Off_E OS2,In_D In_E Off_E OS2
60255,2020-17,A69-9001-4330,5/21/2020 0:58,5269.82,5343.6,5.0,34.402186,-119.546273,9,4.1,,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB
60256,2020-12,A69-9001-4324,5/21/2020 0:59,3711.4,6438.51,5.0,34.412056,-119.563224,3,3.2,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60257,2020-10,A69-1602-8660,5/21/2020 1:01,3730.57,6502.48,5.0,34.412633,-119.563016,1,4.1,,,,,In_A Off_A OS1,In_A Off_A OS1
60258,2020-12,A69-9001-4324,5/21/2020 1:01,3803.44,6445.77,5.0,34.412122,-119.562223,2,4.0,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60259,2020-17,A69-9001-4330,5/21/2020 1:01,5206.23,5251.81,5.0,34.401359,-119.546965,1,3.6,,,,,In_D In_E Off_E,In_D In_E Off_E
60260,2020-17,A69-9001-4330,5/21/2020 1:03,5199.67,5140.36,5.0,34.400354,-119.547036,9,2.8,,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB
60262,2020-17,A69-9001-4330,5/21/2020 1:05,5235.49,5065.13,5.0,34.399676,-119.546647,1,5.2,,,,,In_E Off_F PB,In_E Off_F PB
60264,2020-13,A69-1602-8664,5/21/2020 1:05,5576.73,5093.29,5.0,34.39993,-119.542936,1,6.5,,,,,In_E In_F Off_F,In_E In_F Off_F
60266,2020-10,A69-1602-8660,5/21/2020 1:09,3951.99,6507.45,5.0,34.412678,-119.560607,1,12.9,,,,,In_B Off_B OS1,In_B Off_B OS1
60268,2020-12,A69-9001-4324,5/21/2020 1:10,4053.76,6403.48,5.0,34.411741,-119.5595,4,4.7,,,,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1
60269,2020-10,A69-1602-8660,5/21/2020 1:13,3942.89,6553.85,5.0,34.413096,-119.560706,2,5.9,,,,,In_A In_B Off_B OS1,In_A In_B Off_B OS1
60270,2020-12,A69-9001-4324,5/21/2020 1:13,3994.92,6462.21,5.0,34.41227,-119.56014,1,11.3,,,,,In_B Off_C OS1,In_B Off_C OS1
60274,2020-12,A69-9001-4324,5/21/2020 1:16,3864.69,6446.4,5.0,34.412127,-119.561557,1,6.8,,,,,In_B Off_A Off_B OS1,In_B Off_A Off_B
60275,2020-10,A69-1602-8660,5/21/2020 1:18,3918.87,6556.59,5.0,34.413121,-119.560968,2,8.6,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60276,2020-17,A69-9001-4330,5/21/2020 1:18,5590.34,4599.38,5.0,34.395477,-119.542788,1,4.2,,,,,CN In_F Off_F PB,CN In_F Off_F
60279,2020-17,A69-9001-4330,5/21/2020 1:21,5628.5,4498.55,5.0,34.394568,-119.542373,3,3.7,,,,,CN In_F Off_F Off_G,CN In_F Off_F Off_G
60280,2020-12,A69-9001-4324,5/21/2020 1:22,3761.75,6473.98,5.0,34.412376,-119.562677,1,4.1,,,,,In_A Off_A OS1,In_A Off_A OS1
60281,2020-10,A69-1602-8660,5/21/2020 1:22,3860.33,6538.06,5.0,34.412954,-119.561604,2,4.7,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60283,2020-12,A69-9001-4324,5/21/2020 1:24,3838.99,6466.55,5.0,34.412309,-119.561836,2,4.8,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60286,2020-10,A69-1602-8660,5/21/2020 1:26,3828.93,6554.63,5.0,34.413103,-119.561946,2,4.5,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60287,2020-12,A69-9001-4324,5/21/2020 1:27,3951.44,6476.79,5.0,34.412401,-119.560613,2,4.7,,,,,In_A In_B Off_B OS1,In_A In_B Off_B OS1
60288,2020-10,A69-1602-8660,5/21/2020 1:28,3823.34,6549.06,5.0,34.413053,-119.562007,2,4.4,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60291,2020-10,A69-1602-8660,5/21/2020 1:30,3751.05,6575.1,5.0,34.413287,-119.562793,1,5.6,,,,,In_A Off_A OS1,In_A Off_A OS1
60292,2020-12,A69-9001-4324,5/21/2020 1:32,4078.31,6382.16,5.0,34.411548,-119.559233,1,18.5,,,,,In_B Off_B Off_C,In_B Off_B Off_C
60293,2020-10,A69-1602-8660,5/21/2020 1:33,3756.38,6563.49,5.0,34.413183,-119.562735,2,4.9,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60294,2020-12,A69-9001-4324,5/21/2020 1:34,4149.53,6363.17,5.0,34.411377,-119.558459,1,6.1,,,,,In_B Off_B OS1,In_B Off_B OS1
60296,2020-10,A69-1602-8660,5/21/2020 1:38,3762.42,6596.36,5.0,34.413479,-119.56267,2,4.5,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60297,2020-12,A69-9001-4324,5/21/2020 1:39,4274.13,6234.3,5.0,34.410216,-119.557103,6,3.6,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60298,2020-10,A69-1602-8660,5/21/2020 1:40,3764.8,6566.47,5.0,34.41321,-119.562644,2,4.2,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60300,2020-12,A69-9001-4324,5/21/2020 1:42,4388.17,6203.75,5.0,34.40994,-119.555863,7,3.7,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60301,2020-10,A69-1602-8660,5/21/2020 1:42,3793.46,6572.06,5.0,34.41326,-119.562332,1,6.4,,,,,In_A Off_A OS1,In_A Off_A OS1
60304,2020-12,A69-9001-4324,5/21/2020 1:45,4421.48,6122.25,5.0,34.409206,-119.5555,3,4.2,,,,,In_B In_C Off_C Off_D,In_B In_C Off_C Off_D
60306,2020-12,A69-9001-4324,5/21/2020 1:47,4392.19,6061.3,5.0,34.408656,-119.555819,3,3.3,,,,,In_B In_C Off_C Off_D,In_B In_C Off_C Off_D
60307,2020-12,A69-9001-4324,5/21/2020 1:49,4279.24,6100.07,5.0,34.409006,-119.557048,4,2.8,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
60309,2020-10,A69-1602-8660,5/21/2020 1:51,4031.96,6495.11,5.0,34.412567,-119.559738,8,3.8,,,,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1
60311,2020-12,A69-9001-4324,5/21/2020 1:54,4222.7,6324.5,5.0,34.411029,-119.557663,3,5.4,,,,,In_B In_C Off_A Off_B OS1,In_B In_C Off_A Off_B OS1
60312,2020-10,A69-1602-8660,5/21/2020 1:54,4077.54,6436.11,5.0,34.412035,-119.559242,1,6.8,,,,,In_B Off_B OS1,In_B Off_B OS1
60315,2020-12,A69-9001-4324,5/21/2020 1:56,4134.58,6393.82,5.0,34.411654,-119.558621,2,6.0,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60316,2020-10,A69-1602-8660,5/21/2020 1:56,4146.27,6405.69,5.0,34.411761,-119.558494,8,3.8,,,,,In_A In_B In_C Off_B Off_C OS1,In_A In_B In_C Off_B Off_C OS1
60317,2020-10,A69-1602-8660,5/21/2020 1:57,4148.61,6426.2,5.0,34.411945,-119.558469,3,6.9,,,,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1
60318,2020-12,A69-9001-4324,5/21/2020 1:58,4030.49,6471.12,5.0,34.41235,-119.559753,3,5.7,,,,,In_B In_C Off_A Off_B OS1,In_B In_C Off_A Off_B OS1
60319,2020-10,A69-1602-8660,5/21/2020 1:59,4085.74,6434.39,5.0,34.412019,-119.559152,8,4.5,,,,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_B Off_C OS1
60320,2020-10,A69-1602-8660,5/21/2020 2:00,4044.66,6459.28,5.0,34.412244,-119.559599,1,7.5,,,,,In_B Off_B OS1,In_B Off_B OS1
60321,2020-12,A69-9001-4324,5/21/2020 2:01,3938.45,6536.07,5.0,34.412936,-119.560755,2,5.6,,,,,In_A In_B Off_B OS1,In_A In_B Off_B OS1
60324,2020-10,A69-1602-8660,5/21/2020 2:03,3978.35,6519.07,5.0,34.412782,-119.560321,5,4.4,,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1
60325,2020-12,A69-9001-4324,5/21/2020 2:03,3837.8,6563.63,5.0,34.413184,-119.561849,2,4.7,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60328,2020-12,A69-9001-4324,5/21/2020 2:07,3667.96,6572.91,5.0,34.413267,-119.563697,3,4.3,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60329,2020-10,A69-1602-8660,5/21/2020 2:08,3855.69,6567.37,5.0,34.413218,-119.561655,2,5.0,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60330,2020-12,A69-9001-4324,5/21/2020 2:10,3530.2,6574.96,5.0,34.413286,-119.565195,1,4.1,,,,,In_A Off_A OS1,In_A Off_A OS1
60335,2020-12,A69-9001-4324,5/21/2020 2:15,3402.57,6459.65,5.0,34.412246,-119.566583,1,7.4,,,,,In_A Off_A Off_B,In_A Off_A Off_B
60338,2020-12,A69-9001-4324,5/21/2020 2:17,3472.07,6511.15,5.0,34.41271,-119.565828,1,4.0,,,,,In_A Off_A OS1,In_A Off_A OS1
60339,2020-10,A69-1602-8660,5/21/2020 2:18,3820.5,6583.18,5.0,34.41336,-119.562038,2,6.3,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60340,2020-12,A69-9001-4324,5/21/2020 2:19,3517.75,6554.7,5.0,34.413103,-119.565331,4,3.5,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60341,2020-12,A69-9001-4324,5/21/2020 2:23,3604.59,6615.64,5.0,34.413653,-119.564386,4,4.8,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60344,2020-12,A69-9001-4324,5/21/2020 2:24,3533.26,6583.01,5.0,34.413358,-119.565162,4,3.9,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60345,2020-10,A69-1602-8660,5/21/2020 2:25,3804.67,6594.61,5.0,34.413463,-119.56221,1,7.3,,,,,In_A Off_A OS1,In_A Off_A OS1
60346,2020-12,A69-9001-4324,5/21/2020 2:26,3455.9,6542.25,5.0,34.412991,-119.566004,4,4.3,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60349,2020-12,A69-9001-4324,5/21/2020 2:31,3531.52,6479.2,5.0,34.412423,-119.565181,1,3.3,,,,,In_A Off_A OS1,In_A Off_A OS1
60351,2020-10,A69-1602-8660,5/21/2020 2:33,3919.94,6563.18,5.0,34.41318,-119.560956,1,6.0,,,,,In_A In_B Off_B OS1,In_A In_B Off_B
60353,2020-10,A69-1602-8660,5/21/2020 2:35,3885.57,6599.17,5.0,34.413504,-119.56133,5,4.6,,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1
60354,2020-12,A69-9001-4324,5/21/2020 2:36,3684.2,6516.61,5.0,34.41276,-119.56352,3,3.7,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60356,2020-12,A69-9001-4324,5/21/2020 2:38,3755.59,6559.97,5.0,34.413151,-119.562744,2,4.0,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60357,2020-10,A69-1602-8660,5/21/2020 2:40,4012.2,6489.05,5.0,34.412512,-119.559952,5,4.9,,,,,In_A In_B Off_B Off_C OS1,In_A In_B Off_B Off_C OS1
60358,2020-10,A69-1602-8660,5/21/2020 2:41,4048.89,6474.49,5.0,34.412381,-119.559553,1,14.7,,,,,In_A In_B Off_C OS1,In_B Off_C OS1
60360,2020-10,A69-1602-8660,5/21/2020 2:43,4029.94,6439.34,5.0,34.412064,-119.559759,2,5.6,,,,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1
60362,2020-10,A69-1602-8660,5/21/2020 2:44,4069.12,6403.48,5.0,34.411741,-119.559333,2,4.6,,,,,In_B In_C Off_B OS1,In_B In_C Off_B OS1
60364,2020-12,A69-9001-4324,5/21/2020 2:45,3859.76,6486.84,5.0,34.412492,-119.561611,2,4.3,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60366,2020-10,A69-1602-8660,5/21/2020 2:47,4163.45,6412.13,5.0,34.411819,-119.558307,3,5.5,,,,,In_B In_C Off_A Off_B OS1,In_B In_C Off_A Off_B OS1
60367,2020-12,A69-9001-4324,5/21/2020 2:47,3868.23,6551.1,5.0,34.413071,-119.561518,2,4.9,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60369,2020-10,A69-1602-8660,5/21/2020 2:48,4178.05,6376.57,5.0,34.411498,-119.558148,2,6.9,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60370,2020-10,A69-1602-8660,5/21/2020 2:50,4203.53,6366.85,5.0,34.41141,-119.557871,5,4.7,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60371,2020-10,A69-1602-8660,5/21/2020 2:52,4229.96,6328.17,5.0,34.411062,-119.557584,1,5.5,,,,,In_B In_C Off_B OS1,In_C Off_B OS1
60372,2020-15,A69-9001-4326,5/21/2020 2:52,5591.44,4697.81,5.0,34.396365,-119.542776,1,10.3,,,,,In_E In_F Off_F,In_E In_F Off_F
60373,2020-17,A69-9001-4330,5/21/2020 2:53,5451.67,4622.56,5.0,34.395686,-119.544296,2,3.1,,,,,In_F Off_F Off_G PB,In_F Off_F Off_G PB
60374,2020-10,A69-1602-8660,5/21/2020 2:53,4267.37,6299.78,5.0,34.410806,-119.557177,9,3.8,,,,,In_B In_C Off_B Off_C OS1 OS2,In_B In_C Off_B Off_C OS1 OS2
60375,2020-12,A69-9001-4324,5/21/2020 2:53,3784.96,6616.83,5.0,34.413664,-119.562424,1,7.4,,,,,In_A Off_A OS1,In_A Off_A OS1
60376,2020-10,A69-1602-8660,5/21/2020 2:54,4310.5,6281.87,5.0,34.410644,-119.556708,1,11.8,,,,,In_B In_C Off_A OS1,In_C Off_A OS1
60378,2020-10,A69-1602-8660,5/21/2020 2:59,4187.28,6343.37,5.0,34.411199,-119.558048,2,6.5,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60379,2020-15,A69-9001-4326,5/21/2020 3:00,5550.56,4727.6,5.0,34.396633,-119.543221,2,4.2,,,,,CN In_E In_F Off_F,CN In_E In_F Off_F
60380,2020-17,A69-9001-4330,5/21/2020 3:03,5547.02,4851.61,5.0,34.397751,-119.543259,2,3.4,,,,,CN In_E In_F Off_F,CN In_E In_F Off_F
60381,2020-10,A69-1602-8660,5/21/2020 3:03,4078.13,6444.41,5.0,34.41211,-119.559235,3,6.7,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60382,2020-12,A69-9001-4324,5/21/2020 3:04,4217.09,6377.29,5.0,34.411505,-119.557724,5,4.9,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60383,2020-15,A69-9001-4326,5/21/2020 3:05,5515.68,4768.32,5.0,34.397,-119.5436,1,5.0,,,,,In_E In_F Off_F,In_E In_F Off_F
60384,2020-17,A69-9001-4330,5/21/2020 3:05,5430.17,4805.64,5.0,34.397337,-119.54453,6,3.0,,,,,CN In_E In_F Off_E Off_F,CN In_E In_F Off_E Off_F
60385,2020-10,A69-1602-8660,5/21/2020 3:06,3981.44,6491.63,5.0,34.412535,-119.560287,1,9.8,,,,,In_B Off_B OS1,In_B Off_B OS1
60387,2020-12,A69-9001-4324,5/21/2020 3:06,4225.78,6311.74,5.0,34.410914,-119.557629,1,8.9,,,,,In_B Off_B Off_C OS1,Off_B Off_C OS1
60388,2020-15,A69-9001-4326,5/21/2020 3:07,5510.69,4762.5,5.0,34.396948,-119.543654,4,3.0,,,,,In_E In_F Off_F Off_G,In_E In_F Off_F Off_G
60390,2020-12,A69-9001-4324,5/21/2020 3:07,4308.04,6301.45,5.0,34.410821,-119.556734,5,4.5,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60391,2020-15,A69-9001-4326,5/21/2020 3:08,5494.05,4771.99,5.0,34.397033,-119.543835,4,2.9,,,,,In_E In_F Off_F Off_G,In_E In_F Off_F Off_G
60392,2020-12,A69-9001-4324,5/21/2020 3:09,4232.18,6341.81,5.0,34.411185,-119.55756,4,4.7,,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60394,2020-15,A69-9001-4326,5/21/2020 3:10,5531.0,4752.62,5.0,34.396859,-119.543433,1,3.7,,,,,In_F Off_F Off_G,In_F Off_F Off_G
60395,2020-10,A69-1602-8660,5/21/2020 3:11,3941.37,6541.19,5.0,34.412982,-119.560723,2,5.7,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60396,2020-12,A69-9001-4324,5/21/2020 3:11,4141.23,6428.03,5.0,34.411962,-119.558549,2,7.3,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60397,2020-15,A69-9001-4326,5/21/2020 3:12,5576.46,4699.84,5.0,34.396383,-119.542939,1,3.0,,,,,CN In_F Off_G,CN In_F Off_G
60398,2020-17,A69-9001-4330,5/21/2020 3:13,5550.23,4592.56,5.0,34.395416,-119.543224,1,3.3,,,,,CN In_F Off_G,CN In_F Off_G
60399,2020-12,A69-9001-4324,5/21/2020 3:14,4003.93,6481.11,5.0,34.41244,-119.560042,1,8.7,,,,,In_B Off_B OS1,In_B Off_B OS1
60400,2020-10,A69-1602-8660,5/21/2020 3:15,3927.47,6556.55,5.0,34.41312,-119.560874,2,5.7,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60402,2020-17,A69-9001-4330,5/21/2020 3:16,5459.63,4672.49,5.0,34.396136,-119.544209,3,2.9,,,,,CN In_E In_F Off_G,CN In_E In_F Off_G
60404,2020-12,A69-9001-4324,5/21/2020 3:17,3906.39,6540.34,5.0,34.412974,-119.561103,5,4.2,,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1
60407,2020-17,A69-9001-4330,5/21/2020 3:18,5355.08,4724.12,5.0,34.396602,-119.545346,14,2.5,,,,,In_E In_F Off_E Off_F Off_G PB,In_E In_F Off_E Off_F Off_G PB
60408,2020-10,A69-1602-8660,5/21/2020 3:18,3916.61,6576.68,5.0,34.413302,-119.560992,5,4.6,,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1
60409,2020-12,A69-9001-4324,5/21/2020 3:19,3815.51,6597.18,5.0,34.413486,-119.562092,2,6.5,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60410,2020-17,A69-9001-4330,5/21/2020 3:20,5281.69,4722.83,5.0,34.39659,-119.546145,13,2.5,,,,,In_D In_E In_F Off_F Off_G PB,In_D In_E In_F Off_F Off_G PB
60412,2020-17,A69-9001-4330,5/21/2020 3:22,5213.35,4682.76,5.0,34.396229,-119.546888,11,2.7,,,,,In_E In_F Off_E Off_F Off_G PB,In_E In_F Off_E Off_F Off_G PB
60413,2020-12,A69-9001-4324,5/21/2020 3:22,3698.09,6559.02,5.0,34.413142,-119.563369,6,3.5,,,,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1
60414,2020-10,A69-1602-8660,5/21/2020 3:23,3832.78,6614.62,5.0,34.413644,-119.561904,2,5.4,,,,,In_A In_B Off_A OS1,In_A In_B Off_A OS1
60415,2020-17,A69-9001-4330,5/21/2020 3:24,5191.72,4528.82,5.0,34.394841,-119.547123,1,74.1,,,,,In_E Off_E PB,In_E Off_E PB
60416,2020-12,A69-9001-4324,5/21/2020 3:24,3616.83,6595.49,5.0,34.413471,-119.564253,1,4.8,,,,,In_A Off_A OS1,In_A Off_A OS1
60417,2020-10,A69-1602-8660,5/21/2020 3:26,3756.35,6642.59,5.0,34.413896,-119.562736,1,7.7,,,,,In_A Off_A OS1,In_A Off_A OS1
60420,2020-10,A69-1602-8660,5/21/2020 3:28,3707.61,6660.7,5.0,34.414059,-119.563266,1,7.7,,,,,In_A Off_A OS1,In_A Off_A OS1
60422,2020-10,A69-1602-8660,5/21/2020 3:29,3650.75,6652.43,5.0,34.413984,-119.563884,1,6.9,,,,,In_A Off_A OS1,In_A Off_A OS1
60430,2020-17,A69-9001-4330,5/21/2020 3:46,5374.92,4581.8,5.0,34.395319,-119.545131,1,3.1,,,,,In_F Off_F Off_G,In_F Off_F Off_G
60433,2020-17,A69-9001-4330,5/21/2020 3:48,5303.35,4630.22,5.0,34.395755,-119.545909,1,7.0,,,,,In_E In_F Off_F,In_E In_F Off_F
60437,2020-17,A69-9001-4330,5/21/2020 3:55,5180.69,4884.39,5.0,34.398047,-119.547243,2,3.1,,,,,In_E In_F Off_F PB,In_E In_F Off_F PB
60438,2020-10,A69-1602-8660,5/21/2020 3:55,3416.16,6512.42,5.0,34.412722,-119.566436,1,8.0,,,,,In_A Off_A Off_B,In_A Off_A Off_B
60440,2020-10,A69-1602-8660,5/21/2020 3:56,3442.54,6487.35,5.0,34.412496,-119.566149,1,4.3,,,,,In_A Off_A OS1,In_A Off_A OS1
60441,2020-17,A69-9001-4330,5/21/2020 3:57,5237.17,4877.73,5.0,34.397987,-119.546629,3,4.4,,,,,In_E Off_E Off_F PB,In_E Off_E Off_F PB
60442,2020-10,A69-1602-8660,5/21/2020 3:57,3482.35,6482.13,5.0,34.412449,-119.565716,1,3.7,,,,,In_A Off_A OS1,In_A Off_A OS1
60443,2020-10,A69-1602-8660,5/21/2020 3:58,3522.68,6475.93,5.0,34.412393,-119.565277,1,3.4,,,,,In_A Off_A OS1,In_A Off_A OS1
60444,2020-12,A69-9001-4324,5/21/2020 3:59,3151.23,6356.26,5.0,34.411314,-119.569317,1,16.2,,,,,In_A Off_A OS1,In_A Off_A OS1
60446,2020-17,A69-9001-4330,5/21/2020 3:59,5334.82,4922.97,5.0,34.398395,-119.545567,2,2.8,,,,,In_D In_E In_F Off_F,In_D In_E In_F Off_F
60448,2020-10,A69-1602-8660,5/21/2020 4:00,3563.6,6514.74,5.0,34.412743,-119.564832,1,3.5,,,,,In_A Off_A OS1,In_A Off_A OS1
60449,2020-17,A69-9001-4330,5/21/2020 4:02,5425.99,4959.28,5.0,34.398722,-119.544575,4,3.0,,,,,In_E In_F Off_E Off_F,In_E In_F Off_E Off_F
60450,2020-13,A69-1602-8664,5/21/2020 4:03,5499.28,5187.17,5.0,34.400776,-119.543778,1,13.4,,,,,In_E In_F Off_E PB,In_F Off_E PB
60451,2020-17,A69-9001-4330,5/21/2020 4:04,5398.94,5039.92,5.0,34.399449,-119.544869,3,3.0,,,,,In_E In_F Off_F PB,In_E In_F Off_F PB
60455,2020-10,A69-1602-8660,5/21/2020 4:08,3795.44,6565.01,5.0,34.413196,-119.56231,1,6.2,,,,,In_A Off_A OS1,In_A Off_A OS1
60456,2020-12,A69-9001-4324,5/21/2020 4:10,3496.62,6340.22,5.0,34.41117,-119.56556,1,4.2,,,,,In_A Off_A Off_B,In_A Off_A Off_B
60457,2020-12,A69-9001-4324,5/21/2020 4:12,3557.06,6359.77,5.0,34.411346,-119.564903,4,2.8,,,,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1
60459,2020-12,A69-9001-4324,5/21/2020 4:15,3630.12,6389.97,5.0,34.411618,-119.564108,1,2.9,,,,,In_A Off_A OS1,In_A Off_A OS1
60460,2020-12,A69-9001-4324,5/21/2020 4:17,3691.31,6416.56,5.0,34.411858,-119.563443,1,3.2,,,,,In_A Off_A OS1,In_A Off_A OS1
60461,2020-17,A69-9001-4330,5/21/2020 4:18,5017.26,4825.05,5.0,34.397512,-119.54902,1,3.3,,,,,In_E Off_F PB,In_E Off_F PB
60462,2020-10,A69-1602-8660,5/21/2020 4:18,3997.65,6401.56,5.0,34.411723,-119.560111,1,5.0,,,,,In_B Off_B OS1,In_B Off_B OS1
60463,2020-10,A69-1602-8660,5/21/2020 4:20,4025.4,6377.8,5.0,34.411509,-119.559809,2,4.1,,,,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1
60465,2020-10,A69-1602-8660,5/21/2020 4:21,4056.13,6351.61,5.0,34.411273,-119.559474,1,4.1,,,,,In_B Off_B OS1,In_B Off_B OS1
60466,2020-10,A69-1602-8660,5/21/2020 4:23,4074.96,6378.24,5.0,34.411513,-119.55927,1,4.9,,,,,In_B Off_B OS1,In_B Off_B OS1
60467,2020-12,A69-9001-4324,5/21/2020 4:24,3885.69,6521.19,5.0,34.412801,-119.561329,1,5.2,,,,,In_A In_B Off_B OS1,In_A In_B Off_B
60469,2020-13,A69-1602-8664,5/21/2020 4:26,4975.77,5635.84,5.0,34.404821,-119.549472,1,7.2,,,,,In_D Off_E OS2,In_D Off_E OS2
60470,2020-10,A69-1602-8660,5/21/2020 4:26,4157.63,6398.99,5.0,34.4117,-119.558371,1,7.7,,,,,In_B Off_B OS1,In_B Off_B OS1
60471,2020-17,A69-9001-4330,5/21/2020 4:27,5227.64,4640.87,5.0,34.395852,-119.546732,1,7.4,,,,,In_E In_F Off_F,In_E In_F Off_F
60472,2020-10,A69-1602-8660,5/21/2020 4:27,4185.81,6378.69,5.0,34.411517,-119.558064,2,7.3,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
60473,2020-17,A69-9001-4330,5/21/2020 4:29,5163.4,4583.16,5.0,34.395331,-119.547431,1,13.3,,,,,In_E In_F Off_F,In_E In_F Off_F
60475,2020-10,A69-1602-8660,5/21/2020 4:30,4243.92,6308.57,5.0,34.410885,-119.557432,5,4.3,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60479,2020-10,A69-1602-8660,5/21/2020 4:33,4287.85,6262.66,5.0,34.410471,-119.556954,5,3.9,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60480,2020-12,A69-9001-4324,5/21/2020 4:33,3736.21,6567.5,5.0,34.413219,-119.562955,1,5.2,,,,,In_A Off_A OS1,In_A Off_A OS1
60481,2020-10,A69-1602-8660,5/21/2020 4:35,4306.9,6221.64,5.0,34.410101,-119.556747,6,3.6,,,,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1
60483,2020-13,A69-1602-8664,5/21/2020 4:36,4718.5,5906.12,5.0,34.407257,-119.55227,4,5.0,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
60485,2020-12,A69-9001-4324,5/21/2020 4:38,3591.1,6517.17,5.0,34.412765,-119.564533,1,3.5,,,,,In_A Off_A OS1,In_A Off_A OS1
