TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-21,A69-9006-7849,2020-06-22 12:53:00,3496.11,6577.22,0.606,34.413306,-119.565566,3,5.3,,,0.6063,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,174,75653.0,773,20.55526161,6/22/2020 12:53,6/22/2020 5:53,June,5,night,night,POINT (-119.565566 34.413306)
2020-21,A69-9006-7849,2020-06-22 12:46:00,3834.9,6552.69,1.516,34.413085,-119.561881,1,5.3,,,1.5159,,In_A In_B Off_B OS1,In_A In_B Off_B,174,75646.0,766,18.54096603,6/22/2020 12:46,6/22/2020 5:46,June,5,night,night,POINT (-119.561881 34.413085)
2020-21,A69-9006-7849,2020-06-22 12:48:00,3724.22,6595.71,1.668,34.413473,-119.563085,3,4.9,,,1.6675,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,174,75648.0,768,18.4093399,6/22/2020 12:48,6/22/2020 5:48,June,5,night,night,POINT (-119.563085 34.413473)
2020-21,A69-9006-7849,2020-06-22 12:47:00,3805.99,6569.41,1.819,34.413236,-119.562196,5,3.8,,,1.8191,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,174,75647.0,767,18.28379822,6/22/2020 12:47,6/22/2020 5:47,June,5,night,night,POINT (-119.562196 34.413236)
2020-21,A69-9006-7849,2020-06-22 12:56:00,3665.78,6527.85,1.819,34.412861,-119.563721,1,3.8,,,1.8191,,In_A In_B Off_A,In_A In_B Off_A,174,75656.0,776,18.28670692,6/22/2020 12:56,6/22/2020 5:56,June,5,night,night,POINT (-119.563721 34.412861)
2020-21,A69-9006-7849,2020-06-22 12:39:00,3881.94,6449.52,1.971,34.412155,-119.561369,1,4.2,,,1.9707,,In_A In_B Off_B OS1,In_A In_B Off_B,174,75639.0,759,18.05170822,6/22/2020 12:39,6/22/2020 5:39,June,5,night,night,POINT (-119.561369 34.412155)
2020-21,A69-9006-7849,2020-06-22 12:51:00,3553.49,6546.85,2.122,34.413032,-119.564942,4,3.3,,,2.1223,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,174,75651.0,771,17.81845474,6/22/2020 12:51,6/22/2020 5:51,June,5,night,night,POINT (-119.564942 34.413032)
2020-21,A69-9006-7849,2020-06-22 12:39:00,3867.59,6403.94,2.274,34.411745,-119.561525,8,3.0,,,2.2739,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C,174,75639.0,759,17.64475632,6/22/2020 12:39,6/22/2020 5:39,June,5,night,night,POINT (-119.561525 34.411745)
2020-21,A69-9006-7849,2020-06-22 12:49:00,3656.58,6559.44,2.274,34.413146,-119.563821,7,3.2,,,2.2739,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,174,75649.0,769,17.642416,6/22/2020 12:49,6/22/2020 5:49,June,5,night,night,POINT (-119.563821 34.413146)
2020-21,A69-9006-7849,2020-06-22 12:54:00,3557.3,6538.76,2.274,34.41296,-119.564901,7,3.2,,,2.2739,,In_A Off_A Off_B Off_C OS1,In_A Off_A Off_B Off_C OS1,174,75654.0,774,17.64089203,6/22/2020 12:54,6/22/2020 5:54,June,5,night,night,POINT (-119.564901 34.41296)
