TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-21,A69-9006-7849,2020-07-24 15:22:00,5391.57,5006.28,-0.607,34.399146,-119.54495,3,2.7,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,206,121882.0,922,15.65839195,7/24/2020 15:22,7/24/2020 8:22,July,8,morning,day,POINT (-119.54495 34.399146)
2020-21,A69-9006-7849,2020-07-24 15:23:00,5353.18,5026.82,-0.607,34.399331,-119.545367,3,2.7,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,206,121883.0,923,15.65699005,7/24/2020 15:23,7/24/2020 8:23,July,8,morning,day,POINT (-119.545367 34.399331)
2020-21,A69-9006-7849,2020-07-24 15:30:00,5194.67,5241.66,-0.607,34.401267,-119.547091,1,3.3,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,206,121890.0,930,15.64713573,7/24/2020 15:30,7/24/2020 8:30,July,8,morning,day,POINT (-119.547091 34.401267)
2020-21,A69-9006-7849,2020-07-24 15:48:00,4884.19,5745.46,-0.607,34.405809,-119.550468,2,5.9,,,0.0,,In_C In_D Off_E OS2,In_C In_D Off_E OS2,206,121908.0,948,15.62182713,7/24/2020 15:48,7/24/2020 8:48,July,8,morning,day,POINT (-119.550468 34.405809)
2020-21,A69-9006-7849,2020-07-24 15:49:00,4862.58,5781.96,-0.607,34.406138,-119.550703,5,4.1,,,0.0,,In_C In_D Off_D Off_E OS2,In_C In_D Off_D Off_E OS2,206,121909.0,949,15.62041569,7/24/2020 15:49,7/24/2020 8:49,July,8,morning,day,POINT (-119.550703 34.406138)
2020-21,A69-9006-7849,2020-07-24 15:52:00,4746.59,5844.39,-0.607,34.406701,-119.551964,4,4.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,206,121912.0,952,15.61620712,7/24/2020 15:52,7/24/2020 8:52,July,8,morning,day,POINT (-119.551964 34.406701)
2020-21,A69-9006-7849,2020-07-24 15:53:00,4722.95,5882.31,-0.607,34.407043,-119.552221,4,4.6,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,206,121913.0,953,15.61479759,7/24/2020 15:53,7/24/2020 8:53,July,8,morning,day,POINT (-119.552221 34.407043)
2020-21,A69-9006-7849,2020-07-24 15:54:00,4694.02,5913.53,-0.607,34.407324,-119.552536,4,4.6,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,206,121914.0,954,15.61338806,7/24/2020 15:54,7/24/2020 8:54,July,8,morning,day,POINT (-119.552536 34.407324)
2020-21,A69-9006-7849,2020-07-24 15:57:00,4619.9,5925.49,-0.607,34.407432,-119.553342,7,3.3,,,0.0,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,206,121917.0,957,15.60920906,7/24/2020 15:57,7/24/2020 8:57,July,8,morning,day,POINT (-119.553342 34.407432)
2020-21,A69-9006-7849,2020-07-24 15:58:00,4586.1,5927.33,-0.607,34.407449,-119.55371,7,3.1,,,0.0,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,206,121918.0,958,15.6078186,7/24/2020 15:58,7/24/2020 8:58,July,8,morning,day,POINT (-119.55371 34.407449)
2020-21,A69-9006-7849,2020-07-24 15:34:00,5095.45,5341.0,-0.455,34.402163,-119.54817,1,3.1,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,206,121894.0,934,15.64151859,7/24/2020 15:34,7/24/2020 8:34,July,8,morning,day,POINT (-119.54817 34.402163)
2020-21,A69-9006-7849,2020-07-24 15:43:00,4945.95,5658.53,-0.455,34.405025,-119.549796,2,4.4,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D OS2,206,121903.0,943,15.6288271,7/24/2020 15:43,7/24/2020 8:43,July,8,morning,day,POINT (-119.549796 34.405025)
2020-21,A69-9006-7849,2020-07-24 15:42:00,4949.45,5610.97,0.0,34.404597,-119.549758,1,5.7,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,206,121902.0,942,15.6302433,7/24/2020 15:42,7/24/2020 8:42,July,8,morning,day,POINT (-119.549758 34.404597)
