TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-21,A69-9006-7849,2020-05-21 22:37:00,3463.08,6352.63,-0.607,34.411281,-119.565925,1,4.7,,,0.0,,In_A Off_A Off_B,In_A Off_A Off_B,142,30157.0,1357,16.47128868,5/21/2020 22:37,5/21/2020 15:37,May,15,afternoon,day,POINT (-119.565925 34.411281)
2020-21,A69-9006-7849,2020-05-21 22:40:00,3600.71,6299.02,-0.607,34.410798,-119.564428,4,2.7,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,142,30160.0,1360,16.47577286,5/21/2020 22:40,5/21/2020 15:40,May,15,afternoon,day,POINT (-119.564428 34.410798)
2020-21,A69-9006-7849,2020-05-21 22:41:00,3651.97,6296.81,-0.607,34.410778,-119.56387,1,3.0,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,142,30161.0,1361,16.47726059,5/21/2020 22:41,5/21/2020 15:41,May,15,afternoon,day,POINT (-119.56387 34.410778)
2020-21,A69-9006-7849,2020-05-21 22:42:00,3681.41,6326.32,-0.607,34.411045,-119.56355,6,2.6,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,142,30162.0,1362,16.47872353,5/21/2020 22:42,5/21/2020 15:42,May,15,afternoon,day,POINT (-119.56355 34.411045)
2020-21,A69-9006-7849,2020-05-21 22:44:00,3785.0,6327.62,-0.607,34.411056,-119.562423,3,3.0,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,142,30164.0,1364,16.48169327,5/21/2020 22:44,5/21/2020 15:44,May,15,afternoon,day,POINT (-119.562423 34.411056)
2020-21,A69-9006-7849,2020-05-21 22:49:00,4007.47,6219.6,-0.607,34.410083,-119.560004,4,2.7,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,142,30169.0,1369,16.48917961,5/21/2020 22:49,5/21/2020 15:49,May,15,afternoon,day,POINT (-119.560004 34.410083)
2020-21,A69-9006-7849,2020-05-21 22:50:00,4065.41,6187.28,-0.607,34.409792,-119.559373,4,2.7,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,142,30170.0,1370,16.49068451,5/21/2020 22:50,5/21/2020 15:50,May,15,afternoon,day,POINT (-119.559373 34.409792)
2020-21,A69-9006-7849,2020-05-21 22:59:00,4369.64,6058.69,-0.607,34.408633,-119.556064,1,3.2,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,142,30179.0,1379,16.5041008,5/21/2020 22:59,5/21/2020 15:59,May,15,afternoon,day,POINT (-119.556064 34.408633)
2020-21,A69-9006-7849,2020-05-21 22:59:00,4406.3,6058.31,-0.607,34.408629,-119.555666,1,3.4,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,142,30179.0,1379,16.50410652,5/21/2020 22:59,5/21/2020 15:59,May,15,afternoon,day,POINT (-119.555666 34.408629)
2020-21,A69-9006-7849,2020-05-21 22:46:00,3885.63,6281.92,-0.303,34.410645,-119.561329,3,2.9,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,142,30166.0,1366,16.48469162,5/21/2020 22:46,5/21/2020 15:46,May,15,afternoon,day,POINT (-119.561329 34.410645)
2020-21,A69-9006-7849,2020-05-21 22:58:00,4315.83,6052.75,0.152,34.408579,-119.556649,1,3.1,,,0.1515,,In_B In_C Off_C,In_B In_C Off_C,142,30178.0,1378,16.43222046,5/21/2020 22:58,5/21/2020 15:58,May,15,afternoon,day,POINT (-119.556649 34.408579)
2020-21,A69-9006-7849,2020-05-21 22:43:00,3729.64,6329.18,1.819,34.41107,-119.563026,1,3.9,,,1.8191,,In_A Off_A Off_B,In_A Off_A Off_B,142,30163.0,1363,15.55958366,5/21/2020 22:43,5/21/2020 15:43,May,15,afternoon,day,POINT (-119.563026 34.41107)
2020-21,A69-9006-7849,2020-05-21 22:55:00,4165.92,6060.5,4.093,34.408649,-119.55828,1,5.3,,,4.0931,,In_B Off_B OS1,In_B Off_B OS1,142,30175.0,1375,14.35261345,5/21/2020 22:55,5/21/2020 15:55,May,15,afternoon,day,POINT (-119.55828 34.408649)
2020-21,A69-9006-7849,2020-05-21 23:04:00,4492.69,6129.15,-0.607,34.409268,-119.554726,4,4.8,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,142,30184.0,1384,16.51146126,5/21/2020 23:04,5/21/2020 16:04,May,16,afternoon,day,POINT (-119.554726 34.409268)
2020-21,A69-9006-7849,2020-05-21 23:06:00,4422.66,6170.09,-0.607,34.409637,-119.555488,1,5.5,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,142,30186.0,1386,16.51437569,5/21/2020 23:06,5/21/2020 16:06,May,16,afternoon,day,POINT (-119.555488 34.409637)
