TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-32,A69-9006-7850,2020-08-12 17:59:00,5330.21,4722.48,-0.607,34.396587,-119.545617,1,4.6,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Off_F,225,149399.0,1079,19.60443306,8/12/2020 17:59,8/12/2020 10:59,August,10,morning,day,POINT (-119.545617 34.396587)
2020-32,A69-9006-7850,2020-08-12 17:58:00,5291.48,4712.58,1.213,34.396498,-119.546038,1,5.8,,,1.2127,,In_E Mid_A Off_F PB,In_E Mid_A Off_F,225,149398.0,1078,14.94139862,8/12/2020 17:58,8/12/2020 10:58,August,10,morning,day,POINT (-119.546038 34.396498)
2020-32,A69-9006-7850,2020-08-12 18:18:00,5386.68,5322.91,-0.607,34.402,-119.545003,5,7.2,,,0.0,,In_D In_D_2 In_E Off_E PB,In_D In_D_2 In_E Off_E PB,225,149418.0,1098,19.79375267,8/12/2020 18:18,8/12/2020 11:18,August,11,morning,day,POINT (-119.545003 34.402)
2020-32,A69-9006-7850,2020-08-12 18:20:00,5338.11,5386.09,-0.607,34.402569,-119.545531,2,6.2,,,0.0,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E,225,149420.0,1100,19.77189064,8/12/2020 18:20,8/12/2020 11:20,August,11,morning,day,POINT (-119.545531 34.402569)
2020-32,A69-9006-7850,2020-08-12 18:21:00,5297.95,5412.03,-0.607,34.402803,-119.545967,2,5.6,,,0.0,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E,225,149421.0,1101,19.75762749,8/12/2020 18:21,8/12/2020 11:21,August,11,morning,day,POINT (-119.545967 34.402803)
2020-32,A69-9006-7850,2020-08-12 18:22:00,5257.11,5457.71,-0.607,34.403215,-119.546412,6,4.8,,,0.0,,In_D In_D_2 In_E Off_D Off_E OS2 PB,In_D In_D_2 In_E Off_D OS2 PB,225,149422.0,1102,19.74323273,8/12/2020 18:22,8/12/2020 11:22,August,11,morning,day,POINT (-119.546412 34.403215)
2020-32,A69-9006-7850,2020-08-12 18:24:00,5173.72,5517.5,-0.607,34.403754,-119.547319,5,4.6,,,0.0,,In_D In_D_2 In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,225,149424.0,1104,19.70560646,8/12/2020 18:24,8/12/2020 11:24,August,11,morning,day,POINT (-119.547319 34.403754)
2020-32,A69-9006-7850,2020-08-12 18:26:00,5106.62,5566.14,-0.607,34.404193,-119.548048,1,20.1,,,0.0,,In_D In_D_2 Off_D OS2,In_D Off_D OS2,225,149426.0,1106,19.66746712,8/12/2020 18:26,8/12/2020 11:26,August,11,morning,day,POINT (-119.548048 34.404193)
2020-32,A69-9006-7850,2020-08-12 18:29:00,5029.91,5680.72,-0.607,34.405226,-119.548883,4,7.4,,,0.0,,In_D In_D_2 Off_C Off_D OS2,In_D In_D_2 Off_C Off_D OS2,225,149429.0,1109,19.61009216,8/12/2020 18:29,8/12/2020 11:29,August,11,morning,day,POINT (-119.548883 34.405226)
2020-32,A69-9006-7850,2020-08-12 18:36:00,4826.18,5855.95,-0.607,34.406805,-119.551099,2,8.2,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,225,149436.0,1116,19.39583969,8/12/2020 18:36,8/12/2020 11:36,August,11,morning,day,POINT (-119.551099 34.406805)
2020-32,A69-9006-7850,2020-08-12 18:44:00,4587.52,6094.21,-0.607,34.408953,-119.553694,2,17.2,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,225,149444.0,1124,19.23749352,8/12/2020 18:44,8/12/2020 11:44,August,11,morning,day,POINT (-119.553694 34.408953)
2020-32,A69-9006-7850,2020-08-12 18:53:00,4267.92,6308.51,-0.607,34.410885,-119.557171,1,5.7,,,0.0,,In_B In_C Off_B OS1,In_C Off_B OS1,225,149453.0,1133,19.28143501,8/12/2020 18:53,8/12/2020 11:53,August,11,morning,day,POINT (-119.557171 34.410885)
2020-32,A69-9006-7850,2020-08-12 18:55:00,4215.96,6327.11,-0.607,34.411052,-119.557736,1,5.4,,,0.0,,In_B In_C Off_B OS1,In_C Off_B OS1,225,149455.0,1135,19.29274178,8/12/2020 18:55,8/12/2020 11:55,August,11,morning,day,POINT (-119.557736 34.411052)
2020-32,A69-9006-7850,2020-08-12 18:57:00,4145.78,6281.65,-0.607,34.410642,-119.558499,2,3.5,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,225,149457.0,1137,19.30524445,8/12/2020 18:57,8/12/2020 11:57,August,11,morning,day,POINT (-119.558499 34.410642)
2020-32,A69-9006-7850,2020-08-12 18:58:00,4102.29,6248.02,-0.607,34.410339,-119.558972,1,3.3,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,225,149458.0,1138,19.31201363,8/12/2020 18:58,8/12/2020 11:58,August,11,morning,day,POINT (-119.558972 34.410339)
2020-32,A69-9006-7850,2020-08-12 18:02:00,5464.32,4840.54,-0.455,34.397651,-119.544158,2,2.9,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,225,149402.0,1082,19.62598419,8/12/2020 18:02,8/12/2020 11:02,August,11,morning,day,POINT (-119.544158 34.397651)
2020-32,A69-9006-7850,2020-08-12 18:12:00,5534.62,5135.53,-0.455,34.400311,-119.543394,1,7.4,,,0.0,,In_E In_F PB,In_E In_F PB,225,149412.0,1092,19.83031845,8/12/2020 18:12,8/12/2020 11:12,August,11,morning,day,POINT (-119.543394 34.400311)
2020-32,A69-9006-7850,2020-08-12 18:13:00,5487.88,5171.0,-0.455,34.40063,-119.543902,3,4.7,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,225,149413.0,1093,19.82587242,8/12/2020 18:13,8/12/2020 11:13,August,11,morning,day,POINT (-119.543902 34.40063)
2020-32,A69-9006-7850,2020-08-12 18:15:00,5435.53,5175.73,-0.455,34.400673,-119.544471,6,3.4,,,0.0,,In_D In_E In_F Mid_A Off_F,In_D In_E In_F Mid_A Off_F,225,149415.0,1095,19.81760216,8/12/2020 18:15,8/12/2020 11:15,August,11,morning,day,POINT (-119.544471 34.400673)
2020-32,A69-9006-7850,2020-08-12 18:26:00,5158.98,5548.66,-0.455,34.404035,-119.547479,5,5.0,,,0.0,,In_D In_D_2 In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,225,149426.0,1106,19.66773224,8/12/2020 18:26,8/12/2020 11:26,August,11,morning,day,POINT (-119.547479 34.404035)
2020-32,A69-9006-7850,2020-08-12 18:30:00,5036.74,5454.22,-0.455,34.403184,-119.548808,8,2.8,,,0.0,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2,225,149430.0,1110,19.57987976,8/12/2020 18:30,8/12/2020 11:30,August,11,morning,day,POINT (-119.548808 34.403184)
