TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-07-02 07:00:00,4432.27,5502.63,-0.607,34.40362,-119.555383,4,2.8,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,184,89700.0,420,20.765028,7/2/2020 7:00,7/2/2020 0:00,July,0,night,night,POINT (-119.555383 34.40362)
2020-20,A69-9006-7853,2020-07-02 07:08:00,4427.62,5511.99,-0.607,34.403704,-119.555433,2,3.2,,,0.0,,In_C Off_C Off_D Off_E,In_C Off_C Off_D Off_E,184,89708.0,428,20.73063087,7/2/2020 7:08,7/2/2020 0:08,July,0,night,night,POINT (-119.555433 34.403704)
2020-20,A69-9006-7853,2020-07-02 07:10:00,4436.39,5496.83,-0.607,34.403568,-119.555338,1,3.8,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,184,89710.0,430,20.72206306,7/2/2020 7:10,7/2/2020 0:10,July,0,night,night,POINT (-119.555338 34.403568)
2020-20,A69-9006-7853,2020-07-02 07:14:00,4433.01,5476.51,-0.607,34.403384,-119.555375,4,2.9,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,184,89714.0,434,20.70490456,7/2/2020 7:14,7/2/2020 0:14,July,0,night,night,POINT (-119.555375 34.403384)
2020-20,A69-9006-7853,2020-07-02 07:17:00,4437.82,5479.26,-0.607,34.403409,-119.555322,4,2.9,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,184,89717.0,437,20.69200706,7/2/2020 7:17,7/2/2020 0:17,July,0,night,night,POINT (-119.555322 34.403409)
2020-20,A69-9006-7853,2020-07-02 07:18:00,4448.72,5489.73,-0.607,34.403504,-119.555204,1,3.0,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,184,89718.0,438,20.68769264,7/2/2020 7:18,7/2/2020 0:18,July,0,night,night,POINT (-119.555204 34.403504)
2020-20,A69-9006-7853,2020-07-02 07:19:00,4436.95,5474.7,-0.607,34.403368,-119.555332,1,4.5,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,184,89719.0,439,20.68342018,7/2/2020 7:19,7/2/2020 0:19,July,0,night,night,POINT (-119.555332 34.403368)
2020-20,A69-9006-7853,2020-07-02 07:20:00,4451.8,5478.73,-0.607,34.403404,-119.55517,1,3.0,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,184,89720.0,440,20.67911339,7/2/2020 7:20,7/2/2020 0:20,July,0,night,night,POINT (-119.55517 34.403404)
2020-20,A69-9006-7853,2020-07-02 07:20:00,4462.4,5490.17,-0.607,34.403508,-119.555055,4,2.8,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,184,89720.0,440,20.67909622,7/2/2020 7:20,7/2/2020 0:20,July,0,night,night,POINT (-119.555055 34.403508)
2020-20,A69-9006-7853,2020-07-02 07:34:00,4534.95,5440.69,-0.607,34.403062,-119.554266,2,3.1,,,0.0,,In_D Off_C Off_D OS2,In_D Off_C Off_D OS2,184,89734.0,454,20.61639977,7/2/2020 7:34,7/2/2020 0:34,July,0,night,night,POINT (-119.554266 34.403062)
2020-20,A69-9006-7853,2020-07-02 07:39:00,4560.78,5429.5,-0.607,34.402961,-119.553985,7,2.7,,,0.0,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2,184,89739.0,459,20.59297752,7/2/2020 7:39,7/2/2020 0:39,July,0,night,night,POINT (-119.553985 34.402961)
2020-20,A69-9006-7853,2020-07-02 07:42:00,4542.01,5414.01,-0.607,34.402821,-119.554189,1,3.4,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_E OS2,184,89742.0,462,20.57893944,7/2/2020 7:42,7/2/2020 0:42,July,0,night,night,POINT (-119.554189 34.402821)
2020-20,A69-9006-7853,2020-07-02 07:44:00,4569.46,5390.04,-0.607,34.402605,-119.55389,2,2.8,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2,184,89744.0,464,20.56960487,7/2/2020 7:44,7/2/2020 0:44,July,0,night,night,POINT (-119.55389 34.402605)
2020-20,A69-9006-7853,2020-07-02 07:45:00,4558.39,5411.04,-0.607,34.402794,-119.554011,2,2.9,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2,184,89745.0,465,20.56487465,7/2/2020 7:45,7/2/2020 0:45,July,0,night,night,POINT (-119.554011 34.402794)
2020-20,A69-9006-7853,2020-07-02 07:47:00,4536.09,5396.54,-0.607,34.402664,-119.554253,5,3.1,,,0.0,,In_C Off_C Off_D Off_E OS2,In_C Off_C Off_D Off_E OS2,184,89747.0,467,20.55552483,7/2/2020 7:47,7/2/2020 0:47,July,0,night,night,POINT (-119.554253 34.402664)
2020-20,A69-9006-7853,2020-07-02 07:48:00,4533.33,5407.45,-0.607,34.402762,-119.554283,1,3.5,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_E OS2,184,89748.0,468,20.55081367,7/2/2020 7:48,7/2/2020 0:48,July,0,night,night,POINT (-119.554283 34.402762)
