TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-06-19 09:54:00,3789.21,5731.91,1.971,34.405686,-119.562377,1,5.9,,,1.9707,,Off_A Off_B Off_C OS1,Off_A Off_C OS1,171,71154.0,594,18.24801445,6/19/2020 9:54,6/19/2020 2:54,June,2,night,night,POINT (-119.562377 34.405686)
2020-20,A69-9006-7853,2020-06-19 09:57:00,3935.02,5740.27,2.426,34.405762,-119.560791,2,5.2,,,2.4255,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,171,71157.0,597,17.96518326,6/19/2020 9:57,6/19/2020 2:57,June,2,night,night,POINT (-119.560791 34.405762)
2020-20,A69-9006-7853,2020-06-19 09:43:00,3634.51,5616.75,3.032,34.404648,-119.564059,1,33.1,,,3.0319,,Off_A Off_B OS1,Off_A Off_B OS1,171,71143.0,583,17.62478447,6/19/2020 9:43,6/19/2020 2:43,June,2,night,night,POINT (-119.564059 34.404648)
2020-20,A69-9006-7853,2020-06-19 09:56:00,3882.61,5745.39,3.032,34.405808,-119.561361,5,3.9,,,3.0319,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,171,71156.0,596,17.61994553,6/19/2020 9:56,6/19/2020 2:56,June,2,night,night,POINT (-119.561361 34.405808)
2020-20,A69-9006-7853,2020-06-19 10:06:00,4233.03,5778.38,-0.607,34.406106,-119.55755,3,3.2,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,171,71166.0,606,19.83252525,6/19/2020 10:06,6/19/2020 3:06,June,3,night,night,POINT (-119.55755 34.406106)
2020-20,A69-9006-7853,2020-06-19 10:53:00,4602.46,5402.63,-0.607,34.402719,-119.553532,7,2.5,,,0.0,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2,171,71213.0,653,19.75734711,6/19/2020 10:53,6/19/2020 3:53,June,3,night,night,POINT (-119.553532 34.402719)
2020-20,A69-9006-7853,2020-06-19 10:52:00,4625.43,5410.25,-0.455,34.402787,-119.553282,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,171,71212.0,652,19.75897789,6/19/2020 10:52,6/19/2020 3:52,June,3,night,night,POINT (-119.553282 34.402787)
2020-20,A69-9006-7853,2020-06-19 10:11:00,4457.11,5787.93,0.455,34.406192,-119.555113,5,2.8,,,0.4547,,In_B In_D Off_B Off_C OS2,In_B In_D Off_B Off_C OS2,171,71171.0,611,21.04221916,6/19/2020 10:11,6/19/2020 3:11,June,3,night,night,POINT (-119.555113 34.406192)
2020-20,A69-9006-7853,2020-06-19 10:32:00,5061.32,5444.21,0.455,34.403093,-119.548541,4,3.4,,,0.4547,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2,171,71192.0,632,21.0206852,6/19/2020 10:32,6/19/2020 3:32,June,3,night,night,POINT (-119.548541 34.403093)
2020-20,A69-9006-7853,2020-06-19 10:50:00,4680.8,5434.04,0.606,34.403002,-119.55268,2,4.6,,,0.6063,,In_C Off_C Off_D Off_E,In_C Off_C Off_D Off_E,171,71210.0,650,20.56502342,6/19/2020 10:50,6/19/2020 3:50,June,3,night,night,POINT (-119.55268 34.403002)
2020-20,A69-9006-7853,2020-06-19 10:34:00,5060.04,5363.45,0.758,34.402365,-119.548555,12,2.7,,,0.7579,,In_D In_E Off_C Off_D Off_E OS2,In_D In_E Off_C Off_D Off_E OS2,171,71194.0,634,19.32615852,6/19/2020 10:34,6/19/2020 3:34,June,3,night,night,POINT (-119.548555 34.402365)
2020-20,A69-9006-7853,2020-06-19 10:59:00,4525.07,5537.25,0.758,34.403932,-119.554373,1,2.8,,,0.7579,,Off_C Off_D OS2,Off_C Off_D OS2,171,71219.0,659,19.28652763,6/19/2020 10:59,6/19/2020 3:59,June,3,night,night,POINT (-119.554373 34.403932)
2020-20,A69-9006-7853,2020-06-19 10:30:00,5011.75,5530.32,0.91,34.40387,-119.54908,2,4.2,,,0.9095,,In_D In_E Off_D OS2,In_D In_E Off_D OS2,171,71190.0,630,19.11808586,6/19/2020 10:30,6/19/2020 3:30,June,3,night,night,POINT (-119.54908 34.40387)
2020-20,A69-9006-7853,2020-06-19 10:10:00,4402.21,5786.73,1.061,34.406181,-119.55571,7,2.7,,,1.0611,,In_B Off_B Off_C Off_D OS2,In_B Off_B Off_C Off_D OS2,171,71170.0,610,19.06604958,6/19/2020 10:10,6/19/2020 3:10,June,3,night,night,POINT (-119.55571 34.406181)
2020-20,A69-9006-7853,2020-06-19 10:17:00,4688.08,5787.25,1.061,34.406186,-119.552601,7,2.8,,,1.0611,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,171,71177.0,617,19.06723213,6/19/2020 10:17,6/19/2020 3:17,June,3,night,night,POINT (-119.552601 34.406186)
2020-20,A69-9006-7853,2020-06-19 10:18:00,4720.0,5768.46,1.061,34.406016,-119.552253,6,3.0,,,1.0611,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,171,71178.0,618,19.06739235,6/19/2020 10:18,6/19/2020 3:18,June,3,night,night,POINT (-119.552253 34.406016)
2020-20,A69-9006-7853,2020-06-19 10:26:00,4860.36,5565.62,1.061,34.404188,-119.550727,1,3.3,,,1.0611,,In_D Off_D OS2,In_D Off_D OS2,171,71186.0,626,19.06869507,6/19/2020 10:26,6/19/2020 3:26,June,3,night,night,POINT (-119.550727 34.404188)
2020-20,A69-9006-7853,2020-06-19 10:39:00,4936.76,5258.26,1.061,34.401417,-119.549896,14,2.6,,,1.0611,,In_D Off_C Off_D Off_E OS2 PB,In_D Off_C Off_D Off_E OS2 PB,171,71199.0,639,19.07091713,6/19/2020 10:39,6/19/2020 3:39,June,3,night,night,POINT (-119.549896 34.401417)
2020-20,A69-9006-7853,2020-06-19 10:41:00,4898.18,5272.59,1.061,34.401546,-119.550315,14,2.5,,,1.0611,,In_D Off_C Off_D Off_E OS2 PB,In_D Off_C Off_D Off_E OS2 PB,171,71201.0,641,19.07133865,6/19/2020 10:41,6/19/2020 3:41,June,3,night,night,POINT (-119.550315 34.401546)
2020-20,A69-9006-7853,2020-06-19 10:02:00,4133.41,5729.22,1.364,34.405662,-119.558633,8,3.5,,,1.3643,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,171,71162.0,602,18.75045395,6/19/2020 10:02,6/19/2020 3:02,June,3,night,night,POINT (-119.558633 34.405662)
2020-20,A69-9006-7853,2020-06-19 10:21:00,4754.38,5711.56,1.364,34.405503,-119.551879,1,5.0,,,1.3643,,In_D Off_C Off_D OS2,In_D Off_C Off_D,171,71181.0,621,18.73981285,6/19/2020 10:21,6/19/2020 3:21,June,3,night,night,POINT (-119.551879 34.405503)
2020-20,A69-9006-7853,2020-06-19 10:17:00,4657.38,5797.03,1.516,34.406274,-119.552934,7,2.8,,,1.5159,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,171,71177.0,617,18.56577492,6/19/2020 10:17,6/19/2020 3:17,June,3,night,night,POINT (-119.552934 34.406274)
2020-20,A69-9006-7853,2020-06-19 10:27:00,4928.43,5535.24,1.516,34.403914,-119.549986,6,3.2,,,1.5159,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,171,71187.0,627,18.5606823,6/19/2020 10:27,6/19/2020 3:27,June,3,night,night,POINT (-119.549986 34.403914)
2020-20,A69-9006-7853,2020-06-19 10:37:00,4994.62,5298.21,1.668,34.401777,-119.549266,3,2.7,,,1.6675,,In_D In_E Off_E OS2,In_D In_E Off_E OS2,171,71197.0,637,18.41579819,6/19/2020 10:37,6/19/2020 3:37,June,3,night,night,POINT (-119.549266 34.401777)
2020-20,A69-9006-7853,2020-06-19 10:44:00,4827.96,5326.85,1.668,34.402035,-119.551079,4,2.6,,,1.6675,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,171,71204.0,644,18.41363335,6/19/2020 10:44,6/19/2020 3:44,June,3,night,night,POINT (-119.551079 34.402035)
