TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-20,A69-9006-7853,2020-05-27 10:13:00,4787.77,4956.88,-0.607,34.3987,-119.551516,2,3.8,,,0.0,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB,148,38053.0,613,15.69595146,5/27/2020 10:13,5/27/2020 3:13,May,3,night,night,POINT (-119.551516 34.3987)
2020-20,A69-9006-7853,2020-05-27 10:14:00,4805.61,4989.3,-0.607,34.398992,-119.551322,2,3.2,,,0.0,,In_E Off_D Off_E PB,In_E Off_D Off_E PB,148,38054.0,614,15.69896507,5/27/2020 10:14,5/27/2020 3:14,May,3,night,night,POINT (-119.551322 34.398992)
2020-20,A69-9006-7853,2020-05-27 10:15:00,4847.93,4999.94,-0.607,34.399088,-119.550862,12,3.0,,,0.0,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2,148,38055.0,615,15.70219803,5/27/2020 10:15,5/27/2020 3:15,May,3,night,night,POINT (-119.550862 34.399088)
2020-20,A69-9006-7853,2020-05-27 10:16:00,4887.45,5018.91,-0.607,34.399259,-119.550432,4,2.7,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,148,38056.0,616,15.70536709,5/27/2020 10:16,5/27/2020 3:16,May,3,night,night,POINT (-119.550432 34.399259)
2020-20,A69-9006-7853,2020-05-27 10:18:00,4935.29,5033.81,-0.607,34.399394,-119.549912,15,2.4,,,0.0,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_E Off_F PB,148,38058.0,618,15.7117672,5/27/2020 10:18,5/27/2020 3:18,May,3,night,night,POINT (-119.549912 34.399394)
2020-20,A69-9006-7853,2020-05-27 10:19:00,4981.27,5049.37,-0.607,34.399534,-119.549412,14,2.6,,,0.0,,In_D Off_D Off_E Off_F OS2 PB,In_D Off_D Off_E Off_F OS2 PB,148,38059.0,619,15.71497345,5/27/2020 10:19,5/27/2020 3:19,May,3,night,night,POINT (-119.549412 34.399534)
2020-20,A69-9006-7853,2020-05-27 10:49:00,5431.49,4835.09,-0.607,34.397602,-119.544515,1,3.5,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,148,38089.0,649,15.81736183,5/27/2020 10:49,5/27/2020 3:49,May,3,night,night,POINT (-119.544515 34.397602)
2020-20,A69-9006-7853,2020-05-27 10:52:00,5378.04,4911.43,-0.607,34.39829,-119.545097,3,2.8,,,0.0,,In_E In_F Off_F PB,In_E In_F Off_F PB,148,38092.0,652,15.82672691,5/27/2020 10:52,5/27/2020 3:52,May,3,night,night,POINT (-119.545097 34.39829)
2020-20,A69-9006-7853,2020-05-27 10:53:00,5378.1,4957.57,-0.607,34.398706,-119.545096,3,2.8,,,0.0,,In_E In_F Off_E Off_F,In_E In_F Off_E Off_F,148,38093.0,653,15.82976341,5/27/2020 10:53,5/27/2020 3:53,May,3,night,night,POINT (-119.545096 34.398706)
2020-20,A69-9006-7853,2020-05-27 10:12:00,4770.75,4921.58,-0.152,34.398382,-119.551701,3,4.1,,,0.0,,In_E Off_D Off_E Off_F PB,In_E Off_D Off_E Off_F PB,148,38052.0,612,15.6929636,5/27/2020 10:12,5/27/2020 3:12,May,3,night,night,POINT (-119.551701 34.398382)
2020-20,A69-9006-7853,2020-05-27 10:23:00,5101.65,5095.54,0.303,34.39995,-119.548102,17,2.4,,,0.3031,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_E Off_F PB,148,38063.0,623,17.06502724,5/27/2020 10:23,5/27/2020 3:23,May,3,night,night,POINT (-119.548102 34.39995)
2020-20,A69-9006-7853,2020-05-27 10:26:00,5204.32,5133.27,0.303,34.40029,-119.546986,3,3.1,,,0.3031,,In_D In_E Off_F PB,In_D In_E Off_F PB,148,38066.0,626,17.03917885,5/27/2020 10:26,5/27/2020 3:26,May,3,night,night,POINT (-119.546986 34.40029)
2020-20,A69-9006-7853,2020-05-27 10:39:00,5490.11,4945.42,0.303,34.398597,-119.543878,1,3.4,,,0.3031,,In_E In_F Off_F,In_E In_F Off_F,148,38079.0,639,16.94349861,5/27/2020 10:39,5/27/2020 3:39,May,3,night,night,POINT (-119.543878 34.398597)
