TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day
2020-20,A69-9006-7853,6/6/2020 7:00,4548.11,5635.97,-0.607,34.404822,-119.554123,1,3.2,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,158,52260.0,420,16.36515999,6/6/2020 7:00,6/6/2020 0:00,June,0,night,night
2020-20,A69-9006-7853,6/6/2020 7:01,4540.82,5594.87,-0.607,34.404451,-119.554202,8,2.5,,,0.0,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,158,52261.0,421,16.36756706,6/6/2020 7:01,6/6/2020 0:01,June,0,night,night
2020-20,A69-9006-7853,6/9/2020 7:54,5310.64,4681.36,-0.607,34.396217,-119.54583,1,5.5,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,161,56634.0,474,17.35862541,6/9/2020 7:54,6/9/2020 0:54,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:09,5151.58,4617.63,-0.607,34.395642,-119.54756,1,100.6,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,162,58029.0,429,17.69577408,6/10/2020 7:09,6/10/2020 0:09,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:14,5175.13,4742.88,-0.607,34.396771,-119.547303,5,3.7,,,0.0,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,162,58034.0,434,17.68773651,6/10/2020 7:14,6/10/2020 0:14,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:18,5273.76,4763.34,-0.607,34.396956,-119.546231,1,4.1,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,162,58038.0,438,17.68191528,6/10/2020 7:18,6/10/2020 0:18,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:22,5369.59,4829.26,-0.607,34.39755,-119.545189,1,3.4,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,162,58042.0,442,17.67585182,6/10/2020 7:22,6/10/2020 0:22,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:28,5485.56,4863.66,-0.607,34.39786,-119.543927,1,3.5,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,162,58048.0,448,17.66702461,6/10/2020 7:28,6/10/2020 0:28,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:30,5410.62,4851.56,-0.607,34.397751,-119.544742,1,3.3,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,162,58050.0,450,17.66391945,6/10/2020 7:30,6/10/2020 0:30,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:31,5372.5,4836.1,-0.607,34.397611,-119.545157,1,3.4,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,162,58051.0,451,17.66241837,6/10/2020 7:31,6/10/2020 0:31,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:49,5046.05,4731.95,-0.607,34.396673,-119.548707,1,8.6,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,162,58069.0,469,17.63535309,6/10/2020 7:49,6/10/2020 0:49,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:50,5027.35,4771.19,-0.607,34.397026,-119.548911,1,5.2,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,162,58070.0,470,17.63361931,6/10/2020 7:50,6/10/2020 0:50,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:56,4937.59,4889.48,-0.607,34.398093,-119.549887,3,3.0,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,162,58076.0,476,17.62384605,6/10/2020 7:56,6/10/2020 0:56,June,0,night,night
2020-20,A69-9006-7853,6/10/2020 7:59,4865.31,4965.87,-0.607,34.398781,-119.550673,4,3.0,,,0.0,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_E Off_F PB,162,58079.0,479,17.61880684,6/10/2020 7:59,6/10/2020 0:59,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:10,4685.65,5222.1,-0.607,34.401091,-119.552627,4,2.9,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,163,59470.0,430,17.9766674,6/11/2020 7:10,6/11/2020 0:10,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:11,4704.23,5251.22,-0.607,34.401354,-119.552425,1,4.6,,,0.0,,In_D Off_E OS2,In_D Off_E OS2,163,59471.0,431,17.97472572,6/11/2020 7:11,6/11/2020 0:11,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:12,4721.42,5283.2,-0.607,34.401642,-119.552238,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,163,59472.0,432,17.97276497,6/11/2020 7:12,6/11/2020 0:12,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:15,4768.98,5258.59,-0.607,34.40142,-119.55172,1,3.9,,,0.0,,In_D Off_E OS2,In_D Off_E OS2,163,59475.0,435,17.96757126,6/11/2020 7:15,6/11/2020 0:15,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:16,4782.18,5221.27,-0.607,34.401084,-119.551577,1,4.1,,,0.0,,In_D Off_E OS2,In_D Off_E OS2,163,59476.0,436,17.96600151,6/11/2020 7:16,6/11/2020 0:16,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:17,4797.63,5195.32,-0.607,34.40085,-119.551409,7,2.6,,,0.0,,In_D Off_D Off_E OS2 PB,In_D Off_D Off_E OS2 PB,163,59477.0,437,17.96437645,6/11/2020 7:17,6/11/2020 0:17,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:18,4824.09,5174.89,-0.607,34.400666,-119.551121,1,4.5,,,0.0,,In_D OS2 PB,In_D OS2 PB,163,59478.0,438,17.96274185,6/11/2020 7:18,6/11/2020 0:18,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:22,4887.88,5129.0,-0.607,34.400252,-119.550427,1,5.2,,,0.0,,In_D Off_F PB,In_D Off_F PB,163,59482.0,442,17.95589256,6/11/2020 7:22,6/11/2020 0:22,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:23,4918.1,5127.36,-0.607,34.400237,-119.550099,2,4.6,,,0.0,,In_D Off_E OS2 PB,In_D Off_E OS2 PB,163,59483.0,443,17.95416451,6/11/2020 7:23,6/11/2020 0:23,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:25,4973.48,5121.39,-0.607,34.400183,-119.549496,1,4.4,,,0.0,,In_D Off_F PB,In_D Off_F PB,163,59485.0,445,17.95070839,6/11/2020 7:25,6/11/2020 0:25,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:28,5071.19,5088.31,-0.607,34.399885,-119.548434,4,2.7,,,0.0,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,163,59488.0,448,17.94569969,6/11/2020 7:28,6/11/2020 0:28,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:29,5098.49,5073.55,-0.607,34.399752,-119.548137,1,3.6,,,0.0,,In_E Off_E PB,In_E Off_E PB,163,59489.0,449,17.94403648,6/11/2020 7:29,6/11/2020 0:29,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:32,5038.44,5009.91,-0.607,34.399178,-119.54879,4,2.8,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,163,59492.0,452,17.93877983,6/11/2020 7:32,6/11/2020 0:32,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:33,5007.74,4988.27,-0.607,34.398983,-119.549124,1,3.6,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,163,59493.0,453,17.93700027,6/11/2020 7:33,6/11/2020 0:33,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:34,4972.81,4977.44,-0.607,34.398886,-119.549504,1,3.3,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,163,59494.0,454,17.93514442,6/11/2020 7:34,6/11/2020 0:34,June,0,night,night
2020-20,A69-9006-7853,6/11/2020 7:38,4870.75,4944.73,-0.607,34.398591,-119.550614,1,4.1,,,0.0,,In_D Off_E PB,In_D Off_E PB,163,59498.0,458,17.92776871,6/11/2020 7:38,6/11/2020 0:38,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:04,4561.4,5889.59,-0.607,34.407108,-119.553978,4,3.0,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,164,60904.0,424,18.28541756,6/12/2020 7:04,6/12/2020 0:04,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:05,4570.94,5871.55,-0.607,34.406946,-119.553875,4,3.0,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,164,60905.0,425,18.28305817,6/12/2020 7:05,6/12/2020 0:05,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:06,4587.02,5855.22,-0.607,34.406799,-119.5537,4,3.0,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,164,60906.0,426,18.28135872,6/12/2020 7:06,6/12/2020 0:06,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:07,4611.49,5857.37,-0.607,34.406818,-119.553434,4,3.2,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,164,60907.0,427,18.2795887,6/12/2020 7:07,6/12/2020 0:07,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:09,4670.25,5841.39,-0.607,34.406674,-119.552794,1,4.6,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,164,60909.0,429,18.27620316,6/12/2020 7:09,6/12/2020 0:09,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:10,4696.57,5826.98,-0.607,34.406544,-119.552508,7,3.1,,,0.0,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,164,60910.0,430,18.27453423,6/12/2020 7:10,6/12/2020 0:10,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:11,4725.2,5800.43,-0.607,34.406305,-119.552197,4,3.9,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,164,60911.0,431,18.2729435,6/12/2020 7:11,6/12/2020 0:11,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:22,4876.09,5606.28,-0.607,34.404554,-119.550556,1,4.3,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,164,60922.0,442,18.25444031,6/12/2020 7:22,6/12/2020 0:22,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:37,5142.0,5342.85,-0.607,34.40218,-119.547664,1,3.4,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,164,60937.0,457,18.2293644,6/12/2020 7:37,6/12/2020 0:37,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:40,5145.51,5264.81,-0.607,34.401476,-119.547625,1,3.2,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,164,60940.0,460,18.22436333,6/12/2020 7:40,6/12/2020 0:40,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:52,5290.05,5045.94,-0.607,34.399503,-119.546054,3,2.9,,,0.0,,In_E In_F Off_E Off_F,In_E In_F Off_E Off_F,164,60952.0,472,18.20416832,6/12/2020 7:52,6/12/2020 0:52,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:53,5270.3,5005.85,-0.607,34.399142,-119.546268,3,2.9,,,0.0,,In_E In_F Off_E Off_F,In_E In_F Off_E Off_F,164,60953.0,473,18.20252228,6/12/2020 7:53,6/12/2020 0:53,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:55,5266.11,4968.5,-0.607,34.398805,-119.546314,3,2.7,,,0.0,,In_E In_F Off_F PB,In_E In_F Off_F PB,164,60955.0,475,18.19908714,6/12/2020 7:55,6/12/2020 0:55,June,0,night,night
2020-20,A69-9006-7853,6/12/2020 7:56,5243.16,4937.26,-0.607,34.398523,-119.546564,8,2.6,,,0.0,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,164,60956.0,476,18.19738197,6/12/2020 7:56,6/12/2020 0:56,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:11,4951.78,4994.86,-0.607,34.399043,-119.549732,1,3.4,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,165,62351.0,431,18.63378143,6/13/2020 7:11,6/13/2020 0:11,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:12,4944.67,5015.77,-0.607,34.399231,-119.54981,10,2.5,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,165,62352.0,432,18.63058472,6/13/2020 7:12,6/13/2020 0:12,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:13,4948.79,5039.88,-0.607,34.399448,-119.549765,4,2.7,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,165,62353.0,433,18.62740898,6/13/2020 7:13,6/13/2020 0:13,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:31,4736.92,4980.57,-0.607,34.398914,-119.552069,1,9.8,,,0.0,,Off_D Off_E Off_F PB,Off_E Off_F PB,165,62371.0,451,18.57906532,6/13/2020 7:31,6/13/2020 0:31,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:33,4819.86,4989.62,-0.607,34.398995,-119.551167,1,4.5,,,0.0,,Off_D Off_E Off_F PB,Off_E Off_F PB,165,62373.0,453,18.57424927,6/13/2020 7:33,6/13/2020 0:33,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:36,4896.8,4985.84,-0.607,34.398961,-119.55033,4,2.8,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,165,62376.0,456,18.56699753,6/13/2020 7:36,6/13/2020 0:36,June,0,night,night
2020-20,A69-9006-7853,6/13/2020 7:37,4904.53,4951.84,-0.607,34.398655,-119.550246,4,2.7,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,165,62377.0,457,18.56474876,6/13/2020 7:37,6/13/2020 0:37,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:01,4257.94,6167.19,-0.607,34.409611,-119.557279,7,2.8,,,0.0,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,166,63781.0,421,19.01659584,6/14/2020 7:01,6/14/2020 0:01,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:14,3953.37,6420.67,-0.607,34.411895,-119.560592,1,5.5,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,166,63794.0,434,18.97454262,6/14/2020 7:14,6/14/2020 0:14,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:15,3915.03,6407.06,-0.607,34.411773,-119.561009,5,3.2,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,166,63795.0,435,18.97149086,6/14/2020 7:15,6/14/2020 0:15,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:18,3852.33,6312.63,-0.607,34.410921,-119.561691,6,2.7,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,166,63798.0,438,18.96290016,6/14/2020 7:18,6/14/2020 0:18,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:19,3823.72,6298.06,-0.607,34.41079,-119.562002,7,2.6,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,166,63799.0,439,18.95989037,6/14/2020 7:19,6/14/2020 0:19,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:20,3800.45,6274.19,-0.607,34.410575,-119.562255,1,3.1,,,0.0,,Off_A Off_B OS1,Off_A Off_B OS1,166,63800.0,440,18.95696068,6/14/2020 7:20,6/14/2020 0:20,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:21,3765.47,6287.8,-0.607,34.410697,-119.562636,7,2.6,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,166,63801.0,441,18.95372963,6/14/2020 7:21,6/14/2020 0:21,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:23,3729.31,6315.3,-0.607,34.410945,-119.563029,6,2.6,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,166,63803.0,443,18.94737816,6/14/2020 7:23,6/14/2020 0:23,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:24,3691.24,6333.6,-0.607,34.41111,-119.563443,3,2.8,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63804.0,444,18.94410515,6/14/2020 7:24,6/14/2020 0:24,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:25,3674.09,6360.21,-0.607,34.41135,-119.56363,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63805.0,445,18.94083405,6/14/2020 7:25,6/14/2020 0:25,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:26,3664.48,6385.11,-0.607,34.411575,-119.563734,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63806.0,446,18.93761063,6/14/2020 7:26,6/14/2020 0:26,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:26,3652.45,6407.2,-0.607,34.411774,-119.563865,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63806.0,446,18.93741226,6/14/2020 7:26,6/14/2020 0:26,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:29,3607.22,6466.55,-0.607,34.412309,-119.564357,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63809.0,449,18.92778015,6/14/2020 7:29,6/14/2020 0:29,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:31,3565.1,6505.53,-0.607,34.41266,-119.564816,1,3.3,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63811.0,451,18.92132568,6/14/2020 7:31,6/14/2020 0:31,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:32,3533.56,6515.36,-0.607,34.412749,-119.565159,4,3.2,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63812.0,452,18.9181366,6/14/2020 7:32,6/14/2020 0:32,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:33,3499.98,6499.93,-0.607,34.412609,-119.565524,4,3.3,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63813.0,453,18.91511726,6/14/2020 7:33,6/14/2020 0:33,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:34,3471.3,6484.67,-0.607,34.412472,-119.565836,4,3.5,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63814.0,454,18.91211128,6/14/2020 7:34,6/14/2020 0:34,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:38,3375.35,6481.69,-0.607,34.412445,-119.56688,1,8.8,,,0.0,,In_A Off_A Off_B,In_A Off_A Off_B,166,63818.0,458,18.90121651,6/14/2020 7:38,6/14/2020 0:38,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:39,3346.67,6466.5,-0.607,34.412308,-119.567191,1,6.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63819.0,459,18.89872551,6/14/2020 7:39,6/14/2020 0:39,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:41,3348.5,6389.81,-0.607,34.411616,-119.567171,1,5.5,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,166,63821.0,461,18.89424896,6/14/2020 7:41,6/14/2020 0:41,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:49,3463.34,6202.17,-0.607,34.409925,-119.565922,2,3.8,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63829.0,469,18.8758564,6/14/2020 7:49,6/14/2020 0:49,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:52,3543.09,6210.43,-0.607,34.41,-119.565055,3,3.0,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63832.0,472,18.86852837,6/14/2020 7:52,6/14/2020 0:52,June,0,night,night
2020-20,A69-9006-7853,6/14/2020 7:53,3589.58,6216.69,-0.607,34.410056,-119.564549,3,2.9,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,166,63833.0,473,18.86612129,6/14/2020 7:53,6/14/2020 0:53,June,0,night,night
