t,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,geometry,TIMEDELTA,speed,prev_pt,direction,turning_angle,state
2020-06-14 05:05:00,2020-21,A69-9006-7849,6/14/2020 5:05,3706.31,6328.97,-0.607,34.411068,-119.563279,3,2.8,,,-0.6065,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.563279 34.411068),0 days 00:01:00,0.6461189788216039,POINT (-119.562861 34.411022),277.5979847246174,81.23600217262799,1
2020-06-14 05:08:00,2020-21,A69-9006-7849,6/14/2020 5:08,3705.01,6396.36,-0.607,34.411676,-119.563294,1,3.1,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.563294 34.411676),0 days 00:03:00,0.37477466026539363,POINT (-119.563279 34.411068),358.8339868972454,-1.9820372117585496,1
2020-06-14 05:11:00,2020-21,A69-9006-7849,6/14/2020 5:11,3698.59,6512.86,-0.607,34.412726,-119.563364,1,3.8,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.563364 34.412726),0 days 00:03:00,0.6480777650323665,POINT (-119.563294 34.411676),356.85194968548683,-20.867279951324978,1
2020-06-14 05:12:00,2020-21,A69-9006-7849,6/14/2020 5:12,3684.32,6544.68,-0.607,34.413013,-119.563519,1,4.1,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.563519 34.413013),0 days 00:01:00,0.5813415078235405,POINT (-119.563364 34.412726),335.98466973416186,-99.81154888516853,1
2020-06-14 05:17:00,2020-21,A69-9006-7849,6/14/2020 5:17,3552.08,6456.47,-0.607,34.412218,-119.564957,1,3.1,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.564957 34.412218),0 days 00:05:00,0.5297286314600069,POINT (-119.563519 34.413013),236.1731208489933,-33.88582912029191,1
2020-06-14 05:18:00,2020-21,A69-9006-7849,6/14/2020 5:18,3537.75,6421.7,-0.607,34.411904,-119.565113,1,3.1,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.565113 34.411904),0 days 00:01:00,0.627818346939305,POINT (-119.564957 34.412218),202.2872917287014,-4.692212803160468,1
2020-06-14 05:19:00,2020-21,A69-9006-7849,6/14/2020 5:19,3525.49,6383.29,-0.607,34.411558,-119.565246,1,3.1,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.565246 34.411558),0 days 00:01:00,0.6713730854762122,POINT (-119.565113 34.411904),197.59507892554095,63.365664661522224,1
2020-06-14 05:22:00,2020-21,A69-9006-7849,6/14/2020 5:22,3451.96,6371.63,-0.607,34.411453,-119.566046,1,3.7,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.566046 34.411453),0 days 00:03:00,0.41370060191518154,POINT (-119.565246 34.411558),260.9607435870632,95.6752397576198,1
2020-06-14 05:24:00,2020-21,A69-9006-7849,6/14/2020 5:24,3446.73,6460.41,-0.607,34.412253,-119.566103,1,3.9,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.566103 34.412253),0 days 00:02:00,0.7408205562730333,POINT (-119.566046 34.411453),356.635983344683,62.800929215149765,1
2020-06-14 05:26:00,2020-21,A69-9006-7849,6/14/2020 5:26,3482.55,6481.44,-0.607,34.412443,-119.565713,1,3.6,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.565713 34.412443),0 days 00:02:00,0.3465915278547412,POINT (-119.566103 34.412253),59.43691255983282,80.4024932686952,1
2020-06-14 05:27:00,2020-21,A69-9006-7849,6/14/2020 5:27,3507.23,6452.46,1.516,34.412181,-119.565445,1,3.3,,,1.5159,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.565445 34.412181),0 days 00:01:00,0.6350344299351965,POINT (-119.565713 34.412443),139.83940582852802,-119.78751085374694,1
2020-06-14 05:29:00,2020-21,A69-9006-7849,6/14/2020 5:29,3513.93,6470.68,0.152,34.412346,-119.565372,1,3.3,,,0.1515,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.565372 34.412346),0 days 00:02:00,0.16245884334418606,POINT (-119.565445 34.412181),20.051894974781078,91.28683229663152,1
2020-06-14 05:30:00,2020-21,A69-9006-7849,6/14/2020 5:30,3555.55,6454.56,0.0,34.4122,-119.564919,1,4.4,,,-0.0001,,In_A Off_A Off_B,In_A Off_A Off_B,POINT (-119.564919 34.4122),0 days 00:01:00,0.744755516050502,POINT (-119.565372 34.412346),111.33872727141261,10.249933044483557,1
2020-06-14 05:31:00,2020-21,A69-9006-7849,6/14/2020 5:31,3593.26,6431.4,-0.607,34.411992,-119.564509,1,3.0,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.564509 34.411992),0 days 00:01:00,0.7365856161312033,POINT (-119.564919 34.4122),121.58866031589616,-1.6874912877628978,1
2020-06-14 05:33:00,2020-21,A69-9006-7849,6/14/2020 5:33,3632.81,6408.8,-0.607,34.411788,-119.564079,1,2.9,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.564079 34.411788),0 days 00:02:00,0.37959560703181144,POINT (-119.564509 34.411992),119.90116902813327,30.91712419477288,1
2020-06-14 05:34:00,2020-21,A69-9006-7849,6/14/2020 5:34,3653.06,6372.77,-0.607,34.411463,-119.563859,1,2.9,,,-0.6065,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.563859 34.411463),0 days 00:01:00,0.6889718341767079,POINT (-119.564079 34.411788),150.81829322290616,-22.139649115287508,1
2020-06-14 05:35:00,2020-21,A69-9006-7849,6/14/2020 5:35,3677.67,6353.16,1.516,34.411286,-119.563591,3,2.8,,,1.5159,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.563591 34.411286),0 days 00:01:00,0.5250935427067297,POINT (-119.563859 34.411463),128.67864410761865,-66.62398754672346,1
2020-06-14 05:37:00,2020-21,A69-9006-7849,6/14/2020 5:37,3755.8,6394.31,-0.607,34.411658,-119.562741,6,2.8,,,-0.6065,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.562741 34.411658),0 days 00:02:00,0.7364392594344036,POINT (-119.563591 34.411286),62.05465656089518,34.76986321120488,1
2020-06-14 05:47:00,2020-21,A69-9006-7849,6/14/2020 5:47,4086.36,6354.99,-0.607,34.411303,-119.559146,1,4.4,,,-0.6065,,In_B Off_B OS1,In_B Off_B OS1,POINT (-119.559146 34.411303),0 days 00:10:00,0.5547518060556236,POINT (-119.562741 34.411658),96.82451977210007,61.70179732733346,1
2020-06-14 05:48:00,2020-21,A69-9006-7849,6/14/2020 5:48,4099.53,6321.43,-0.607,34.411001,-119.559002,1,3.9,,,-0.6065,,In_B Off_B OS1,In_B Off_B OS1,POINT (-119.559002 34.411001),0 days 00:01:00,0.6003643886431356,POINT (-119.559146 34.411303),158.52631709943353,1.662305745721836,1
2020-06-14 05:49:00,2020-21,A69-9006-7849,6/14/2020 5:49,4114.5,6280.3,-0.607,34.41063,-119.55884,1,3.5,,,-0.6065,,In_B Off_B OS1,In_B Off_B OS1,POINT (-119.55884 34.41063),0 days 00:01:00,0.7294517697673061,POINT (-119.559002 34.411001),160.18862284515535,-12.137560786444565,1
2020-06-14 05:50:00,2020-21,A69-9006-7849,6/14/2020 5:50,4132.1,6252.14,-0.607,34.410376,-119.558648,3,3.2,,,-0.6065,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,POINT (-119.558648 34.410376),0 days 00:01:00,0.5541493528045371,POINT (-119.55884 34.41063),148.05106205871078,0.5900395790513431,1
2020-06-14 05:51:00,2020-21,A69-9006-7849,6/14/2020 5:51,4151.61,6220.32,-0.607,34.410089,-119.558436,1,3.5,,,-0.6065,,In_B Off_B OS1,In_B Off_B OS1,POINT (-119.558436 34.410089),0 days 00:01:00,0.6221560922729505,POINT (-119.558648 34.410376),148.64110163776212,-12.050910819145496,1
2020-06-14 05:56:00,2020-21,A69-9006-7849,6/14/2020 5:56,4240.03,6127.13,-0.607,34.40925,-119.557474,1,3.4,,,-0.6065,,In_B In_C Off_C,In_B In_C Off_C,POINT (-119.557474 34.40925),0 days 00:05:00,0.4279746454362036,POINT (-119.558436 34.410089),136.59019081861663,-12.275391070158323,1
2020-06-14 05:57:00,2020-21,A69-9006-7849,6/14/2020 5:57,4268.48,6107.85,-0.607,34.409076,-119.557165,4,2.8,,,-0.6065,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.557165 34.409076),0 days 00:01:00,0.5724332059579301,POINT (-119.557474 34.40925),124.31479974845831,-27.73641807169839,1
2020-06-14 06:00:00,2020-21,A69-9006-7849,6/14/2020 6:00,4365.08,6096.8,1.364,34.408976,-119.556114,4,3.1,,,1.3643,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.556114 34.408976),0 days 00:03:00,0.5403511411540823,POINT (-119.557165 34.409076),96.57838167675993,53.099500929179825,1
2020-06-14 06:04:00,2020-21,A69-9006-7849,6/14/2020 6:04,4422.11,5999.6,-0.607,34.4081,-119.555493,1,3.1,,,-0.6065,,In_B In_C Off_C,In_B In_C Off_C,POINT (-119.555493 34.4081),0 days 00:04:00,0.469609454077579,POINT (-119.556114 34.408976),149.67788260593977,18.380085435956296,1
2020-06-14 06:05:00,2020-21,A69-9006-7849,6/14/2020 6:05,4432.33,5951.6,-0.607,34.407667,-119.555382,1,4.1,,,-0.6065,,In_C Off_B Off_C OS2,In_C Off_B Off_C,POINT (-119.555382 34.407667),0 days 00:01:00,0.8184132504059426,POINT (-119.555493 34.4081),168.05796804189606,-6.196245269376171,1
2020-06-14 06:06:00,2020-21,A69-9006-7849,6/14/2020 6:06,4444.79,5913.83,0.152,34.407327,-119.555247,8,2.7,,,0.1515,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,POINT (-119.555247 34.407327),0 days 00:01:00,0.6617664516683687,POINT (-119.555382 34.407667),161.8617227725199,-4.588997723564255,1
2020-06-14 06:07:00,2020-21,A69-9006-7849,6/14/2020 6:07,4456.88,5884.97,2.577,34.407067,-119.555115,7,2.7,,,2.5771,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,POINT (-119.555115 34.407067),0 days 00:01:00,0.5215190219403697,POINT (-119.555247 34.407327),157.27272504895564,-17.351307452696787,1
2020-06-14 06:08:00,2020-21,A69-9006-7849,6/14/2020 6:08,4485.19,5851.49,1.668,34.406765,-119.554807,4,2.7,,,1.6675,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554807 34.406765),0 days 00:01:00,0.7310985762719923,POINT (-119.555115 34.407067),139.92141759625883,4.7174692802727725,1
2020-06-14 06:09:00,2020-21,A69-9006-7849,6/14/2020 6:09,4511.81,5814.21,-0.152,34.406429,-119.554518,4,2.7,,,-0.1517,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554518 34.406429),0 days 00:01:00,0.76290137746477,POINT (-119.554807 34.406765),144.63888687653161,-12.59421573844282,1
2020-06-14 06:10:00,2020-21,A69-9006-7849,6/14/2020 6:10,4542.66,5786.51,-0.607,34.406179,-119.554182,4,2.7,,,-0.6065,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554182 34.406179),0 days 00:01:00,0.6919071784552494,POINT (-119.554518 34.406429),132.0446711380888,49.753138967963444,1
2020-06-14 06:13:00,2020-21,A69-9006-7849,6/14/2020 6:13,4541.35,5745.72,-0.607,34.405811,-119.554196,4,2.7,,,-0.6065,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554196 34.405811),0 days 00:03:00,0.22690240770825099,POINT (-119.554182 34.406179),181.79781010605222,-34.84820128680029,1
2020-06-14 06:15:00,2020-21,A69-9006-7849,6/14/2020 6:15,4577.1,5691.1,-0.607,34.405319,-119.553808,4,2.7,,,-0.6065,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.553808 34.405319),0 days 00:02:00,0.543352071852616,POINT (-119.554196 34.405811),146.94960881925192,-30.495851019296087,1
2020-06-14 06:18:00,2020-21,A69-9006-7849,6/14/2020 6:18,4678.25,5640.93,-0.607,34.404867,-119.552707,2,3.4,,,-0.6065,,In_D Off_C Off_D OS2,In_D Off_C Off_D OS2,POINT (-119.552707 34.404867),0 days 00:03:00,0.6275961093251642,POINT (-119.553808 34.405319),116.45375779995584,97.1076169999581,1
2020-06-14 06:21:00,2020-21,A69-9006-7849,6/14/2020 6:21,4623.95,5559.46,-0.607,34.404132,-119.553298,1,4.1,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2,POINT (-119.553298 34.404132),0 days 00:03:00,0.5443435078174813,POINT (-119.552707 34.404867),213.56137479991392,-17.987979739742084,1
2020-06-14 06:22:00,2020-21,A69-9006-7849,6/14/2020 6:22,4614.65,5526.26,0.152,34.403833,-119.553399,7,2.6,,,0.1515,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2,POINT (-119.553399 34.403833),0 days 00:01:00,0.574058003927649,POINT (-119.553298 34.404132),195.57339506017183,-26.49842881558755,1
2020-06-14 06:23:00,2020-21,A69-9006-7849,6/14/2020 6:23,4619.35,5502.08,2.729,34.403615,-119.553348,1,3.5,,,2.7287,,Off_C Off_D OS2,Off_C Off_D OS2,POINT (-119.553348 34.403615),0 days 00:01:00,0.4105519648832444,POINT (-119.553399 34.403833),169.0749662445843,61.251897198857186,1
2020-06-14 06:24:00,2020-21,A69-9006-7849,6/14/2020 6:24,4582.95,5472.03,-0.607,34.403344,-119.553744,3,2.7,,,-0.6065,,Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2,POINT (-119.553744 34.403344),0 days 00:01:00,0.7869499707315128,POINT (-119.553348 34.403615),230.32686344344148,84.53719373742484,1
2020-06-14 06:26:00,2020-21,A69-9006-7849,6/14/2020 6:26,4532.59,5521.92,-0.607,34.403794,-119.554292,1,5.5,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2,POINT (-119.554292 34.403794),0 days 00:02:00,0.5910566707888091,POINT (-119.553744 34.403344),314.8640571808663,21.013727514344847,1
2020-06-14 06:27:00,2020-21,A69-9006-7849,6/14/2020 6:27,4510.92,5569.96,-0.607,34.404227,-119.554527,4,2.6,,,-0.6065,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554527 34.404227),0 days 00:01:00,0.8778119719684808,POINT (-119.554292 34.403794),335.8777846952112,-7.279307374548468,1
2020-06-14 06:28:00,2020-21,A69-9006-7849,6/14/2020 6:28,4490.85,5602.85,-0.607,34.404523,-119.554746,1,3.0,,,-0.6065,,Off_C Off_D OS2,Off_C Off_D OS2,POINT (-119.554746 34.404523),0 days 00:01:00,0.641959715376026,POINT (-119.554527 34.404227),328.5984773206627,40.87754213219037,1
2020-06-14 06:30:00,2020-21,A69-9006-7849,6/14/2020 6:30,4502.08,5670.21,-0.607,34.405131,-119.554623,2,3.0,,,-0.6065,,In_C In_D Off_D OS2,In_C In_D Off_D OS2,POINT (-119.554623 34.405131),0 days 00:02:00,0.569890400071935,POINT (-119.554746 34.404523),9.476019452853052,9.224118391490032,1
2020-06-14 06:33:00,2020-21,A69-9006-7849,6/14/2020 6:33,4531.51,5756.83,0.303,34.405911,-119.554303,4,2.7,,,0.3031,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.554303 34.405911),0 days 00:03:00,0.507726029167315,POINT (-119.554623 34.405131),18.70013784434309,-28.910608263801407,1
2020-06-14 06:34:00,2020-21,A69-9006-7849,6/14/2020 6:34,4525.87,5788.23,-0.607,34.406195,-119.554365,1,2.9,,,-0.6065,,In_C Off_C OS2,In_C Off_C OS2,POINT (-119.554365 34.406195),0 days 00:01:00,0.5335937331772118,POINT (-119.554303 34.405911),349.7895295805417,36.57271242224225,1
2020-06-14 06:35:00,2020-21,A69-9006-7849,6/14/2020 6:35,4542.35,5821.37,-0.607,34.406493,-119.554186,2,2.9,,,-0.6065,,In_B In_C Off_C OS2,In_B In_C Off_C OS2,POINT (-119.554186 34.406493),0 days 00:01:00,0.6154551229766511,POINT (-119.554365 34.406195),26.362242002783887,-59.90421926376982,1
2020-06-14 06:37:00,2020-21,A69-9006-7849,6/14/2020 6:37,4517.13,5859.18,-0.607,34.406834,-119.55446,1,3.0,,,-0.6065,,In_C Off_C OS2,In_C Off_C OS2,POINT (-119.55446 34.406834),0 days 00:02:00,0.3787342452825716,POINT (-119.554186 34.406493),326.45802273901404,-32.11362165985895,1
2020-06-14 06:42:00,2020-21,A69-9006-7849,6/14/2020 6:42,4369.86,5925.51,-0.607,34.407432,-119.556062,1,3.0,,,-0.6065,,In_B In_C Off_C,In_B In_C Off_C,POINT (-119.556062 34.407432),0 days 00:05:00,0.5384647614462401,POINT (-119.55446 34.406834),294.3444010791551,33.2316878596207,1
2020-06-14 06:43:00,2020-21,A69-9006-7849,6/14/2020 6:43,4345.89,5963.16,-0.607,34.407771,-119.556323,4,2.7,,,-0.6065,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.556323 34.407771),0 days 00:01:00,0.7434883394159015,POINT (-119.556062 34.407432),327.5760889387758,16.512005063675243,1
2020-06-14 06:46:00,2020-21,A69-9006-7849,6/14/2020 6:46,4325.93,6032.83,-0.607,34.408399,-119.55654,4,2.7,,,-0.6065,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.55654 34.408399),0 days 00:03:00,0.4025806563207046,POINT (-119.556323 34.407771),344.08809400245104,-12.311900287535073,1
2020-06-14 06:48:00,2020-21,A69-9006-7849,6/14/2020 6:48,4288.72,6101.68,-0.455,34.40902,-119.556944,1,3.3,,,-0.4549,,In_B In_C Off_B,In_B In_C Off_B,POINT (-119.556944 34.40902),0 days 00:02:00,0.652193520775668,POINT (-119.55654 34.408399),331.77619371491596,-29.66546276955684,1
2020-06-14 06:53:00,2020-21,A69-9006-7849,6/14/2020 6:53,4200.69,6156.66,-0.607,34.409516,-119.557902,3,3.5,,,-0.6065,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,POINT (-119.557902 34.409516),0 days 00:05:00,0.34617030043736013,POINT (-119.556944 34.40902),302.11073094535914,-30.251080839718213,1
2020-06-14 06:54:00,2020-21,A69-9006-7849,6/14/2020 6:54,4169.8,6157.74,-0.607,34.409525,-119.558238,8,2.6,,,-0.6065,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,POINT (-119.558238 34.409525),0 days 00:01:00,0.5151277105489185,POINT (-119.557902 34.409516),271.8596501056409,15.874797256202449,1
2020-06-14 06:56:00,2020-21,A69-9006-7849,6/14/2020 6:56,4091.72,6182.52,-0.607,34.409749,-119.559087,3,2.9,,,-0.6065,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,POINT (-119.559087 34.409749),0 days 00:02:00,0.6826319496147842,POINT (-119.558238 34.409525),287.73444736184337,4.865166943177814,1
2020-06-14 06:57:00,2020-21,A69-9006-7849,6/14/2020 6:57,4049.14,6200.23,-0.607,34.409908,-119.55955,9,2.6,,,-0.6065,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,POINT (-119.55955 34.409908),0 days 00:01:00,0.7679513801184615,POINT (-119.559087 34.409749),292.5996143050212,-9.880878144326505,1
2020-06-14 06:58:00,2020-21,A69-9006-7849,6/14/2020 6:58,4009.16,6209.16,-0.607,34.409989,-119.559985,1,2.8,,,-0.6065,,In_B Off_B OS1,In_B Off_B OS1,POINT (-119.559985 34.409989),0 days 00:01:00,0.6831706988451961,POINT (-119.55955 34.409908),282.7187361606947,72.2622055344325,1
