TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day
2020-32,A69-9006-7850,8/14/2020 7:31,5340.96,4926.07,-0.607,34.398422,-119.5455,3,2.6,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,227,151651.0,451,20.85848427,8/14/2020 7:31,8/14/2020 0:31,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:34,5266.44,4941.92,-0.607,34.398565,-119.54631,3,2.7,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,227,151654.0,454,20.85303307,8/14/2020 7:34,8/14/2020 0:34,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:36,5232.45,4979.47,-0.607,34.398904,-119.54668,10,3.0,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,227,151656.0,456,20.84935188,8/14/2020 7:36,8/14/2020 0:36,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:37,5211.8,5006.55,-0.607,34.399148,-119.546905,3,3.1,,,0.0,,In_E In_F Off_E PB,In_E In_F Off_E PB,227,151657.0,457,20.84749031,8/14/2020 7:37,8/14/2020 0:37,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:39,5193.57,5042.49,-0.607,34.399472,-119.547103,15,2.5,,,0.0,,In_D In_E In_F Mid_A Off_E PB,In_D In_E In_F Mid_A Off_E PB,227,151659.0,459,20.84382057,8/14/2020 7:39,8/14/2020 0:39,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:41,5257.79,5037.94,-0.607,34.399431,-119.546404,3,2.9,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,227,151661.0,461,20.84028816,8/14/2020 7:41,8/14/2020 0:41,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:44,5333.83,5042.94,-0.607,34.399476,-119.545577,3,2.8,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,227,151664.0,464,20.8349514,8/14/2020 7:44,8/14/2020 0:44,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:45,5365.5,5062.71,-0.607,34.399654,-119.545233,3,2.9,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F,227,151665.0,465,20.83313942,8/14/2020 7:45,8/14/2020 0:45,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:50,5274.81,5176.78,-0.607,34.400683,-119.546219,1,3.8,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,227,151670.0,470,20.82388878,8/14/2020 7:50,8/14/2020 0:50,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:53,5228.24,5122.04,-0.607,34.400189,-119.546726,5,2.9,,,0.0,,In_D In_D_2 In_E Off_E Off_F,In_D In_D_2 In_E Off_E Off_F,227,151673.0,473,20.81860161,8/14/2020 7:53,8/14/2020 0:53,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:54,5192.89,5094.77,-0.607,34.399943,-119.54711,14,2.4,,,0.0,,In_D In_D_2 In_E Mid_A Off_E Off_F,In_D In_D_2 In_E Mid_A Off_E Off_F,227,151674.0,474,20.81684303,8/14/2020 7:54,8/14/2020 0:54,August,0,night,night
2020-32,A69-9006-7850,8/14/2020 7:59,5065.39,5102.0,-0.607,34.400008,-119.548497,2,3.1,,,0.0,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E,227,151679.0,479,20.80779839,8/14/2020 7:59,8/14/2020 0:59,August,0,night,night
2020-32,A69-9006-7850,8/16/2020 7:33,3503.72,6389.54,-0.607,34.411614,-119.565483,1,3.3,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,229,154533.0,453,21.03085899,8/16/2020 7:33,8/16/2020 0:33,August,0,night,night
2020-32,A69-9006-7850,8/16/2020 7:34,3495.45,6423.29,-0.607,34.411918,-119.565573,1,3.4,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,229,154534.0,454,21.02912712,8/16/2020 7:34,8/16/2020 0:34,August,0,night,night
2020-32,A69-9006-7850,8/16/2020 7:35,3496.55,6459.3,-0.607,34.412243,-119.565561,1,3.5,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,229,154535.0,455,21.02739334,8/16/2020 7:35,8/16/2020 0:35,August,0,night,night
2020-32,A69-9006-7850,8/16/2020 7:42,3310.29,6536.07,-0.607,34.412935,-119.567587,1,10.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,229,154542.0,462,21.01552773,8/16/2020 7:42,8/16/2020 0:42,August,0,night,night
2020-32,A69-9006-7850,8/17/2020 7:51,4413.93,5306.84,-0.607,34.401855,-119.555582,1,4.6,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_E OS2,230,155991.0,471,21.10154152,8/17/2020 7:51,8/17/2020 0:51,August,0,night,night
2020-32,A69-9006-7850,8/17/2020 7:53,4446.79,5348.83,-0.607,34.402233,-119.555225,1,4.1,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_E OS2,230,155993.0,473,21.09816933,8/17/2020 7:53,8/17/2020 0:53,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:03,4012.33,5891.53,-0.607,34.407125,-119.55995,2,2.9,,,0.0,,In_B Off_A Off_B Off_C,In_B Off_A Off_B Off_C,231,157383.0,423,21.28083038,8/18/2020 7:03,8/18/2020 0:03,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:04,4039.29,5895.52,-0.607,34.407161,-119.559657,2,4.2,,,0.0,,In_C Off_A Off_B OS1,In_C Off_A Off_B OS1,231,157384.0,424,21.27865028,8/18/2020 7:04,8/18/2020 0:04,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:14,4183.62,5934.5,-0.607,34.407513,-119.558087,1,3.6,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,231,157394.0,434,21.2577877,8/18/2020 7:14,8/18/2020 0:14,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:20,4346.84,5886.95,-0.607,34.407084,-119.556312,3,3.2,,,0.0,,In_C Off_B Off_D OS2,In_C Off_B Off_D OS2,231,157400.0,440,21.24812126,8/18/2020 7:20,8/18/2020 0:20,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:25,4362.18,5813.18,-0.607,34.406419,-119.556145,1,3.3,,,0.0,,In_C Off_C OS2,In_C Off_C OS2,231,157405.0,445,21.24005318,8/18/2020 7:25,8/18/2020 0:25,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:26,4416.48,5821.09,-0.607,34.406491,-119.555555,1,5.4,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,231,157406.0,446,21.2384243,8/18/2020 7:26,8/18/2020 0:26,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:27,4443.02,5819.81,-0.607,34.406479,-119.555266,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,231,157407.0,447,21.23679733,8/18/2020 7:27,8/18/2020 0:27,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:29,4499.93,5833.54,-0.607,34.406603,-119.554647,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,231,157409.0,449,21.23350716,8/18/2020 7:29,8/18/2020 0:29,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:29,4531.34,5832.65,-0.607,34.406595,-119.554305,1,3.8,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,231,157409.0,449,21.23353386,8/18/2020 7:29,8/18/2020 0:29,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:30,4534.64,5800.06,-0.607,34.406301,-119.554269,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,231,157410.0,450,21.2319622,8/18/2020 7:30,8/18/2020 0:30,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:32,4528.29,5728.65,-0.607,34.405658,-119.554338,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,231,157412.0,452,21.22882271,8/18/2020 7:32,8/18/2020 0:32,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:38,4366.46,5740.27,-0.607,34.405762,-119.556099,1,4.8,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,231,157418.0,458,21.21877861,8/18/2020 7:38,8/18/2020 0:38,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:48,4170.37,5968.17,-0.607,34.407816,-119.558232,9,2.5,,,0.0,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,231,157428.0,468,21.20160866,8/18/2020 7:48,8/18/2020 0:48,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:51,4125.23,6013.1,-0.607,34.408221,-119.558722,3,4.9,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,231,157431.0,471,21.19651985,8/18/2020 7:51,8/18/2020 0:51,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:51,4098.25,6000.05,-0.607,34.408104,-119.559016,3,2.8,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,231,157431.0,471,21.1965313,8/18/2020 7:51,8/18/2020 0:51,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:54,4031.97,6014.03,-0.607,34.40823,-119.559737,1,6.1,,,0.0,,In_B Off_A OS1,In_B Off_A OS1,231,157434.0,474,21.19149971,8/18/2020 7:54,8/18/2020 0:54,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:55,3996.6,6012.14,-0.607,34.408213,-119.560122,3,2.8,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,231,157435.0,475,21.18982697,8/18/2020 7:55,8/18/2020 0:55,August,0,night,night
2020-32,A69-9006-7850,8/18/2020 7:56,3953.98,6003.94,-0.607,34.408139,-119.560585,3,3.5,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,231,157436.0,476,21.18816566,8/18/2020 7:56,8/18/2020 0:56,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:33,3426.96,6414.75,-0.607,34.411841,-119.566318,1,4.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158853.0,453,21.32162666,8/19/2020 7:33,8/19/2020 0:33,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:34,3447.08,6437.44,-0.607,34.412046,-119.566099,1,3.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158854.0,454,21.31945801,8/19/2020 7:34,8/19/2020 0:34,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:35,3481.28,6440.27,-0.607,34.412071,-119.565727,1,3.5,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158855.0,455,21.31735802,8/19/2020 7:35,8/19/2020 0:35,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:37,3534.14,6405.1,-0.607,34.411755,-119.565152,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158857.0,457,21.31406403,8/19/2020 7:37,8/19/2020 0:37,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:39,3567.19,6353.93,-0.607,34.411293,-119.564793,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158859.0,459,21.3109684,8/19/2020 7:39,8/19/2020 0:39,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:43,3551.06,6258.69,-0.607,34.410435,-119.564968,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158863.0,463,21.30470467,8/19/2020 7:43,8/19/2020 0:43,August,0,night,night
2020-32,A69-9006-7850,8/19/2020 7:46,3566.92,6290.22,-0.607,34.410719,-119.564795,1,3.0,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,232,158866.0,466,21.29979515,8/19/2020 7:46,8/19/2020 0:46,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:08,3760.42,6120.18,-0.607,34.409186,-119.562691,1,3.2,,,0.0,,In_B Off_A Off_B,In_B Off_A Off_B,233,160268.0,428,21.47707748,8/20/2020 7:08,8/20/2020 0:08,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:10,3839.41,6086.61,-0.607,34.408884,-119.561831,1,3.6,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,233,160270.0,430,21.47299004,8/20/2020 7:10,8/20/2020 0:10,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:15,3977.58,6081.55,-0.607,34.408838,-119.560329,2,3.4,,,0.0,,In_B In_C Off_A OS1,In_B In_C Off_A OS1,233,160275.0,435,21.46251106,8/20/2020 7:15,8/20/2020 0:15,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:18,4085.02,6065.64,-0.607,34.408695,-119.55916,1,3.2,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,233,160278.0,438,21.45627403,8/20/2020 7:18,8/20/2020 0:18,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:22,4078.27,6002.09,-0.607,34.408122,-119.559233,3,3.0,,,0.0,,In_B In_C Off_C OS1,In_B In_C Off_C OS1,233,160282.0,442,21.4479599,8/20/2020 7:22,8/20/2020 0:22,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:33,4237.05,5923.04,-0.607,34.40741,-119.557506,6,2.7,,,0.0,,In_C Off_B Off_C OS1 OS2,In_C Off_B Off_C OS1 OS2,233,160293.0,453,21.42497253,8/20/2020 7:33,8/20/2020 0:33,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:34,4253.54,5964.37,-0.607,34.407782,-119.557327,13,2.4,,,0.0,,In_B In_C Off_B Off_C OS1 OS2,In_B In_C Off_B Off_C OS1 OS2,233,160294.0,454,21.42275047,8/20/2020 7:34,8/20/2020 0:34,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:38,4280.13,6081.15,-0.607,34.408835,-119.557038,3,3.0,,,0.0,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,233,160298.0,458,21.41396523,8/20/2020 7:38,8/20/2020 0:38,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:39,4257.47,6118.46,-0.607,34.409171,-119.557284,4,2.8,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,233,160299.0,459,21.411726,8/20/2020 7:39,8/20/2020 0:39,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:45,4093.83,6169.29,-0.607,34.409629,-119.559064,3,2.9,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,233,160305.0,465,21.39873314,8/20/2020 7:45,8/20/2020 0:45,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:51,3975.85,6082.61,-0.607,34.408848,-119.560347,1,6.1,,,0.0,,In_A In_B Off_A,In_A In_B Off_A,233,160311.0,471,21.38615417,8/20/2020 7:51,8/20/2020 0:51,August,0,night,night
2020-32,A69-9006-7850,8/20/2020 7:57,3819.05,6140.4,-0.607,34.409369,-119.562053,7,2.5,,,0.0,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,233,160317.0,477,21.37473106,8/20/2020 7:57,8/20/2020 0:57,August,0,night,night
2020-32,A69-9006-7850,8/21/2020 7:08,4952.57,5355.45,-0.607,34.402293,-119.549724,7,2.7,,,0.0,,In_D In_D_2 In_E Off_D Off_E,In_D In_D_2 In_E Off_D Off_E,234,161708.0,428,21.57953835,8/21/2020 7:08,8/21/2020 0:08,August,0,night,night
2020-32,A69-9006-7850,8/21/2020 7:10,5017.68,5362.55,-0.607,34.402357,-119.549016,5,2.6,,,0.0,,In_D In_D_2 In_E Off_E OS2,In_D In_D_2 In_E Off_E OS2,234,161710.0,430,21.57546425,8/21/2020 7:10,8/21/2020 0:10,August,0,night,night
2020-32,A69-9006-7850,8/21/2020 7:30,4866.18,5468.54,-0.607,34.403313,-119.550663,2,2.6,,,0.0,,In_D In_D_2 Off_E OS2,In_D In_D_2 Off_E OS2,234,161730.0,450,21.53406143,8/21/2020 7:30,8/21/2020 0:30,August,0,night,night
2020-32,A69-9006-7850,8/21/2020 7:42,4472.25,5655.24,-0.607,34.404996,-119.554948,4,2.6,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,234,161742.0,462,21.50816536,8/21/2020 7:42,8/21/2020 0:42,August,0,night,night
2020-32,A69-9006-7850,8/21/2020 7:45,4405.92,5733.55,-0.607,34.405702,-119.555669,1,2.9,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,234,161745.0,465,21.50153351,8/21/2020 7:45,8/21/2020 0:45,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:01,4339.98,5814.2,-0.607,34.406429,-119.556387,1,3.4,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,235,163141.0,421,21.67544556,8/22/2020 7:01,8/22/2020 0:01,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:02,4371.35,5834.32,-0.607,34.40661,-119.556045,2,3.0,,,0.0,,In_B In_C Off_C Off_D,In_B In_C Off_C Off_D,235,163142.0,422,21.67373085,8/22/2020 7:02,8/22/2020 0:02,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:09,4284.44,5819.69,-0.607,34.406478,-119.556991,4,2.9,,,0.0,,In_C Off_B Off_C OS1,In_C Off_B Off_C OS1,235,163149.0,429,21.6618576,8/22/2020 7:09,8/22/2020 0:09,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:12,4331.62,5815.15,-0.607,34.406437,-119.556478,1,3.5,,,0.0,,In_C Off_C OS2,In_C Off_C OS2,235,163152.0,432,21.65681267,8/22/2020 7:12,8/22/2020 0:12,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:13,4329.26,5842.12,-0.607,34.40668,-119.556503,1,3.3,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,235,163153.0,433,21.65507126,8/22/2020 7:13,8/22/2020 0:13,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:18,4263.35,5856.55,-0.607,34.40681,-119.55722,3,2.8,,,0.0,,In_B In_C Off_C OS2,In_B In_C Off_C OS2,235,163158.0,438,21.6465435,8/22/2020 7:18,8/22/2020 0:18,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:18,4242.17,5844.03,-0.607,34.406697,-119.55745,1,4.5,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,235,163158.0,438,21.64655495,8/22/2020 7:18,8/22/2020 0:18,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:22,4315.0,5869.62,-0.607,34.406928,-119.556658,13,2.5,,,0.0,,In_B In_C Off_B Off_C OS1 OS2,In_B In_C Off_B Off_C OS1 OS2,235,163162.0,442,21.63977623,8/22/2020 7:22,8/22/2020 0:22,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:27,4456.38,5890.84,-0.607,34.40712,-119.555121,4,2.8,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,235,163167.0,447,21.63134956,8/22/2020 7:27,8/22/2020 0:27,August,0,night,night
2020-32,A69-9006-7850,8/22/2020 7:34,4392.27,5814.15,-0.607,34.406428,-119.555818,7,2.6,,,0.0,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,235,163174.0,454,21.61959457,8/22/2020 7:34,8/22/2020 0:34,August,0,night,night
