TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-34,A69-1602-3237,8/14/2020 8:01,5623.36,4603.6,5.0,34.395515,-119.542429,6,2.8,,,,,CN In_F Mid_A Mid_B Off_G PB,CN In_F Mid_A Off_G PB
2020-34,A69-1602-3237,8/14/2020 8:26,5397.88,4554.29,5.0,34.395071,-119.544881,2,3.3,,,,,In_F Off_F Off_G PB,In_F Off_F Off_G PB
2020-34,A69-1602-3237,8/14/2020 8:52,5640.58,4629.29,5.0,34.395747,-119.542242,1,3.0,,,,,CN In_F Off_G,CN In_F Off_G
2020-34,A69-1602-3237,8/14/2020 9:04,5426.61,4510.36,5.0,34.394675,-119.544569,1,4.7,,,,,In_F Mid_A Off_G,In_F Mid_A Off_G
2020-34,A69-1602-3237,8/14/2020 10:27,5476.54,4474.85,5.0,34.394355,-119.544026,1,6.6,,,,,In_F Mid_A Off_G,In_F Mid_A Off_G
2020-34,A69-1602-3237,8/14/2020 11:14,5437.26,4607.65,5.0,34.395552,-119.544453,6,2.8,,,,,In_E In_F Mid_A Off_F Off_G,In_E In_F Mid_A Off_F Off_G
2020-34,A69-1602-3237,8/14/2020 12:54,4515.67,4726.47,5.0,34.396623,-119.554475,1,12.1,,,,,Off_D Off_E PB,Off_D Off_E PB
2020-34,A69-1602-3237,8/14/2020 12:55,4575.17,4774.53,5.0,34.397056,-119.553828,1,8.8,,,,,Off_D Off_E Off_F PB,Off_D Off_E PB
2020-34,A69-1602-3237,8/14/2020 13:00,4717.76,4898.5,5.0,34.398174,-119.552277,2,8.4,,,,,In_E Off_E Off_F PB,In_E Off_E Off_F PB
2020-34,A69-1602-3237,8/14/2020 15:16,5474.28,4540.26,5.0,34.394944,-119.54405,1,4.3,,,,,In_F Mid_A Off_G,In_F Mid_A Off_G
2020-34,A69-1602-3237,8/14/2020 21:01,5499.95,4542.87,5.0,34.394968,-119.543771,3,3.7,,,,,In_F Mid_A Mid_B Off_F Off_G,In_F Mid_A Off_F Off_G
2020-34,A69-1602-3237,8/14/2020 21:15,5583.98,4487.71,5.0,34.394471,-119.542857,3,6.0,,,,,In_F Mid_A Mid_B Off_F Off_G,In_F Mid_A Off_F Off_G
2020-34,A69-1602-3237,8/15/2020 0:28,6457.29,4241.52,5.0,34.39225,-119.533361,1,3.1,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:29,6515.08,4330.23,5.0,34.39305,-119.532732,1,2.7,,,,,In_G In_H Mid_D Off_J,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:33,6537.35,4461.21,5.0,34.394231,-119.53249,1,3.4,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:35,6444.54,4383.7,5.0,34.393532,-119.533499,1,3.0,,,,,In_G In_H Mid_D Off_J,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:42,6517.81,4394.9,5.0,34.393633,-119.532702,1,2.9,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:47,6440.08,4255.47,5.0,34.392376,-119.533548,1,3.2,,,,,In_G In_H Mid_D Off_J,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:48,6497.75,4295.95,5.0,34.392741,-119.532921,1,2.8,,,,,In_G In_H Mid_D Off_J,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 0:49,6556.88,4346.7,5.0,34.393199,-119.532277,1,2.8,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 1:02,6541.12,4509.31,5.0,34.394664,-119.532449,1,4.1,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-34,A69-1602-3237,8/15/2020 1:43,5511.7,4509.35,5.0,34.394666,-119.543643,1,11.9,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-34,A69-1602-3237,8/15/2020 1:46,5591.51,4579.64,5.0,34.395299,-119.542775,1,16.3,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-34,A69-1602-3237,8/15/2020 1:48,5614.12,4719.0,5.0,34.396556,-119.542529,1,12.6,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-34,A69-1602-3237,8/15/2020 4:22,5243.85,4827.24,5.0,34.397532,-119.546556,1,3.0,,,,,In_E Mid_A Off_F,In_E Mid_A Off_F
