TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-34,A69-1602-3237,7/31/2020 16:40,3622.19,6593.54,5.0,34.413453,-119.564195,1,4.8,,,,,In_A Off_A OS1,In_A Off_A OS1
2020-34,A69-1602-3237,7/31/2020 17:33,4042.49,6135.75,5.0,34.409327,-119.559623,1,6.4,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-34,A69-1602-3237,7/31/2020 17:41,4394.37,6196.54,5.0,34.409875,-119.555795,1,5.3,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-34,A69-1602-3237,7/31/2020 17:44,4458.17,6119.57,5.0,34.409182,-119.555101,4,4.2,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
2020-34,A69-1602-3237,7/31/2020 17:49,4611.7,6001.04,5.0,34.408113,-119.553431,2,8.1,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-34,A69-1602-3237,7/31/2020 17:50,4648.14,5948.49,5.0,34.407639,-119.553035,4,4.7,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-34,A69-1602-3237,7/31/2020 17:52,4691.37,5885.05,5.0,34.407067,-119.552565,1,6.1,,,,,In_C Off_D OS2,In_C Off_D OS2
2020-34,A69-1602-3237,7/31/2020 17:54,4739.39,5791.27,5.0,34.406222,-119.552042,1,4.1,,,,,In_C In_D Off_D,In_C In_D Off_D
2020-34,A69-1602-3237,7/31/2020 17:56,4788.5,5731.72,5.0,34.405685,-119.551508,1,3.9,,,,,In_C In_D Off_D OS2,In_C In_D Off_D
2020-34,A69-1602-3237,7/31/2020 17:59,4841.94,5637.82,5.0,34.404839,-119.550927,4,3.4,,,,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D
2020-34,A69-1602-3237,7/31/2020 18:05,5061.6,5513.54,5.0,34.403718,-119.548538,1,11.1,,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
2020-34,A69-1602-3237,7/31/2020 18:08,5166.43,5461.18,5.0,34.403246,-119.547398,2,4.9,,,,,In_D In_E Off_D Off_E,In_D In_E Off_D Off_E
2020-34,A69-1602-3237,7/31/2020 18:11,5235.35,5372.16,5.0,34.402444,-119.546648,6,3.8,,,,,In_D In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2
2020-34,A69-1602-3237,7/31/2020 18:13,5258.31,5293.37,5.0,34.401734,-119.546399,1,4.3,,,,,In_D In_E Off_E,In_D In_E Off_E
2020-34,A69-1602-3237,7/31/2020 18:14,5297.33,5255.58,5.0,34.401393,-119.545974,3,4.6,,,,,In_D In_E Off_E PB,In_D In_E Off_E PB
2020-34,A69-1602-3237,7/31/2020 18:16,5351.54,5211.4,5.0,34.400995,-119.545385,7,3.3,,,,,In_D In_E In_F Mid_A Off_E Off_F PB,In_D In_E In_F Mid_A Off_F PB
2020-34,A69-1602-3237,7/31/2020 18:18,5418.4,5137.76,5.0,34.400331,-119.544658,5,3.5,,,,,CN In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_F PB
2020-34,A69-1602-3237,7/31/2020 18:20,5442.77,5089.28,5.0,34.399894,-119.544393,8,3.2,,,,,CN In_E In_F Mid_A Off_E PB,In_E In_F Mid_A Off_E PB
2020-34,A69-1602-3237,7/31/2020 18:21,5449.19,5024.23,5.0,34.399307,-119.544323,15,2.7,,,,,In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_E Off_F PB
2020-34,A69-1602-3237,7/31/2020 18:23,5470.79,4940.77,5.0,34.398555,-119.544088,7,2.6,,,,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB
2020-34,A69-1602-3237,7/31/2020 18:32,5623.93,4574.48,5.0,34.395253,-119.542423,2,4.0,,,,,CN Mid_B Off_E Off_F Off_G,Mid_B Off_E Off_F Off_G
2020-34,A69-1602-3237,7/31/2020 18:33,5651.72,4520.29,5.0,34.394764,-119.542121,1,7.7,,,,,CN In_F Mid_A Mid_B Off_G,In_F Mid_A Off_G
