t,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,geometry,TIMEDELTA,speed,prev_pt,direction,turning_angle,state
2020-07-07 07:01:00,2020-04,A69-9001-4985,7/7/2020 7:01,3555.88,5798.59,5.0,34.406287,-119.564915,1,12.6,,,,,Off_A Off_B OS1,Off_A Off_B OS1,POINT (-119.564915 34.406287),0 days 00:00:00,1.1546290596187316,,112.66750781258202,0.0,0
2020-07-07 07:05:00,2020-04,A69-9001-4985,7/7/2020 7:05,3811.72,5692.17,5.0,34.405328,-119.562132,5,4.8,,,,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,POINT (-119.562132 34.405328),0 days 00:04:00,1.1546290596187316,POINT (-119.564915 34.406287),112.66750781258202,-2.9754913148303865,0
2020-07-07 07:07:00,2020-04,A69-9001-4985,7/7/2020 7:07,3926.96,5651.13,5.0,34.404958,-119.560879,1,9.4,,,,,In_B Off_B Off_C,In_B Off_B Off_C,POINT (-119.560879 34.404958),0 days 00:02:00,1.0191553683840775,POINT (-119.562132 34.405328),109.69201649775164,3.169983701279525,0
2020-07-07 07:10:00,2020-04,A69-9001-4985,7/7/2020 7:10,4063.79,5593.64,5.0,34.40444,-119.55939,2,8.9,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.55939 34.40444),0 days 00:03:00,0.8248616979496728,POINT (-119.560879 34.404958),112.86200019903117,0.9223515474054212,0
2020-07-07 07:11:00,2020-04,A69-9001-4985,7/7/2020 7:11,4168.02,5547.88,5.0,34.404028,-119.558257,1,14.7,,,,,In_B In_C Off_B,In_B In_C Off_B,POINT (-119.558257 34.404028),0 days 00:01:00,1.89596753700695,POINT (-119.55939 34.40444),113.78435174643658,2.9786126191529063,0
2020-07-07 07:14:00,2020-04,A69-9001-4985,7/7/2020 7:14,4278.68,5492.28,5.0,34.403527,-119.557053,4,3.6,,,,,In_C In_D Off_B Off_C Off_D,In_C In_D Off_B Off_C Off_D,POINT (-119.557053 34.403527),0 days 00:03:00,0.6881638337571614,POINT (-119.558257 34.404028),116.76296436558948,20.081474552406572,0
2020-07-07 07:16:00,2020-04,A69-9001-4985,7/7/2020 7:16,4372.94,5392.28,5.0,34.402625,-119.556028,3,5.1,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,POINT (-119.556028 34.402625),0 days 00:02:00,1.1454559991984568,POINT (-119.557053 34.403527),136.84443891799606,16.98574493869784,0
2020-07-07 07:18:00,2020-04,A69-9001-4985,7/7/2020 7:18,4427.32,5282.04,5.0,34.401631,-119.555436,4,4.0,,,,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2,POINT (-119.555436 34.401631),0 days 00:02:00,1.0247320765953398,POINT (-119.556028 34.402625),153.8301838566939,-21.06089083717575,0
2020-07-07 07:42:00,2020-04,A69-9001-4985,7/7/2020 7:42,4863.59,4880.28,5.0,34.39801,-119.550692,4,4.2,,,,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,POINT (-119.550692 34.39801),0 days 00:24:00,0.4117899677483447,POINT (-119.555436 34.401631),132.76929301951816,-69.78866140888972,0
2020-07-07 07:51:00,2020-04,A69-9001-4985,7/7/2020 7:51,5112.47,5006.63,5.0,34.399149,-119.547985,10,2.5,,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,POINT (-119.547985 34.399149),0 days 00:09:00,0.5169319850291592,POINT (-119.550692 34.39801),62.98063161062845,41.1160916842269,0
