TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day
2020-31,A69-9006-7852,8/7/2020 7:32,4526.57,5618.68,-0.152,34.404666,-119.554357,8,2.5,,,0.0,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2,220,141572.0,452,20.04704666,8/7/2020 7:32,8/7/2020 0:32,August,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:37,4659.82,5582.59,-0.152,34.404341,-119.552908,2,3.1,,,0.0,,In_D Off_C Off_D OS2,In_D Off_C Off_D OS2,220,141577.0,457,20.04632378,8/7/2020 7:37,8/7/2020 0:37,August,0,night,night
2020-31,A69-9006-7852,8/6/2020 7:59,4646.5,5393.72,0.0,34.402638,-119.553053,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,219,140159.0,479,19.74198151,8/6/2020 7:59,8/6/2020 0:59,August,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:44,4839.89,5373.05,0.0,34.402452,-119.550949,7,2.5,,,0.0,,In_D Off_D Off_E OS2 PB,In_D Off_D Off_E OS2 PB,220,141584.0,464,20.04623985,8/7/2020 7:44,8/7/2020 0:44,August,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:46,4872.75,5346.27,0.0,34.40221,-119.550592,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,220,141586.0,466,20.04595757,8/7/2020 7:46,8/7/2020 0:46,August,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:47,4900.07,5335.47,0.0,34.402113,-119.550295,3,4.7,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,220,141587.0,467,20.04583168,8/7/2020 7:47,8/7/2020 0:47,August,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:48,4945.15,5320.46,0.0,34.401978,-119.549805,1,5.7,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,220,141588.0,468,20.04580498,8/7/2020 7:48,8/7/2020 0:48,August,0,night,night
2020-31,A69-9006-7852,8/9/2020 7:41,5251.12,4855.72,0.0,34.397788,-119.546477,2,2.9,,,0.0,,In_E In_F Mid_A PB,In_E In_F Mid_A PB,222,144461.0,461,20.49950027,8/9/2020 7:41,8/9/2020 0:41,August,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:18,4560.16,5782.75,0.303,34.406145,-119.553992,1,4.0,,,0.3031,,In_C Off_C Off_D,In_C Off_C Off_D,201,114198.0,438,20.66480637,7/19/2020 7:18,7/19/2020 0:18,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:25,4399.45,5948.47,0.455,34.407639,-119.55574,1,4.4,,,0.4547,,In_B In_C Off_B,In_B In_C Off_B,201,114205.0,445,21.43543243,7/19/2020 7:25,7/19/2020 0:25,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:23,4456.41,5951.27,0.606,34.407664,-119.55512,5,3.1,,,0.6063,,In_B In_C Off_B Off_C OS2,In_B In_C Off_B Off_C OS2,201,114203.0,443,20.52395439,7/19/2020 7:23,7/19/2020 0:23,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:35,4295.02,5669.53,0.606,34.405124,-119.556876,7,2.7,,,0.6063,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_C Off_D OS2,201,114215.0,455,20.43594551,7/19/2020 7:35,7/19/2020 0:35,July,0,night,night
2020-31,A69-9006-7852,8/7/2020 7:26,4388.73,5490.24,0.606,34.403508,-119.555856,6,2.9,,,0.6063,,In_C Off_C Off_D Off_E OS2,In_C Off_C Off_D Off_E OS2,220,141566.0,446,17.73715973,8/7/2020 7:26,8/7/2020 0:26,August,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:01,4780.83,5310.65,0.91,34.401889,-119.551592,1,4.4,,,0.9095,,In_D Off_D OS2,In_D Off_D OS2,201,114181.0,421,15.72599506,7/19/2020 7:01,7/19/2020 0:01,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:18,4593.03,5809.72,0.91,34.406388,-119.553634,1,3.3,,,0.9095,,In_C Off_C OS2,In_C Off_C OS2,201,114198.0,438,15.7433815,7/19/2020 7:18,7/19/2020 0:18,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:08,4869.68,5580.59,1.364,34.404323,-119.550625,1,3.7,,,1.3643,,In_D Off_D OS2,In_D Off_D OS2,201,114188.0,428,15.66527176,7/19/2020 7:08,7/19/2020 0:08,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:24,4432.73,5979.03,1.668,34.407915,-119.555378,1,3.1,,,1.6675,,In_B In_C Off_C,In_B In_C Off_C,201,114204.0,444,15.66528893,7/19/2020 7:24,7/19/2020 0:24,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:38,4388.27,5530.93,1.819,34.403875,-119.555861,4,2.9,,,1.8191,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,201,114218.0,458,15.66986465,7/19/2020 7:38,7/19/2020 0:38,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:22,4493.13,5887.64,2.274,34.407091,-119.554721,1,3.0,,,2.2739,,In_C Off_C OS2,In_C Off_C OS2,201,114202.0,442,15.92672634,7/19/2020 7:22,7/19/2020 0:22,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:29,4231.39,5964.34,2.426,34.407782,-119.557568,3,3.3,,,2.4255,,In_B In_C Off_B OS1,In_B In_C Off_B OS1,201,114209.0,449,15.91470528,7/19/2020 7:29,7/19/2020 0:29,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:30,4194.68,5923.54,2.577,34.407414,-119.557967,1,3.7,,,2.5771,,In_B In_C Off_B,In_B In_C Off_B,201,114210.0,450,15.90077972,7/19/2020 7:30,7/19/2020 0:30,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:31,4203.47,5858.39,3.032,34.406827,-119.557871,8,2.8,,,3.0319,,In_B In_C Off_B Off_D OS1,In_B In_C Off_B Off_D OS1,201,114211.0,451,15.23744774,7/19/2020 7:31,7/19/2020 0:31,July,0,night,night
2020-31,A69-9006-7852,7/19/2020 7:36,4335.96,5612.77,4.851,34.404613,-119.55643,1,3.7,,,4.8511,,In_C Off_B Off_D,In_C Off_B Off_D,201,114216.0,456,14.79122353,7/19/2020 7:36,7/19/2020 0:36,July,0,night,night
2020-31,A69-9006-7852,8/6/2020 8:00,4690.41,5379.87,-0.607,34.402513,-119.552575,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,219,140160.0,480,19.74102592,8/6/2020 8:00,8/6/2020 1:00,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:01,4722.47,5417.12,-0.607,34.402849,-119.552226,4,2.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,219,140161.0,481,19.73969269,8/6/2020 8:01,8/6/2020 1:01,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:13,5012.91,5204.53,-0.607,34.400933,-119.549068,4,2.7,,,0.0,,In_D In_E Off_E PB,In_D In_E Off_E PB,219,140173.0,493,19.72777748,8/6/2020 8:13,8/6/2020 1:13,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:16,5042.15,5071.16,-0.607,34.39973,-119.54875,4,2.8,,,0.0,,In_D In_E Off_E PB,In_D In_E Off_E PB,219,140176.0,496,19.72519302,8/6/2020 8:16,8/6/2020 1:16,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:20,4974.0,4943.07,-0.607,34.398576,-119.549491,4,2.6,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,219,140180.0,500,19.72110939,8/6/2020 8:20,8/6/2020 1:20,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:21,4916.37,4955.0,-0.607,34.398683,-119.550118,1,3.1,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,219,140181.0,501,19.7196846,8/6/2020 8:21,8/6/2020 1:21,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:22,4862.22,4968.28,-0.607,34.398803,-119.550706,1,3.7,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,219,140182.0,502,19.718256,8/6/2020 8:22,8/6/2020 1:22,August,1,night,night
2020-31,A69-9006-7852,8/6/2020 8:25,4722.19,5021.06,-0.607,34.399279,-119.552229,1,15.1,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,219,140185.0,505,19.71396255,8/6/2020 8:25,8/6/2020 1:25,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:00,5166.73,5168.73,-0.607,34.40061,-119.547395,4,3.1,,,0.0,,In_D In_E Off_D Off_E,In_D In_E Off_D Off_E,220,141600.0,480,20.04413223,8/7/2020 8:00,8/7/2020 1:00,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:02,5160.62,5108.12,-0.607,34.400064,-119.547461,3,2.8,,,0.0,,In_D In_E Mid_A PB,In_D In_E Mid_A PB,220,141602.0,482,20.04392624,8/7/2020 8:02,8/7/2020 1:02,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:16,5163.08,4851.99,-0.607,34.397755,-119.547434,7,2.6,,,0.0,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB,220,141616.0,496,20.04160118,8/7/2020 8:16,8/7/2020 1:16,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:18,5230.17,4851.92,-0.607,34.397754,-119.546705,1,2.8,,,0.0,,In_E Mid_A Off_F,In_E Mid_A Off_F,220,141618.0,498,20.04127121,8/7/2020 8:18,8/7/2020 1:18,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:26,5457.6,4890.55,-0.607,34.398102,-119.544231,1,2.8,,,0.0,,In_E In_F Mid_A,In_E In_F Mid_A,220,141626.0,506,20.03958321,8/7/2020 8:26,8/7/2020 1:26,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:37,5198.72,4888.49,-0.607,34.398084,-119.547047,7,2.8,,,0.0,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB,220,141637.0,517,20.03116417,8/7/2020 8:37,8/7/2020 1:37,August,1,night,night
2020-31,A69-9006-7852,8/7/2020 8:38,5179.41,4863.27,-0.607,34.397856,-119.547257,2,3.1,,,0.0,,In_E In_F Off_F PB,In_E In_F Off_F PB,220,141638.0,518,20.03016853,8/7/2020 8:38,8/7/2020 1:38,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:08,4926.25,4984.27,-0.607,34.398947,-119.55001,1,3.3,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,221,143048.0,488,20.34551811,8/8/2020 8:08,8/8/2020 1:08,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:09,4926.25,4959.85,-0.607,34.398727,-119.55001,3,2.8,,,0.0,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,221,143049.0,489,20.34530067,8/8/2020 8:09,8/8/2020 1:09,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:45,4996.7,4930.28,-0.607,34.398461,-119.549244,4,2.6,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,221,143085.0,525,20.32818985,8/8/2020 8:45,8/8/2020 1:45,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:50,4985.94,5099.71,-0.607,34.399988,-119.549361,1,5.1,,,0.0,,In_E Off_F PB,In_E Off_F PB,221,143090.0,530,20.31844902,8/8/2020 8:50,8/8/2020 1:50,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:51,4986.64,5154.97,-0.607,34.400486,-119.549353,9,2.6,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,221,143091.0,531,20.31645775,8/8/2020 8:51,8/8/2020 1:51,August,1,night,night
2020-31,A69-9006-7852,8/8/2020 8:57,4866.64,5253.02,-0.607,34.40137,-119.550658,3,3.0,,,0.0,,In_E Off_D Off_E OS2,In_E Off_D Off_E OS2,221,143097.0,537,20.30624962,8/8/2020 8:57,8/8/2020 1:57,August,1,night,night
2020-31,A69-9006-7852,8/9/2020 8:15,5246.32,4750.83,-0.607,34.396843,-119.546529,2,3.5,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,222,144495.0,495,20.45824242,8/9/2020 8:15,8/9/2020 1:15,August,1,night,night
2020-31,A69-9006-7852,8/9/2020 8:34,5346.42,4704.34,-0.607,34.396424,-119.545441,1,5.2,,,0.0,,In_E In_F Mid_A PB,In_E In_F PB,222,144514.0,514,20.43520355,8/9/2020 8:34,8/9/2020 1:34,August,1,night,night
2020-31,A69-9006-7852,8/9/2020 8:48,5022.64,4940.26,-0.607,34.39855,-119.548962,4,2.6,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,222,144528.0,528,20.41913795,8/9/2020 8:48,8/9/2020 1:48,August,1,night,night
2020-31,A69-9006-7852,8/9/2020 8:52,5077.01,5043.79,-0.607,34.399484,-119.548371,8,2.6,,,0.0,,In_D In_E Mid_A Off_F PB,In_D In_E Mid_A Off_F PB,222,144532.0,532,20.4146843,8/9/2020 8:52,8/9/2020 1:52,August,1,night,night
2020-31,A69-9006-7852,8/9/2020 8:55,4995.25,5057.43,-0.607,34.399607,-119.54926,1,3.5,,,0.0,,In_D Off_E PB,In_D Off_E PB,222,144535.0,535,20.41079521,8/9/2020 8:55,8/9/2020 1:55,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:08,5428.45,4525.77,-0.607,34.394814,-119.544549,1,5.1,,,0.0,,Mid_A Off_F Off_G,Mid_A Off_F Off_G,223,145928.0,488,20.51856041,8/10/2020 8:08,8/10/2020 1:08,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:29,5413.6,4523.31,-0.607,34.394792,-119.54471,1,4.3,,,0.0,,In_F Mid_A Off_G,In_F Mid_A Off_G,223,145949.0,509,20.49300575,8/10/2020 8:29,8/10/2020 1:29,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:43,5052.0,4807.97,-0.607,34.397358,-119.548643,1,4.0,,,0.0,,Mid_A Off_E Off_F PB,Off_E Off_F PB,223,145963.0,523,20.47554398,8/10/2020 8:43,8/10/2020 1:43,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:43,5070.1,4828.71,-0.607,34.397545,-119.548446,5,2.9,,,0.0,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB,223,145963.0,523,20.47552681,8/10/2020 8:43,8/10/2020 1:43,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:47,4990.39,4953.15,-0.607,34.398667,-119.549313,10,2.5,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,223,145967.0,527,20.47049904,8/10/2020 8:47,8/10/2020 1:47,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:50,4975.16,5040.71,-0.607,34.399456,-119.549478,9,2.5,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,223,145970.0,530,20.46674728,8/10/2020 8:50,8/10/2020 1:50,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:51,4943.7,5081.81,-0.607,34.399826,-119.54982,9,2.5,,,0.0,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,223,145971.0,531,20.46547699,8/10/2020 8:51,8/10/2020 1:51,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:56,4822.12,5216.14,-0.607,34.401037,-119.551143,1,4.0,,,0.0,,In_D Off_E OS2,In_D Off_E OS2,223,145976.0,536,20.45920753,8/10/2020 8:56,8/10/2020 1:56,August,1,night,night
2020-31,A69-9006-7852,8/10/2020 8:57,4795.76,5222.91,-0.607,34.401098,-119.551429,4,2.8,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,223,145977.0,537,20.45797539,8/10/2020 8:57,8/10/2020 1:57,August,1,night,night
