TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-31,A69-9006-7852,7/20/2020 4:34,4364.9,5889.63,-0.607,34.407109,-119.556116,4,2.9,,,-0.6065,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
2020-31,A69-9006-7852,8/6/2020 7:47,4558.1,5909.67,-0.607,34.407289,-119.554014,1,3.5,,,-0.6065,,In_C Off_C OS2,In_C Off_C OS2
2020-31,A69-9006-7852,8/6/2020 7:48,4563.09,5864.21,-0.607,34.40688,-119.55396,2,2.9,,,-0.6065,,In_C In_D Off_C OS2,In_C In_D Off_C OS2
2020-31,A69-9006-7852,8/6/2020 7:49,4543.74,5811.14,-0.607,34.406401,-119.55417,1,3.0,,,-0.6065,,In_C Off_C OS2,In_C Off_C OS2
2020-31,A69-9006-7852,8/6/2020 7:51,4529.36,5715.03,-0.607,34.405535,-119.554327,1,3.8,,,-0.6065,,In_C In_D Off_D,In_C In_D Off_D
2020-31,A69-9006-7852,8/6/2020 7:54,4574.66,5579.65,-0.607,34.404314,-119.553834,1,5.6,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-31,A69-9006-7852,8/6/2020 7:57,4578.64,5457.3,-0.607,34.403211,-119.553791,7,2.7,,,-0.6065,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2
2020-31,A69-9006-7852,8/6/2020 8:00,4690.41,5379.87,-0.607,34.402513,-119.552575,4,2.7,,,-0.6065,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
2020-31,A69-9006-7852,8/6/2020 8:01,4722.47,5417.12,-0.607,34.402849,-119.552226,4,2.7,,,-0.6065,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
2020-31,A69-9006-7852,8/6/2020 8:13,5012.91,5204.53,-0.607,34.400933,-119.549068,4,2.7,,,-0.6065,,In_D In_E Off_E PB,In_D In_E Off_E PB
2020-31,A69-9006-7852,8/6/2020 8:16,5042.15,5071.16,-0.607,34.39973,-119.54875,4,2.8,,,-0.6065,,In_D In_E Off_E PB,In_D In_E Off_E PB
2020-31,A69-9006-7852,8/6/2020 8:20,4974.0,4943.07,-0.607,34.398576,-119.549491,4,2.6,,,-0.6065,,In_E Off_E Off_F PB,In_E Off_E Off_F PB
2020-31,A69-9006-7852,8/6/2020 8:21,4916.37,4955.0,-0.607,34.398683,-119.550118,1,3.1,,,-0.6065,,Off_E Off_F PB,Off_E Off_F PB
2020-31,A69-9006-7852,8/6/2020 8:22,4862.22,4968.28,-0.607,34.398803,-119.550706,1,3.7,,,-0.6065,,Off_E Off_F PB,Off_E Off_F PB
2020-31,A69-9006-7852,8/6/2020 8:25,4722.19,5021.06,-0.607,34.399279,-119.552229,1,15.1,,,-0.6065,,Off_E Off_F PB,Off_E Off_F PB
2020-31,A69-9006-7852,8/6/2020 10:43,3835.06,6329.95,-0.607,34.411077,-119.561879,1,3.6,,,-0.6065,,In_A In_B Off_A,In_A In_B Off_A
2020-31,A69-9006-7852,8/6/2020 10:45,3806.96,6233.25,-0.607,34.410206,-119.562185,1,3.6,,,-0.6065,,In_B Off_A Off_B,In_B Off_A Off_B
2020-31,A69-9006-7852,8/6/2020 10:48,3839.1,6121.65,-0.607,34.4092,-119.561835,4,2.6,,,-0.6065,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1
2020-31,A69-9006-7852,8/6/2020 10:52,3901.72,5915.61,-0.607,34.407342,-119.561153,1,5.2,,,-0.6065,,In_B Off_B Off_C OS1,In_B Off_C OS1
2020-31,A69-9006-7852,8/6/2020 12:44,4220.34,5815.41,-0.607,34.406439,-119.557688,1,2.9,,,-0.6065,,In_C Off_B Off_C,In_C Off_B Off_C
2020-31,A69-9006-7852,8/6/2020 12:49,4433.51,5710.13,-0.607,34.40549,-119.555369,1,3.0,,,-0.6065,,In_C Off_C Off_D,In_C Off_C Off_D
2020-31,A69-9006-7852,8/6/2020 12:54,4464.18,5486.58,-0.607,34.403475,-119.555036,1,2.9,,,-0.6065,,Off_C Off_D OS2,Off_C Off_D OS2
