TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-12,A69-9001-4324,8/14/2020 7:22,5588.5,4721.25,5.0,34.396576,-119.542808,1,9.8,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-12,A69-9001-4324,8/14/2020 8:11,5403.73,4793.25,5.0,34.397225,-119.544817,4,2.7,,,,,In_E In_F Off_F Off_G,In_E In_F Off_F Off_G
2020-12,A69-9001-4324,8/14/2020 8:14,5476.47,4746.09,5.0,34.3968,-119.544026,1,5.5,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-12,A69-9001-4324,8/14/2020 8:16,5458.5,4689.55,5.0,34.39629,-119.544222,2,5.6,,,,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-12,A69-9001-4324,8/14/2020 15:33,5559.85,4457.91,5.0,34.394202,-119.54312,3,6.9,,,,,In_F Mid_A Mid_B Off_F Off_G,In_F Mid_A Off_F Off_G
2020-12,A69-9001-4324,8/14/2020 15:48,5461.14,4421.22,5.0,34.393871,-119.544193,2,12.7,,,,,In_E In_F Mid_A Off_G,In_E In_F Mid_A Off_G
2020-12,A69-9001-4324,8/14/2020 15:50,5502.19,4458.3,5.0,34.394206,-119.543747,1,24.4,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-12,A69-9001-4324,8/14/2020 15:52,5605.22,4487.23,5.0,34.394466,-119.542626,1,12.9,,,,,In_E In_F Mid_B Off_G,In_E In_F Off_G
2020-12,A69-9001-4324,8/14/2020 16:25,5502.67,4487.76,5.0,34.394471,-119.543742,3,5.6,,,,,In_E In_F Mid_A Mid_B Off_G,In_E In_F Mid_A Off_G
2020-12,A69-9001-4324,8/14/2020 17:51,5206.02,4522.97,5.0,34.394789,-119.546968,4,7.9,,,,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB
2020-12,A69-9001-4324,8/14/2020 17:53,5279.5,4488.29,5.0,34.394476,-119.546168,5,3.5,,,,,In_F Mid_A Off_F Off_G PB,In_F Mid_A Off_F Off_G PB
2020-12,A69-9001-4324,8/14/2020 21:03,5621.06,4507.12,5.0,34.394646,-119.542454,1,65.0,,,,,In_E In_F Mid_A Mid_B,In_E In_F Mid_A
2020-12,A69-9001-4324,8/14/2020 21:08,5535.48,4503.77,5.0,34.394615,-119.543385,1,83.3,,,,,In_E In_F Mid_A Mid_B,In_E In_F Mid_A
2020-12,A69-9001-4324,8/14/2020 22:05,5557.14,4767.06,5.0,34.396989,-119.543149,2,4.7,,,,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-12,A69-9001-4324,8/14/2020 23:33,6404.09,4243.69,5.0,34.39227,-119.533939,1,4.0,,,,,In_G In_H Mid_D,In_G In_H Mid_D
2020-12,A69-9001-4324,8/14/2020 23:57,6433.73,4325.22,5.0,34.393005,-119.533617,1,3.1,,,,,In_G In_H Mid_D,In_G In_H Mid_D
