TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-22,A69-9001-4331,5/21/2020 20:38,4122.58,5860.54,5.0,34.406846,-119.558751,2,2.9,,,,,In_B Off_B Off_C Off_D,In_B Off_B Off_C Off_D
2020-22,A69-9001-4331,5/21/2020 20:40,3975.47,5911.71,5.0,34.407307,-119.560351,6,2.9,,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_C Off_D
2020-22,A69-9001-4331,5/21/2020 20:42,3924.19,5978.26,5.0,34.407907,-119.560909,2,3.7,,,,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1
2020-22,A69-9001-4331,5/21/2020 20:46,3861.03,5933.94,5.0,34.407508,-119.561596,10,3.0,,,,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_C OS1
2020-22,A69-9001-4331,5/21/2020 20:53,3841.88,5624.09,5.0,34.404714,-119.561804,1,21.6,,,,,In_B Off_A Off_B OS1,In_B Off_A OS1
2020-22,A69-9001-4331,5/22/2020 1:01,5296.72,4495.98,5.0,34.394545,-119.545981,1,9.0,,,,,Off_F Off_G PB,Off_F Off_G PB
2020-22,A69-9001-4331,5/22/2020 1:07,5255.49,4616.09,5.0,34.395628,-119.54643,1,4.3,,,,,In_E Off_F Off_G,In_E Off_F Off_G
2020-22,A69-9001-4331,5/22/2020 2:27,5023.3,4768.74,5.0,34.397004,-119.548955,1,5.7,,,,,In_E Off_E Off_F PB,Off_E Off_F PB
2020-22,A69-9001-4331,5/22/2020 3:13,4897.77,4880.53,5.0,34.398012,-119.55032,3,3.0,,,,,In_E Off_E Off_F PB,In_E Off_E Off_F PB
2020-22,A69-9001-4331,5/22/2020 3:18,4991.85,4973.05,5.0,34.398846,-119.549297,1,3.5,,,,,Off_D Off_E Off_F PB,Off_E Off_F PB
2020-22,A69-9001-4331,5/22/2020 3:22,4953.45,5017.68,5.0,34.399248,-119.549714,13,2.5,,,,,In_E Off_D Off_E Off_F OS2 PB,In_E Off_D Off_E Off_F OS2 PB
2020-22,A69-9001-4331,5/22/2020 3:24,4890.28,5019.55,5.0,34.399265,-119.550401,14,2.5,,,,,In_D In_E Off_E Off_F OS2 PB,In_D In_E Off_E Off_F OS2 PB
