TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-32,A69-9006-7850,2020-07-23 07:04:00,4451.15,5785.46,-0.455,34.40617,-119.555177,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,205,119944.0,424,16.88959885,7/23/2020 7:04,7/23/2020 0:04,July,0,night,night,POINT (-119.555177 34.40617)
2020-32,A69-9006-7850,2020-07-23 07:05:00,4445.12,5756.71,-0.455,34.40591,-119.555243,1,3.2,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,205,119945.0,425,16.88841057,7/23/2020 7:05,7/23/2020 0:05,July,0,night,night,POINT (-119.555243 34.40591)
2020-32,A69-9006-7850,2020-07-23 07:06:00,4457.82,5700.78,-0.455,34.405406,-119.555105,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,205,119946.0,426,16.8872776,7/23/2020 7:06,7/23/2020 0:06,July,0,night,night,POINT (-119.555105 34.405406)
2020-32,A69-9006-7850,2020-07-23 07:11:00,4532.23,5536.9,-0.455,34.403929,-119.554296,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,205,119951.0,431,16.88142014,7/23/2020 7:11,7/23/2020 0:11,July,0,night,night,POINT (-119.554296 34.403929)
2020-32,A69-9006-7850,2020-07-23 07:26:00,4576.69,5277.59,-0.455,34.401591,-119.553812,1,3.6,,,0.0,,Off_D Off_E OS2,Off_D Off_E OS2,205,119966.0,446,16.86390877,7/23/2020 7:26,7/23/2020 0:26,July,0,night,night,POINT (-119.553812 34.401591)
2020-32,A69-9006-7850,2020-07-23 07:01:00,4472.32,5888.77,-0.303,34.407101,-119.554947,1,3.9,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,205,119941.0,421,16.89181519,7/23/2020 7:01,7/23/2020 0:01,July,0,night,night,POINT (-119.554947 34.407101)
2020-32,A69-9006-7850,2020-07-23 07:02:00,4452.85,5835.42,-0.303,34.40662,-119.555159,1,3.0,,,0.0,,In_C Off_C OS2,In_C Off_C OS2,205,119942.0,422,16.8911171,7/23/2020 7:02,7/23/2020 0:02,July,0,night,night,POINT (-119.555159 34.40662)
2020-32,A69-9006-7850,2020-07-23 07:09:00,4512.23,5622.15,-0.303,34.404697,-119.554513,1,3.1,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,205,119949.0,429,16.88373566,7/23/2020 7:09,7/23/2020 0:09,July,0,night,night,POINT (-119.554513 34.404697)
2020-32,A69-9006-7850,2020-07-23 07:15:00,4468.54,5466.0,-0.303,34.40329,-119.554988,2,2.9,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2,205,119955.0,435,16.87656784,7/23/2020 7:15,7/23/2020 0:15,July,0,night,night,POINT (-119.554988 34.40329)
2020-32,A69-9006-7850,2020-07-23 07:20:00,4462.49,5348.16,-0.303,34.402227,-119.555054,1,4.1,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_E OS2,205,119960.0,440,16.87059402,7/23/2020 7:20,7/23/2020 0:20,July,0,night,night,POINT (-119.555054 34.402227)
2020-32,A69-9006-7850,2020-07-23 03:32:00,4769.61,5758.87,-0.455,34.40593,-119.551714,1,3.9,,,0.0,,In_C In_D Off_D,In_C In_D Off_D,204,119732.0,212,17.38070869,7/23/2020 3:32,7/22/2020 20:32,July,20,night,night,POINT (-119.551714 34.40593)
2020-32,A69-9006-7850,2020-07-23 03:05:00,5030.1,5470.43,-0.303,34.40333,-119.548881,1,4.0,,,0.0,,In_D In_E Off_E OS2,In_E Off_E OS2,204,119705.0,185,17.41144371,7/23/2020 3:05,7/22/2020 20:05,July,20,night,night,POINT (-119.548881 34.40333)
2020-32,A69-9006-7850,2020-07-23 03:06:00,5024.31,5500.7,-0.303,34.403603,-119.548944,2,4.5,,,0.0,,In_D In_E Off_D OS2,In_D In_E Off_D OS2,204,119706.0,186,17.41032982,7/23/2020 3:06,7/22/2020 20:06,July,20,night,night,POINT (-119.548944 34.403603)
2020-32,A69-9006-7850,2020-07-23 03:21:00,4988.02,5680.44,-0.303,34.405223,-119.549338,1,11.2,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,204,119721.0,201,17.395401,7/23/2020 3:21,7/22/2020 20:21,July,20,night,night,POINT (-119.549338 34.405223)
2020-32,A69-9006-7850,2020-07-23 03:26:00,4864.28,5778.87,-0.303,34.40611,-119.550684,1,4.7,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,204,119726.0,206,17.3900013,7/23/2020 3:26,7/22/2020 20:26,July,20,night,night,POINT (-119.550684 34.40611)
2020-32,A69-9006-7850,2020-07-23 03:29:00,4789.71,5789.59,-0.303,34.406207,-119.551495,1,4.2,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,204,119729.0,209,17.38705444,7/23/2020 3:29,7/22/2020 20:29,July,20,night,night,POINT (-119.551495 34.406207)
