TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-40,A69-9001-4336,8/25/2020 18:50,4836.98,5152.03,5.0,34.40046,-119.550981,2,6.3,,,,,In_D In_D_2 Off_D OS2,In_D In_D_2 Off_D OS2
2020-40,A69-9001-4336,8/25/2020 18:55,5087.68,4895.06,5.0,34.398143,-119.548254,4,2.6,,,,,In_E Off_E Off_F PB,In_E Off_E Off_F PB
2020-40,A69-9001-4336,8/25/2020 18:56,5166.12,4822.49,5.0,34.397489,-119.547401,2,5.1,,,,,In_D In_E Off_F PB,In_D In_E Off_F PB
2020-40,A69-9001-4336,8/25/2020 19:03,5451.68,4503.56,5.0,34.394614,-119.544296,1,7.5,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-40,A69-9001-4336,8/25/2020 19:19,5550.03,4540.09,5.0,34.394943,-119.543227,1,39.2,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-40,A69-9001-4336,8/25/2020 22:04,5604.29,4453.76,5.0,34.394165,-119.542637,1,8.4,,,,,In_F Mid_A Mid_B Off_G,In_F Mid_A Off_G
2020-40,A69-9001-4336,8/26/2020 4:18,5548.62,5004.41,5.0,34.399129,-119.543242,1,3.5,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-40,A69-9001-4336,8/26/2020 4:20,5507.59,5029.83,5.0,34.399358,-119.543688,1,3.4,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-40,A69-9001-4336,8/26/2020 4:22,5466.29,5066.59,5.0,34.399689,-119.544137,3,3.1,,,,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-40,A69-9001-4336,8/26/2020 5:01,4975.03,5395.55,5.0,34.402655,-119.54948,1,4.5,,,,,In_D In_D_2 Off_E,In_D In_D_2 Off_E
2020-40,A69-9001-4336,8/26/2020 5:04,4653.18,5798.5,5.0,34.406287,-119.55298,3,3.0,,,,,In_C In_D In_D_2 Off_D OS2,In_C In_D In_D_2 Off_D OS2
2020-40,A69-9001-4336,8/26/2020 5:07,4600.96,5833.83,5.0,34.406606,-119.553548,2,2.9,,,,,In_C In_D_2 Off_C OS2,In_C In_D_2 Off_C OS2
2020-40,A69-9001-4336,8/26/2020 5:09,4562.85,5904.05,5.0,34.407239,-119.553963,4,3.1,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 5:12,4529.72,5958.64,5.0,34.407731,-119.554323,2,4.9,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 5:16,4424.47,6032.37,5.0,34.408395,-119.555468,1,3.2,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-40,A69-9001-4336,8/26/2020 5:21,4301.32,6100.87,5.0,34.409013,-119.556807,2,3.1,,,,,In_B In_C Off_C OS2,In_B In_C Off_C OS2
2020-40,A69-9001-4336,8/26/2020 5:27,4166.59,6164.63,5.0,34.409587,-119.558273,2,3.3,,,,,In_B In_C Off_C OS1,In_B In_C Off_C OS1
2020-40,A69-9001-4336,8/26/2020 5:29,4148.21,6214.39,5.0,34.410036,-119.558473,1,3.4,,,,,In_B Off_B OS1,In_B Off_B OS1
2020-40,A69-9001-4336,8/26/2020 5:31,4225.22,6200.44,5.0,34.40991,-119.557635,2,3.4,,,,,In_B In_C Off_C OS1,In_B In_C Off_C OS1
2020-40,A69-9001-4336,8/26/2020 5:36,4299.08,6055.08,5.0,34.4086,-119.556832,4,2.7,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
2020-40,A69-9001-4336,8/26/2020 5:40,4398.16,5960.7,5.0,34.407749,-119.555754,1,2.9,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-40,A69-9001-4336,8/26/2020 5:48,4601.13,5799.27,5.0,34.406294,-119.553546,4,2.8,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 6:21,4615.77,5642.33,5.0,34.404879,-119.553387,13,2.4,,,,,In_B In_C In_D Off_C Off_D OS2,In_B In_C In_D Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 6:23,4664.92,5690.72,5.0,34.405316,-119.552852,7,2.6,,,,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 6:35,4483.54,5882.31,5.0,34.407043,-119.554825,4,2.7,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 6:58,4724.66,5686.79,5.0,34.40528,-119.552203,2,2.9,,,,,In_C In_D In_D_2 Off_D,In_C In_D In_D_2 Off_D
2020-40,A69-9001-4336,8/26/2020 7:04,4603.13,5822.26,5.0,34.406501,-119.553524,1,3.8,,,,,In_C In_D Off_D,In_C In_D Off_D
2020-40,A69-9001-4336,8/26/2020 7:07,4535.0,5851.84,5.0,34.406768,-119.554265,7,2.6,,,,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:09,4484.35,5891.47,5.0,34.407125,-119.554816,1,2.9,,,,,In_C In_D Off_C OS2,In_C Off_C OS2
2020-40,A69-9001-4336,8/26/2020 7:16,4329.74,6062.88,5.0,34.40867,-119.556498,2,2.9,,,,,In_B In_C Off_C OS2,In_B In_C Off_C OS2
2020-40,A69-9001-4336,8/26/2020 7:19,4282.66,6031.87,5.0,34.408391,-119.55701,15,2.5,,,,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_B Off_C OS1
2020-40,A69-9001-4336,8/26/2020 7:20,4282.66,5979.39,5.0,34.407918,-119.55701,1,2.8,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-40,A69-9001-4336,8/26/2020 7:24,4368.23,5890.47,5.0,34.407116,-119.556079,1,3.1,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-40,A69-9001-4336,8/26/2020 7:26,4423.97,5866.91,5.0,34.406904,-119.555473,4,2.8,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:28,4491.73,5833.37,5.0,34.406601,-119.554736,1,3.8,,,,,In_C Off_D OS2,In_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:32,4606.63,5782.56,5.0,34.406143,-119.553486,7,2.6,,,,,In_C In_D Off_C Off_D OS2,In_C In_D Off_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:34,4637.38,5772.75,5.0,34.406055,-119.553152,7,2.8,,,,,In_C Off_C Off_D Off_E OS2,In_C Off_C Off_D Off_E OS2
2020-40,A69-9001-4336,8/26/2020 7:40,4731.22,5620.94,5.0,34.404687,-119.552131,1,6.6,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D
2020-40,A69-9001-4336,8/26/2020 7:43,4830.23,5565.87,5.0,34.40419,-119.551054,1,3.2,,,,,In_D Off_D OS2,In_D Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:48,4994.82,5536.24,5.0,34.403923,-119.549264,4,3.3,,,,,In_C In_D In_D_2 Off_D OS2,In_C In_D In_D_2 Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:50,4975.69,5473.93,5.0,34.403361,-119.549472,1,3.9,,,,,In_D Off_D OS2,In_D Off_D OS2
2020-40,A69-9001-4336,8/26/2020 7:53,4965.1,5426.29,5.0,34.402932,-119.549588,1,7.8,,,,,In_D Off_C Off_E OS2,In_D Off_C OS2
2020-40,A69-9001-4336,8/26/2020 7:55,4959.71,5349.02,5.0,34.402235,-119.549646,8,2.6,,,,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2
2020-40,A69-9001-4336,8/26/2020 7:57,4999.03,5298.67,5.0,34.401781,-119.549219,1,4.2,,,,,In_D Off_E OS2,In_D Off_E OS2
2020-40,A69-9001-4336,8/26/2020 7:59,5045.19,5241.16,5.0,34.401263,-119.548717,10,3.3,,,,,In_C In_D In_D_2 Off_D Off_E OS2 PB,In_C In_D In_D_2 Off_D OS2 PB
2020-40,A69-9001-4336,8/26/2020 8:01,5092.37,5201.34,5.0,34.400904,-119.548203,16,2.7,,,,,In_D In_D_2 Off_D Off_E Off_F PB,In_D In_D_2 Off_D Off_E Off_F PB
2020-40,A69-9001-4336,8/26/2020 9:03,5396.99,4986.87,5.0,34.398971,-119.544891,1,2.9,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-40,A69-9001-4336,8/26/2020 9:11,5316.74,5230.64,5.0,34.401168,-119.545763,1,4.0,,,,,In_D_2 In_E In_F Off_F,In_D_2 In_F Off_F
2020-40,A69-9001-4336,8/26/2020 9:22,4942.82,5319.02,5.0,34.401965,-119.54983,4,2.9,,,,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E
2020-40,A69-9001-4336,8/26/2020 9:30,4763.98,5507.35,5.0,34.403663,-119.551775,1,2.8,,,,,In_D Off_D OS2,In_D Off_D OS2
2020-40,A69-9001-4336,8/26/2020 9:34,4661.25,5579.59,5.0,34.404314,-119.552892,3,3.2,,,,,In_D Off_C Off_D Off_E,In_D Off_C Off_D Off_E
2020-40,A69-9001-4336,8/26/2020 9:37,4573.69,5644.68,5.0,34.404901,-119.553845,1,2.9,,,,,In_C Off_D OS2,In_C Off_D OS2
2020-40,A69-9001-4336,8/26/2020 9:40,4504.4,5735.23,5.0,34.405717,-119.554598,4,2.6,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
