TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day
2020-33,A69-9006-7854,8/14/2020 7:04,5003.62,5052.51,0.0,34.399562,-119.549169,1,4.3,,,0.0,,In_E Off_F PB,In_E Off_F PB,227,151624.0,424,20.90637016,8/14/2020 7:04,8/14/2020 0:04,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:05,5008.34,5025.74,0.0,34.399321,-119.549117,1,4.2,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,227,151625.0,425,20.90463829,8/14/2020 7:05,8/14/2020 0:05,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:08,5230.3,4943.47,0.0,34.398579,-119.546703,1,425.2,,,0.0,,In_D In_D_2 PB,In_D In_D_2 PB,227,151628.0,428,20.89957428,8/14/2020 7:08,8/14/2020 0:08,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:09,5035.89,5023.02,0.0,34.399297,-119.548818,4,2.7,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,227,151629.0,429,20.89749718,8/14/2020 7:09,8/14/2020 0:09,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:11,5012.7,5008.5,0.0,34.399166,-119.54907,1,3.7,,,0.0,,In_E Off_F PB,In_E Off_F PB,227,151631.0,431,20.89393044,8/14/2020 7:11,8/14/2020 0:11,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:12,5010.5,5039.77,0.0,34.399447,-119.549094,4,2.7,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,227,151632.0,432,20.89207458,8/14/2020 7:12,8/14/2020 0:12,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:14,5019.57,5003.83,0.0,34.399124,-119.548995,4,2.6,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,227,151634.0,434,20.88857079,8/14/2020 7:14,8/14/2020 0:14,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:17,5054.53,4940.21,0.0,34.39855,-119.548615,1,3.5,,,0.0,,In_E Off_E PB,In_E Off_E PB,227,151637.0,437,20.88335228,8/14/2020 7:17,8/14/2020 0:17,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:18,5084.55,4918.28,0.0,34.398352,-119.548288,1,3.9,,,0.0,,In_E Off_E PB,In_E Off_E PB,227,151638.0,438,20.88162804,8/14/2020 7:18,8/14/2020 0:18,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:21,5177.47,4866.14,0.0,34.397882,-119.547278,1,3.7,,,0.0,,In_E Off_E Off_F,In_E Off_E Off_F,227,151641.0,441,20.87641907,8/14/2020 7:21,8/14/2020 0:21,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:24,5193.3,4887.84,0.0,34.398078,-119.547106,3,3.8,,,0.0,,In_F Mid_A Off_E Off_F PB,In_F Mid_A Off_E Off_F PB,227,151644.0,444,20.87101173,8/14/2020 7:24,8/14/2020 0:24,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:29,5292.82,4789.77,0.0,34.397194,-119.546024,2,3.0,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,227,151649.0,449,20.86232185,8/14/2020 7:29,8/14/2020 0:29,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:31,5272.49,4770.74,0.0,34.397022,-119.546245,1,3.5,,,0.0,,In_E Mid_A Off_F,In_E Mid_A Off_F,227,151651.0,451,20.85876656,8/14/2020 7:31,8/14/2020 0:31,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:33,5304.03,4766.34,0.0,34.396983,-119.545902,1,3.9,,,0.0,,In_E In_F Off_F,In_E In_F Off_F,227,151653.0,453,20.85521507,8/14/2020 7:33,8/14/2020 0:33,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:35,5323.19,4807.35,0.0,34.397352,-119.545693,1,3.5,,,0.0,,In_E In_F Mid_A Off_F,In_E In_F Off_F,227,151655.0,455,20.85155869,8/14/2020 7:35,8/14/2020 0:35,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:39,5352.15,4871.57,0.0,34.397931,-119.545378,5,2.6,,,0.0,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB,227,151659.0,459,20.84427643,8/14/2020 7:39,8/14/2020 0:39,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:42,5306.3,4922.22,0.0,34.398388,-119.545877,6,2.5,,,0.0,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB,227,151662.0,462,20.83876991,8/14/2020 7:42,8/14/2020 0:42,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:46,5222.25,4875.54,0.0,34.397967,-119.546791,3,2.7,,,0.0,,In_E Mid_A Off_E Off_F,In_E Mid_A Off_E Off_F,227,151666.0,466,20.83165169,8/14/2020 7:46,8/14/2020 0:46,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:50,5149.41,4867.76,0.0,34.397897,-119.547583,2,2.8,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,227,151670.0,470,20.82445908,8/14/2020 7:50,8/14/2020 0:50,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:53,5146.69,4766.29,0.0,34.396982,-119.547613,2,3.4,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,227,151673.0,473,20.81929588,8/14/2020 7:53,8/14/2020 0:53,August,0,night,night
2020-33,A69-9006-7854,8/14/2020 7:56,5230.16,4797.52,0.0,34.397264,-119.546705,2,2.9,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,227,151676.0,476,20.81390953,8/14/2020 7:56,8/14/2020 0:56,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:02,5200.9,4979.44,0.0,34.398904,-119.547023,15,2.4,,,0.0,,In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_E Off_F PB,228,153062.0,422,20.99607086,8/15/2020 7:02,8/15/2020 0:02,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:03,5230.09,4953.0,0.0,34.398665,-119.546706,1,3.7,,,0.0,,In_E Off_E Off_F,In_E Off_E Off_F,228,153063.0,423,20.99435234,8/15/2020 7:03,8/15/2020 0:03,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:04,5235.78,4987.22,0.0,34.398974,-119.546644,1,3.0,,,0.0,,In_E Mid_A PB,In_E Mid_A PB,228,153064.0,424,20.99249458,8/15/2020 7:04,8/15/2020 0:04,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:05,5236.46,5015.97,0.0,34.399233,-119.546636,14,2.5,,,0.0,,In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_E Off_F PB,228,153065.0,425,20.99064255,8/15/2020 7:05,8/15/2020 0:05,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:06,5220.39,5042.13,0.0,34.399469,-119.546811,14,2.5,,,0.0,,In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_E Off_F PB,228,153066.0,426,20.9887867,8/15/2020 7:06,8/15/2020 0:06,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:07,5194.86,5049.68,0.0,34.399537,-119.547089,1,4.4,,,0.0,,In_E Off_F PB,In_E Off_F PB,228,153067.0,427,20.98696518,8/15/2020 7:07,8/15/2020 0:07,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:08,5169.13,5065.25,0.0,34.399677,-119.547369,1,4.4,,,0.0,,In_E Off_F PB,In_E Off_F PB,228,153068.0,428,20.98512459,8/15/2020 7:08,8/15/2020 0:08,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:09,5133.73,5074.43,0.0,34.39976,-119.547754,9,2.6,,,0.0,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB,228,153069.0,429,20.98329163,8/15/2020 7:09,8/15/2020 0:09,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:11,5126.28,5056.57,0.0,34.399599,-119.547835,1,3.5,,,0.0,,In_D In_E PB,In_D In_E PB,228,153071.0,431,20.97974396,8/15/2020 7:11,8/15/2020 0:11,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:11,5144.33,5037.54,0.0,34.399427,-119.547638,1,3.0,,,0.0,,In_E Off_E Off_F,In_E Off_E Off_F,228,153071.0,431,20.97979546,8/15/2020 7:11,8/15/2020 0:11,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:12,5141.52,5008.96,0.0,34.39917,-119.547669,3,2.9,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,228,153072.0,432,20.97806168,8/15/2020 7:12,8/15/2020 0:12,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:14,5154.94,5026.62,0.0,34.399329,-119.547523,16,2.4,,,0.0,,In_E In_F Mid_A Off_E Off_F PB,In_E In_F Mid_A Off_E Off_F PB,228,153074.0,434,20.97445107,8/15/2020 7:14,8/15/2020 0:14,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:16,5125.58,5061.62,0.0,34.399644,-119.547842,1,4.2,,,0.0,,In_E Off_F PB,In_E Off_F PB,228,153076.0,436,20.97077751,8/15/2020 7:16,8/15/2020 0:16,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:17,5111.06,5078.77,0.0,34.399799,-119.548,1,3.1,,,0.0,,In_E Off_E Off_F,In_E Off_E Off_F,228,153077.0,437,20.96894264,8/15/2020 7:17,8/15/2020 0:17,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:19,5084.29,5093.71,0.0,34.399934,-119.548291,4,2.7,,,0.0,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,228,153079.0,439,20.96531296,8/15/2020 7:19,8/15/2020 0:19,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:21,5088.76,5042.49,0.0,34.399472,-119.548243,4,2.7,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,228,153081.0,441,20.96183968,8/15/2020 7:21,8/15/2020 0:21,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:22,5099.76,5026.13,0.0,34.399325,-119.548123,9,2.5,,,0.0,,In_D In_E Mid_A Off_E Off_F,In_D In_E Mid_A Off_E Off_F,228,153082.0,442,20.96009064,8/15/2020 7:22,8/15/2020 0:22,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:24,5115.33,4982.44,0.0,34.398931,-119.547954,1,4.2,,,0.0,,In_E Mid_A Off_F,In_E Mid_A Off_F,228,153084.0,444,20.95660973,8/15/2020 7:24,8/15/2020 0:24,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:26,5161.21,4925.09,0.0,34.398414,-119.547455,6,2.6,,,0.0,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB,228,153086.0,446,20.95317459,8/15/2020 7:26,8/15/2020 0:26,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:28,5191.81,4891.4,0.0,34.39811,-119.547122,2,2.7,,,0.0,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB,228,153088.0,448,20.94968224,8/15/2020 7:28,8/15/2020 0:28,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:30,5238.69,4931.29,0.0,34.39847,-119.546612,4,3.5,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,228,153090.0,450,20.94604492,8/15/2020 7:30,8/15/2020 0:30,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:32,5207.87,4984.14,0.0,34.398946,-119.546947,9,2.5,,,0.0,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB,228,153092.0,452,20.94233131,8/15/2020 7:32,8/15/2020 0:32,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:33,5190.92,5011.25,0.0,34.39919,-119.547132,9,2.5,,,0.0,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB,228,153093.0,453,20.94047356,8/15/2020 7:33,8/15/2020 0:33,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:35,5154.59,5025.32,0.0,34.399317,-119.547527,4,2.9,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,228,153095.0,455,20.93684196,8/15/2020 7:35,8/15/2020 0:35,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:36,5130.51,4994.29,0.0,34.399038,-119.547789,9,2.5,,,0.0,,In_D In_E Mid_A Off_E Off_F,In_D In_E Mid_A Off_E Off_F,228,153096.0,456,20.93509865,8/15/2020 7:36,8/15/2020 0:36,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:38,5091.14,4940.89,0.0,34.398556,-119.548217,1,3.1,,,0.0,,In_E Off_F PB,In_E Off_F PB,228,153098.0,458,20.93160629,8/15/2020 7:38,8/15/2020 0:38,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:39,5069.78,4935.09,0.0,34.398504,-119.548449,4,2.8,,,0.0,,In_E Mid_A Off_E PB,In_E Mid_A Off_E PB,228,153099.0,459,20.92981529,8/15/2020 7:39,8/15/2020 0:39,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:42,5132.39,5020.13,0.0,34.39927,-119.547768,4,2.7,,,0.0,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,228,153102.0,462,20.92429924,8/15/2020 7:42,8/15/2020 0:42,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:43,5160.49,5050.0,0.0,34.39954,-119.547463,1,4.6,,,0.0,,Mid_A Off_E Off_F,Mid_A Off_E Off_F,228,153103.0,463,20.92246437,8/15/2020 7:43,8/15/2020 0:43,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:45,5125.41,5087.34,0.0,34.399876,-119.547844,1,4.5,,,0.0,,In_E Off_F PB,In_E Off_F PB,228,153105.0,465,20.91878319,8/15/2020 7:45,8/15/2020 0:45,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:52,5073.58,5027.79,0.0,34.399339,-119.548408,1,3.4,,,0.0,,In_E Off_E PB,In_E Off_E PB,228,153112.0,472,20.90666008,8/15/2020 7:52,8/15/2020 0:52,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:53,5055.48,5064.38,0.0,34.399669,-119.548605,4,2.8,,,0.0,,In_E Off_E Off_F PB,In_E Off_E Off_F PB,228,153113.0,473,20.90491104,8/15/2020 7:53,8/15/2020 0:53,August,0,night,night
2020-33,A69-9006-7854,8/15/2020 7:58,4955.76,5064.67,0.0,34.399672,-119.549689,1,4.7,,,0.0,,Off_E Off_F PB,Off_E Off_F PB,228,153118.0,478,20.89658546,8/15/2020 7:58,8/15/2020 0:58,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:04,4131.19,5979.25,0.0,34.407916,-119.558658,1,6.2,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,231,157384.0,424,21.27848434,8/18/2020 7:04,8/18/2020 0:04,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:10,3967.75,5865.56,0.0,34.406891,-119.560435,1,3.6,,,0.0,,In_B Off_B Off_C,In_B Off_B Off_C,231,157390.0,430,21.26552773,8/18/2020 7:10,8/18/2020 0:10,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:18,3901.83,6039.33,0.0,34.408458,-119.561152,1,3.4,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,231,157398.0,438,21.25073814,8/18/2020 7:18,8/18/2020 0:18,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:40,3969.94,6130.98,0.0,34.409284,-119.560412,4,2.7,,,0.0,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,231,157420.0,460,21.21428108,8/18/2020 7:40,8/18/2020 0:40,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:43,4057.0,6073.38,0.0,34.408765,-119.559465,3,2.8,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,231,157423.0,463,21.20952797,8/18/2020 7:43,8/18/2020 0:43,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:44,4093.21,6051.57,0.0,34.408568,-119.559071,4,2.7,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,231,157424.0,464,21.20795631,8/18/2020 7:44,8/18/2020 0:44,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:46,4114.48,6060.89,0.0,34.408652,-119.55884,4,2.7,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,231,157426.0,466,21.20464897,8/18/2020 7:46,8/18/2020 0:46,August,0,night,night
2020-33,A69-9006-7854,8/18/2020 7:58,4200.51,5798.63,0.0,34.406288,-119.557903,2,3.4,,,0.0,,In_B Off_B Off_C OS2,In_B Off_B Off_C OS2,231,157438.0,478,21.18552208,8/18/2020 7:58,8/18/2020 0:58,August,0,night,night
2020-33,A69-9006-7854,8/23/2020 7:01,5055.26,5119.73,0.0,34.400168,-119.548607,9,2.5,,,0.0,,In_D In_D_2 In_E Off_F PB,In_D In_D_2 In_E Off_F PB,236,164581.0,421,21.63683701,8/23/2020 7:01,8/23/2020 0:01,August,0,night,night
2020-33,A69-9006-7854,8/23/2020 7:04,5062.54,5155.23,0.0,34.400488,-119.548528,4,2.7,,,0.0,,In_D In_E Off_F PB,In_D In_E Off_F PB,236,164584.0,424,21.63319206,8/23/2020 7:04,8/23/2020 0:04,August,0,night,night
2020-33,A69-9006-7854,8/23/2020 7:08,4979.03,5172.65,0.0,34.400645,-119.549436,10,2.7,,,0.0,,In_D In_D_2 In_E Off_F PB,In_D In_D_2 In_E Off_F PB,236,164588.0,428,21.62838173,8/23/2020 7:08,8/23/2020 0:08,August,0,night,night
2020-33,A69-9006-7854,8/23/2020 7:22,4694.05,5277.46,0.0,34.40159,-119.552535,1,4.6,,,0.0,,In_D_2 Off_D OS2,In_D_2 Off_D OS2,236,164602.0,442,21.61164665,8/23/2020 7:22,8/23/2020 0:22,August,0,night,night
2020-33,A69-9006-7854,8/8/2020 7:37,5430.61,4654.36,0.152,34.395973,-119.544525,1,3.1,,,0.1515,,In_F Mid_A Off_G,In_F Mid_A Off_G,221,143017.0,457,17.97020531,8/8/2020 7:37,8/8/2020 0:37,August,0,night,night
2020-33,A69-9006-7854,8/11/2020 7:04,4266.69,5933.02,0.152,34.4075,-119.557184,1,3.7,,,0.1515,,In_B In_C Off_B,In_B In_C Off_B,224,147304.0,424,18.84405708,8/11/2020 7:04,8/11/2020 0:04,August,0,night,night
2020-33,A69-9006-7854,8/11/2020 7:08,4363.88,5987.56,0.152,34.407991,-119.556127,1,2.9,,,0.1515,,In_B In_C Off_C,In_B In_C Off_C,224,147308.0,428,18.85363197,8/11/2020 7:08,8/11/2020 0:08,August,0,night,night
2020-33,A69-9006-7854,8/11/2020 7:26,4009.36,6249.92,0.152,34.410356,-119.559983,3,2.9,,,0.1515,,In_B Off_A Off_B OS1,In_B Off_A Off_B OS1,224,147326.0,446,18.89430809,8/11/2020 7:26,8/11/2020 0:26,August,0,night,night
2020-33,A69-9006-7854,8/11/2020 7:36,3966.07,6150.82,0.152,34.409463,-119.560454,8,2.5,,,0.1515,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,224,147336.0,456,18.91838837,8/11/2020 7:36,8/11/2020 0:36,August,0,night,night
2020-33,A69-9006-7854,8/11/2020 7:48,4231.29,6352.52,0.152,34.411281,-119.557569,1,12.9,,,0.1515,,In_B In_C Off_B Off_C,In_C Off_B Off_C,224,147348.0,468,18.94686508,8/11/2020 7:48,8/11/2020 0:48,August,0,night,night
2020-33,A69-9006-7854,8/13/2020 7:25,5622.88,4835.65,0.152,34.397607,-119.542434,1,3.8,,,0.1515,,CN In_E In_F Mid_A,CN In_E Mid_A,226,150205.0,445,19.45481491,8/13/2020 7:25,8/13/2020 0:25,August,0,night,night
