TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-13,A69-1602-8664,5/15/2020 16:45,5004.64,5632.15,5.0,34.404788,-119.549158,1,8.7,,,,,In_D In_E Off_D Off_E OS2,In_D Off_D OS2
2020-13,A69-1602-8664,5/15/2020 16:46,4960.36,5694.45,5.0,34.405349,-119.549639,1,8.9,,,,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D
2020-13,A69-1602-8664,5/15/2020 16:48,4876.47,5732.26,5.0,34.40569,-119.550552,1,4.4,,,,,In_C In_D Off_D OS2,In_C In_D Off_D
2020-13,A69-1602-8664,5/15/2020 16:51,4720.14,5749.19,5.0,34.405843,-119.552252,8,3.1,,,,,In_C In_D Off_B Off_C Off_D Off_E OS2,In_C In_D Off_B Off_D Off_E OS2
2020-13,A69-1602-8664,5/15/2020 16:56,4581.34,5982.71,5.0,34.407948,-119.553762,5,3.8,,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2
2020-13,A69-1602-8664,5/15/2020 16:58,4520.16,6069.79,5.0,34.408733,-119.554427,1,7.2,,,,,In_B In_C Off_D OS2,In_B Off_D OS2
2020-13,A69-1602-8664,5/15/2020 17:01,4392.5,6025.66,5.0,34.408335,-119.555816,10,3.0,,,,,In_B In_C Off_B Off_C Off_D OS1 OS2,In_B In_C Off_B Off_D OS1 OS2
2020-13,A69-1602-8664,5/15/2020 17:03,4286.4,6056.78,5.0,34.408615,-119.55697,4,2.7,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
2020-13,A69-1602-8664,5/15/2020 17:06,4255.84,6216.63,5.0,34.410056,-119.557302,4,4.4,,,,,In_B In_C Off_A Off_B OS1,In_B In_C Off_A Off_B OS1
2020-13,A69-1602-8664,5/15/2020 17:09,4362.84,6220.17,5.0,34.410088,-119.556138,2,4.4,,,,,In_B In_C Off_C OS1,In_B In_C Off_C OS1
2020-13,A69-1602-8664,5/15/2020 17:14,4549.37,6018.33,5.0,34.408269,-119.554109,4,4.0,,,,,In_B In_C Off_B Off_C OS2,In_B Off_B Off_C OS2
2020-13,A69-1602-8664,5/15/2020 17:17,4680.35,5931.6,5.0,34.407487,-119.552685,12,3.6,,,,,In_B In_C Off_B Off_C Off_D OS2,In_B In_C Off_B Off_C Off_D OS2
