TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-19,A69-9006-7851,2020-09-01 11:54:00,4901.12,5707.42,-0.152,34.405466,-119.550283,2,7.7,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,245,177834.0,714,16.99882317,9/1/2020 11:54,9/1/2020 4:54,September,4,night,night,POINT (-119.550283 34.405466)
2020-19,A69-9006-7851,2020-09-01 11:58:00,4818.69,5779.3,-0.152,34.406114,-119.55118,1,4.4,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,245,177838.0,718,16.99697685,9/1/2020 11:58,9/1/2020 4:58,September,4,night,night,POINT (-119.55118 34.406114)
2020-19,A69-9006-7851,2020-09-01 11:55:00,4894.47,5713.66,0.606,34.405522,-119.550356,3,5.0,,,0.6063,,In_C In_D In_D_2 Off_C OS2,In_C In_D In_D_2 Off_C OS2,245,177835.0,715,15.69545555,9/1/2020 11:55,9/1/2020 4:55,September,4,night,night,POINT (-119.550356 34.405522)
2020-19,A69-9006-7851,2020-09-01 11:50:00,4940.11,5634.41,1.364,34.404808,-119.549859,4,3.5,,,1.3643,,In_C In_D In_D_2 Off_D OS2,In_C In_D In_D_2 Off_D OS2,245,177830.0,710,15.52307606,9/1/2020 11:50,9/1/2020 4:50,September,4,night,night,POINT (-119.549859 34.404808)
2020-19,A69-9006-7851,2020-09-01 12:06:00,4666.11,5756.88,-0.607,34.405912,-119.55284,6,2.9,,,0.0,,In_B In_C In_D In_D_2 Off_C OS2,In_B In_C In_D In_D_2 Off_C OS2,245,177846.0,726,16.99332237,9/1/2020 12:06,9/1/2020 5:06,September,5,night,night,POINT (-119.55284 34.405912)
2020-19,A69-9006-7851,2020-09-01 12:14:00,4456.19,5714.25,-0.607,34.405528,-119.555123,4,2.9,,,0.0,,In_C Off_B Off_D OS2,In_C Off_B Off_D OS2,245,177854.0,734,16.98988724,9/1/2020 12:14,9/1/2020 5:14,September,5,night,night,POINT (-119.555123 34.405528)
2020-19,A69-9006-7851,2020-09-01 12:15:00,4416.48,5703.93,-0.607,34.405435,-119.555555,8,2.5,,,0.0,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_C Off_D OS2,245,177855.0,735,16.99002647,9/1/2020 12:15,9/1/2020 5:15,September,5,night,night,POINT (-119.555555 34.405435)
2020-19,A69-9006-7851,2020-09-01 12:20:00,4282.92,5647.42,-0.607,34.404925,-119.557007,1,3.2,,,0.0,,In_C Off_C Off_D,In_C Off_C Off_D,245,177860.0,740,16.99071503,9/1/2020 12:20,9/1/2020 5:20,September,5,night,night,POINT (-119.557007 34.404925)
2020-19,A69-9006-7851,2020-09-01 12:24:00,4173.83,5681.28,-0.607,34.40523,-119.558194,3,4.7,,,0.0,,In_B In_C Off_D OS2,In_B In_C Off_D OS2,245,177864.0,744,16.99074745,9/1/2020 12:24,9/1/2020 5:24,September,5,night,night,POINT (-119.558194 34.40523)
2020-19,A69-9006-7851,2020-09-01 12:26:00,4158.51,5725.68,-0.607,34.40563,-119.55836,4,3.3,,,0.0,,In_B In_C Off_B Off_D,In_B In_C Off_B Off_D,245,177866.0,746,16.98676491,9/1/2020 12:26,9/1/2020 5:26,September,5,night,night,POINT (-119.55836 34.40563)
