TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-35,A69-1602-8668,9/2/2020 21:13,4209.53,6165.06,5.0,34.409591,-119.557806,3,3.3,,,,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C
2020-35,A69-1602-8668,9/2/2020 21:21,4192.57,6249.99,5.0,34.410357,-119.55799,1,4.3,,,,,In_C Off_B OS1,In_C Off_B OS1
2020-35,A69-1602-8668,9/2/2020 21:25,4305.87,6182.71,5.0,34.409751,-119.556758,1,4.2,,,,,In_B In_C Off_C,In_B In_C Off_C
2020-35,A69-1602-8668,9/2/2020 21:26,4345.71,6160.34,5.0,34.409549,-119.556325,2,3.6,,,,,In_B In_C Off_C OS1,In_B In_C Off_C OS1
2020-35,A69-1602-8668,9/2/2020 21:34,4491.16,6049.02,5.0,34.408545,-119.554742,1,4.3,,,,,In_B Off_C OS2,In_B Off_C OS2
2020-35,A69-1602-8668,9/2/2020 21:55,4560.36,6059.14,5.0,34.408637,-119.55399,1,4.9,,,,,In_B In_C Off_C OS2,In_B Off_C OS2
2020-35,A69-1602-8668,9/2/2020 22:09,4528.7,6093.33,5.0,34.408945,-119.554334,1,10.1,,,,,Off_B Off_D OS2,Off_B Off_D OS2
2020-35,A69-1602-8668,9/2/2020 22:23,4311.34,6206.45,5.0,34.409965,-119.556698,7,3.8,,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2
2020-35,A69-1602-8668,9/2/2020 22:25,4329.04,6128.76,5.0,34.409264,-119.556506,7,2.9,,,,,In_B In_C Off_B Off_C OS2,In_B In_C Off_B Off_C OS2
2020-35,A69-1602-8668,9/2/2020 22:29,4484.62,6120.35,5.0,34.409189,-119.554814,3,5.2,,,,,Off_A Off_C OS1 OS2,Off_A Off_C OS1 OS2
2020-35,A69-1602-8668,9/2/2020 22:37,4567.54,5983.89,5.0,34.407958,-119.553912,2,5.3,,,,,In_B In_C Off_D OS2,In_B In_C Off_D OS2
2020-35,A69-1602-8668,9/2/2020 22:40,4672.58,5925.28,5.0,34.40743,-119.552769,1,5.4,,,,,In_C Off_C OS2,In_C Off_C OS2
2020-35,A69-1602-8668,9/2/2020 22:53,4852.91,5657.57,5.0,34.405017,-119.550808,2,4.4,,,,,In_C In_D In_D_2 Off_C OS2,In_C In_D In_D_2 Off_C
2020-35,A69-1602-8668,9/2/2020 23:05,4798.16,5807.33,5.0,34.406367,-119.551403,4,3.2,,,,,In_B In_C In_D In_D_2 Off_D OS2,In_B In_C In_D In_D_2 Off_D
2020-35,A69-1602-8668,9/2/2020 23:10,4735.13,5878.64,5.0,34.40701,-119.552089,6,3.4,,,,,In_B In_C In_D In_D_2 In_E Off_C OS2,In_B In_C In_D In_D_2 Off_C OS2
2020-35,A69-1602-8668,9/2/2020 23:13,4676.68,5934.84,5.0,34.407516,-119.552725,7,3.8,,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2
2020-35,A69-1602-8668,9/2/2020 23:15,4642.05,5910.6,5.0,34.407298,-119.553101,4,3.9,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-35,A69-1602-8668,9/2/2020 23:17,4748.52,5822.05,5.0,34.4065,-119.551943,1,4.2,,,,,In_C In_D Off_D OS2,In_C In_D Off_D
2020-35,A69-1602-8668,9/2/2020 23:26,4962.92,5631.93,5.0,34.404786,-119.549611,5,3.4,,,,,In_C In_D In_D_2 In_E Off_D OS2,In_C In_D In_D_2 In_E Off_D OS2
2020-35,A69-1602-8668,9/2/2020 23:30,5036.7,5453.31,5.0,34.403175,-119.548809,1,3.1,,,,,In_C In_D In_D_2 Off_E OS2,In_D In_D_2 Off_E
2020-35,A69-1602-8668,9/2/2020 23:32,5019.36,5624.94,5.0,34.404723,-119.548997,5,4.6,,,,,In_C In_D_2 Off_D Off_E OS2,In_C In_D_2 Off_D Off_E OS2
2020-35,A69-1602-8668,9/2/2020 23:37,5014.31,5453.8,5.0,34.40318,-119.549052,4,2.8,,,,,In_D In_D_2 In_E Off_E OS2,In_D In_D_2 In_E Off_E OS2
2020-35,A69-1602-8668,9/2/2020 23:42,4994.9,5585.32,5.0,34.404365,-119.549263,10,3.2,,,,,In_C In_D In_E Off_D Off_E OS2,In_C In_D In_E Off_D Off_E OS2
2020-35,A69-1602-8668,9/2/2020 23:48,5134.82,5484.15,5.0,34.403453,-119.547742,4,3.7,,,,,In_C In_D In_D_2 In_E Off_E OS2,In_C In_D In_E Off_E OS2
2020-35,A69-1602-8668,9/2/2020 23:55,5241.69,5197.31,5.0,34.400868,-119.546579,1,3.8,,,,,In_D In_E In_F Off_F,In_D In_F Off_F
2020-35,A69-1602-8668,9/3/2020 0:02,5375.95,5059.95,5.0,34.399629,-119.545119,6,2.7,,,,,In_D In_E In_F Mid_A Off_F,In_D In_E In_F Mid_A Off_F
2020-35,A69-1602-8668,9/3/2020 0:04,5375.06,4956.67,5.0,34.398698,-119.545129,8,2.5,,,,,In_E In_F Mid_A Off_E Off_F,In_E In_F Mid_A Off_E Off_F
2020-35,A69-1602-8668,9/3/2020 0:08,5499.77,4865.28,5.0,34.397874,-119.543773,1,3.0,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-35,A69-1602-8668,9/3/2020 0:51,5605.72,4546.7,5.0,34.395002,-119.542621,1,40.3,,,,,In_E In_F Mid_A Mid_B,In_E In_F Mid_A
2020-35,A69-1602-8668,9/3/2020 2:56,5492.46,4460.34,5.0,34.394224,-119.543853,1,7.4,,,,,In_F Mid_A Off_G,In_F Mid_A Off_G
2020-35,A69-1602-8668,9/3/2020 3:00,5374.84,4495.91,5.0,34.394545,-119.545132,1,4.5,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-35,A69-1602-8668,9/3/2020 3:31,5329.71,4482.45,5.0,34.394423,-119.545622,1,5.0,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-35,A69-1602-8668,9/3/2020 5:04,5463.22,4707.14,5.0,34.396449,-119.54417,1,8.3,,,,,In_E In_F Mid_A,In_E In_F Mid_A
2020-35,A69-1602-8668,9/3/2020 5:12,5346.22,4787.06,5.0,34.397169,-119.545443,1,3.7,,,,,In_E In_F Mid_A Off_F,In_E In_F Off_F
2020-35,A69-1602-8668,9/3/2020 5:20,5224.01,4529.34,5.0,34.394846,-119.546772,1,4.3,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-35,A69-1602-8668,9/3/2020 5:23,5290.79,4498.3,5.0,34.394566,-119.546046,1,4.6,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
2020-35,A69-1602-8668,9/3/2020 5:54,5277.26,4499.9,5.0,34.394581,-119.546193,1,4.6,,,,,Mid_A Off_F Off_G,Mid_A Off_F Off_G
